trans_id,molec_id,local_iso_id,nu,sw,a,elower,gp,gpp,global_upper_quanta,global_lower_quanta,local_upper_quanta,local_lower_quanta,gamma_air,delta_air,deltap_air,n_air,gamma_self,delta_self,deltap_self,n_self,y_air,y_self,beta_g_air,beta_g_self
10884934,2,1,6206.317257,1.216e-28,0.007168,2814.4418,125.0,123.0,       3 2 2 13,       0 2 2 01,               ,     R 61f     ,0.0626,-0.009046,0.0,0.71,0.068,-0.008813,0.0,0.56,-0.014799,-0.014996,0.0,0.0
10884937,2,1,6206.331723,6.225e-25,0.006558,738.4717,29.0,27.0,       3 1 1 13,       0 1 1 01,               ,     R 13e     ,0.0759,-0.005266,0.0,0.68,0.103,-0.005251,0.0,0.7,-0.00281,-0.003999,0.0,0.0
10884943,2,1,6206.51751,1.335e-30,0.003085,3512.7506,95.0,93.0,       6 1 1 03,       2 0 0 02,               ,     R 46e     ,0.0661,-0.007054,0.0,0.74,0.075,-0.007041,0.0,0.58,-0.021317,-0.022696,0.0,0.0
10884945,2,1,6206.555283,2.323e-29,0.01779,3324.7613,115.0,113.0,       4 1 1 13,       1 1 1 01,               ,     R 56f     ,0.064,-0.00877,0.0,0.72,0.07,-0.008658,0.0,0.56,0.0,0.0,0.0,0.0
10884946,2,1,6206.583243,8.717e-30,0.01384,3456.0522,105.0,107.0,       3 0 0 22,       0 0 0 11,               ,     P 53e     ,0.0649,-0.008202,0.0,0.73,0.072,-0.008786,0.0,0.57,0.004985,0.005526,0.0,0.0
10884948,2,1,6206.640966,3.347e-30,0.01746,3749.4042,133.0,131.0,       4 1 1 13,       1 1 1 01,               ,     R 65e     ,0.0614,-0.009254,0.0,0.7,0.067,-0.008941,0.0,0.55,0.0,0.0,0.0,0.0
10884953,2,1,6206.874424,9.86e-29,0.00724,2862.8633,127.0,125.0,       3 2 2 13,       0 2 2 01,               ,     R 62e     ,0.0623,-0.009099,0.0,0.71,0.068,-0.008844,0.0,0.56,-0.006338,-0.006484,0.0,0.0
10884954,2,1,6206.879288,2.702e-29,1.777e-05,1748.578,63.0,65.0,       4 3 3 02,       0 2 2 01,               ,     P 32e     ,0.0687,-0.006224,0.0,0.74,0.087,-0.006074,0.0,0.62,0.003657,0.005138,0.0,0.0
10884956,2,1,6206.890079,2.29e-30,5.4e-07,1391.6078,31.0,33.0,       3 2 2 13,       1 0 0 02,               ,     P 16e     ,0.0746,-0.006415,0.0,0.69,0.101,-0.005852,0.0,0.71,0.0,0.0,0.0,0.0
10884959,2,1,6206.989445,3.046e-30,0.0003192,2888.8997,101.0,99.0,       5 2 2 03,       1 1 1 02,               ,     R 49e     ,0.0655,-0.007223,0.0,0.74,0.074,-0.007138,0.0,0.57,-0.004586,-0.005298,0.0,0.0
10884961,2,1,6207.055182,1.906e-28,2.679e-07,519.535,75.0,73.0,       4 1 1 02,       0 0 0 01,               ,     R 36e     ,0.0678,-0.006433,0.0,0.74,0.083,-0.006572,0.0,0.6,-0.001871,-0.00251,0.0,0.0
10884962,2,1,6207.055331,2.086e-30,0.01747,3852.9584,137.0,135.0,       4 1 1 13,       1 1 1 01,               ,     R 67e     ,0.0608,-0.009355,0.0,0.69,0.066,-0.00901,0.0,0.55,0.0,0.0,0.0,0.0
10884964,2,1,6207.059929,7.842e-29,0.007202,2912.0891,129.0,127.0,       3 2 2 13,       0 2 2 01,               ,     R 63f     ,0.0621,-0.009151,0.0,0.71,0.068,-0.008876,0.0,0.56,-0.015415,-0.015845,0.0,0.0
10884965,2,1,6207.10964,2.762e-27,0.02093,2360.3886,107.0,105.0,       4 0 0 14,       1 0 0 02,               ,     R 52e     ,0.0649,-0.008536,0.0,0.73,0.072,-0.008527,0.0,0.57,-0.01083,-0.011738,0.0,0.0
10884966,2,1,6207.210152,6.349e-25,0.006605,749.5374,31.0,29.0,       3 1 1 13,       0 1 1 01,               ,     R 14f     ,0.0752,-0.005392,0.0,0.69,0.102,-0.005387,0.0,0.7,0.003911,0.005192,0.0,0.0
10884968,2,1,6207.240684,1.968e-30,0.0003521,3010.7835,107.0,105.0,       5 2 2 03,       1 1 1 02,               ,     R 52f     ,0.0649,-0.007385,0.0,0.73,0.072,-0.007222,0.0,0.57,-0.010904,-0.011607,0.0,0.0
10884969,2,1,6207.245596,1.302e-23,0.007294,234.0834,47.0,49.0,       3 0 0 13,       0 0 0 01,               ,     P 24e     ,0.0709,-0.006808,0.0,0.72,0.094,-0.0072,0.0,0.68,0.005532,0.007729,0.0,0.0
10884970,2,1,6207.271185,1.558e-29,0.01784,3414.5843,119.0,117.0,       4 1 1 13,       1 1 1 01,               ,     R 58f     ,0.0635,-0.008883,0.0,0.72,0.069,-0.00872,0.0,0.56,0.0,0.0,0.0,0.0
10884977,2,1,6207.418464,1.07e-30,5.488e-06,2255.5668,95.0,97.0,       4 0 0 13,       0 2 2 01,               ,     P 48e     ,0.0659,-0.007923,0.0,0.74,0.075,-0.008408,0.0,0.58,0.0,0.0,0.0,0.0
10884979,2,1,6207.435344,1.28e-30,0.0175,3959.6087,141.0,139.0,       4 1 1 13,       1 1 1 01,               ,     R 69e     ,0.0602,-0.009452,0.0,0.69,0.066,-0.009082,0.0,0.55,0.0,0.0,0.0,0.0
10884985,2,1,6207.621164,6.316e-29,0.007284,2962.0605,131.0,129.0,       3 2 2 13,       0 2 2 01,               ,     R 64e     ,0.0617,-0.009203,0.0,0.7,0.067,-0.008908,0.0,0.56,-0.005355,-0.005205,0.0,0.0
10884986,2,1,6207.629467,1.246e-30,2.59e-08,1031.1291,61.0,61.0,       4 2 2 02,       0 1 1 01,               ,     Q 30f     ,0.0692,-0.006039,0.0,0.74,0.088,-0.00601,0.0,0.63,0.0,0.0,0.0,0.0
10884987,2,1,6207.646491,1.513e-30,2.689e-08,984.989,57.0,57.0,       4 2 2 02,       0 1 1 01,               ,     Q 28f     ,0.0697,-0.005922,0.0,0.73,0.09,-0.005861,0.0,0.65,0.0,0.0,0.0,0.0
10884988,2,1,6207.654826,6.171e-28,2.637e-05,1216.351,73.0,75.0,       5 0 0 02,       0 1 1 01,               ,     P 37e     ,0.0678,-0.006379,0.0,0.74,0.083,-0.006399,0.0,0.6,0.003813,0.004998,0.0,0.0
10884990,2,1,6207.660546,1.804e-30,2.798e-08,941.9736,53.0,53.0,       4 2 2 02,       0 1 1 01,               ,     Q 26f     ,0.0702,-0.005802,0.0,0.73,0.092,-0.005706,0.0,0.66,0.0,0.0,0.0,0.0
10884991,2,1,6207.662311,2.752e-29,1.656e-05,1723.5292,61.0,63.0,       4 3 3 02,       0 2 2 01,               ,     P 31f     ,0.0689,-0.006184,0.0,0.74,0.088,-0.00601,0.0,0.63,0.003463,0.004834,0.0,0.0
10884993,2,1,6207.663062,6.392e-25,0.00661,761.1255,33.0,31.0,       3 1 1 13,       0 1 1 01,               ,     R 15e     ,0.0746,-0.005513,0.0,0.69,0.101,-0.005522,0.0,0.71,-0.005525,-0.007496,0.0,0.0
10884994,2,1,6207.67201,2.108e-30,2.913e-08,902.0837,49.0,49.0,       4 2 2 02,       0 1 1 01,               ,     Q 24f     ,0.0709,-0.005678,0.0,0.72,0.094,-0.005544,0.0,0.68,0.0,0.0,0.0,0.0
10884995,2,1,6207.681232,2.411e-30,3.034e-08,865.3199,45.0,45.0,       4 2 2 02,       0 1 1 01,               ,     Q 22f     ,0.0716,-0.005549,0.0,0.71,0.095,-0.005376,0.0,0.69,0.0,0.0,0.0,0.0
10884996,2,1,6207.688535,2.694e-30,3.16e-08,831.6829,41.0,41.0,       4 2 2 02,       0 1 1 01,               ,     Q 20f     ,0.0725,-0.005416,0.0,0.71,0.097,-0.005201,0.0,0.71,0.0,0.0,0.0,0.0
10884997,2,1,6207.691895,1.817e-30,0.03518,3705.8324,29.0,31.0,       4 0 0 23,       1 0 0 12,               ,     P 15e     ,0.0752,-0.006319,0.0,0.69,0.102,-0.005757,0.0,0.7,0.0,0.0,0.0,0.0
10884998,2,1,6207.694215,2.932e-30,3.285e-08,801.1731,37.0,37.0,       4 2 2 02,       0 1 1 01,               ,     Q 18f     ,0.0735,-0.005276,0.0,0.7,0.099,-0.005019,0.0,0.71,0.0,0.0,0.0,0.0
10884999,2,1,6207.698544,3.099e-30,3.408e-08,773.7911,33.0,33.0,       4 2 2 02,       0 1 1 01,               ,     Q 16f     ,0.0746,-0.005128,0.0,0.69,0.101,-0.00483,0.0,0.71,0.0,0.0,0.0,0.0
10885001,2,1,6207.701765,3.169e-30,3.525e-08,749.5374,29.0,29.0,       4 2 2 02,       0 1 1 01,               ,     Q 14f     ,0.0759,-0.004969,0.0,0.68,0.103,-0.004632,0.0,0.7,0.0,0.0,0.0,0.0
10885002,2,1,6207.704099,3.117e-30,3.629e-08,728.4123,25.0,25.0,       4 2 2 02,       0 1 1 01,               ,     Q 12f     ,0.0774,-0.004794,0.0,0.68,0.105,-0.004427,0.0,0.69,0.0,0.0,0.0,0.0
10885003,2,1,6207.705737,2.926e-30,3.716e-08,710.4163,21.0,21.0,       4 2 2 02,       0 1 1 01,               ,     Q 10f     ,0.0791,-0.004598,0.0,0.68,0.108,-0.004213,0.0,0.69,0.0,0.0,0.0,0.0
10885004,2,1,6207.706846,2.584e-30,3.771e-08,695.5495,17.0,17.0,       4 2 2 02,       0 1 1 01,               ,     Q  8f     ,0.0811,-0.004372,0.0,0.68,0.111,-0.00399,0.0,0.7,0.0,0.0,0.0,0.0
10885005,2,1,6207.707564,2.091e-30,3.769e-08,683.8124,13.0,13.0,       4 2 2 02,       0 1 1 01,               ,     Q  6f     ,0.0834,-0.004104,0.0,0.68,0.114,-0.003758,0.0,0.71,0.0,0.0,0.0,0.0
10885006,2,1,6207.708002,1.448e-30,3.616e-08,675.2049,9.0,9.0,       4 2 2 02,       0 1 1 01,               ,     Q  4f     ,0.0862,-0.003773,0.0,0.69,0.118,-0.003517,0.0,0.73,0.0,0.0,0.0,0.0
10885007,2,1,6207.71554,1.066e-30,3.371e-08,672.0676,7.0,7.0,       4 2 2 02,       0 1 1 01,               ,     Q  3e     ,0.088,-0.003576,0.0,0.7,0.12,-0.003392,0.0,0.74,0.0,0.0,0.0,0.0
10885008,2,1,6207.726346,1.792e-30,3.731e-08,679.099,11.0,11.0,       4 2 2 02,       0 1 1 01,               ,     Q  5e     ,0.0847,-0.003947,0.0,0.69,0.116,-0.003639,0.0,0.72,0.0,0.0,0.0,0.0
10885009,2,1,6207.741956,2.365e-30,3.794e-08,689.2553,15.0,15.0,       4 2 2 02,       0 1 1 01,               ,     Q  7e     ,0.0822,-0.004244,0.0,0.68,0.112,-0.003875,0.0,0.7,0.0,0.0,0.0,0.0
10885010,2,1,6207.762369,2.789e-30,3.768e-08,702.5363,19.0,19.0,       4 2 2 02,       0 1 1 01,               ,     Q  9e     ,0.0801,-0.00449,0.0,0.68,0.109,-0.004103,0.0,0.69,0.0,0.0,0.0,0.0
10885011,2,1,6207.77476,4.977e-29,0.007237,3012.843,133.0,131.0,       3 2 2 13,       0 2 2 01,               ,     R 65f     ,0.0614,-0.009254,0.0,0.7,0.067,-0.008941,0.0,0.55,-0.016629,-0.017069,0.0,0.0
10885012,2,1,6207.787587,3.06e-30,3.698e-08,718.9419,23.0,23.0,       4 2 2 02,       0 1 1 01,               ,     Q 11e     ,0.0782,-0.004699,0.0,0.68,0.107,-0.004321,0.0,0.69,0.0,0.0,0.0,0.0
10885013,2,1,6207.789257,2.376e-28,0.0001268,1662.0402,51.0,53.0,       5 1 1 02,       1 0 0 01,               ,     P 26e     ,0.0702,-0.005983,0.0,0.73,0.092,-0.00569,0.0,0.66,0.002432,0.003179,0.0,0.0
10885014,2,1,6207.791664,1.633e-26,0.01697,1390.5253,7.0,5.0,       4 0 0 13,       1 0 0 01,               ,     R  2e     ,0.088,-0.003261,0.0,0.7,0.12,-0.003649,0.0,0.74,0.018035,0.024828,0.0,0.0
9298914,5,3,6207.801514,1.472e-26,0.004962,3.6619,5.0,3.0,              3,              0,               ,     R  1      ,0.0757,-0.005275,0.0,0.75,0.081,-0.005314,0.0,0.0,0.0,0.0,0.0,0.0
10885016,2,1,6207.817616,3.183e-30,3.604e-08,738.4717,27.0,27.0,       4 2 2 02,       0 1 1 01,               ,     Q 13e     ,0.0766,-0.004884,0.0,0.68,0.104,-0.004531,0.0,0.69,0.0,0.0,0.0,0.0
10885017,2,1,6207.852463,3.17e-30,3.49e-08,761.1255,31.0,31.0,       4 2 2 02,       0 1 1 01,               ,     Q 15e     ,0.0752,-0.00505,0.0,0.69,0.102,-0.004732,0.0,0.7,0.0,0.0,0.0,0.0
10885018,2,1,6207.892138,3.042e-30,3.362e-08,786.9028,35.0,35.0,       4 2 2 02,       0 1 1 01,               ,     Q 17e     ,0.074,-0.005203,0.0,0.7,0.1,-0.004926,0.0,0.71,0.0,0.0,0.0,0.0
10885019,2,1,6207.926544,1.928e-27,0.02113,2443.7604,111.0,109.0,       4 0 0 14,       1 0 0 02,               ,     R 54e     ,0.0645,-0.008655,0.0,0.73,0.071,-0.008594,0.0,0.57,-0.010843,-0.011535,0.0,0.0
10885020,2,1,6207.93666,2.824e-30,3.223e-08,815.8032,39.0,39.0,       4 2 2 02,       0 1 1 01,               ,     Q 19e     ,0.073,-0.005347,0.0,0.7,0.098,-0.005111,0.0,0.71,0.0,0.0,0.0,0.0
10885024,2,1,6207.956752,1.028e-29,0.0179,3507.5181,123.0,121.0,       4 1 1 13,       1 1 1 01,               ,     R 60f     ,0.0629,-0.008992,0.0,0.71,0.069,-0.008782,0.0,0.56,0.0,0.0,0.0,0.0
10885025,2,1,6207.98605,2.544e-30,3.077e-08,847.8263,43.0,43.0,       4 2 2 02,       0 1 1 01,               ,     Q 21e     ,0.072,-0.005483,0.0,0.71,0.096,-0.00529,0.0,0.7,0.0,0.0,0.0,0.0
10885027,2,1,6208.04034,2.228e-30,2.925e-08,882.9714,47.0,47.0,       4 2 2 02,       0 1 1 01,               ,     Q 23e     ,0.0712,-0.005614,0.0,0.72,0.095,-0.005461,0.0,0.69,0.0,0.0,0.0,0.0
10885030,2,1,6208.099569,1.901e-30,2.77e-08,921.2381,51.0,51.0,       4 2 2 02,       0 1 1 01,               ,     Q 25e     ,0.0705,-0.00574,0.0,0.72,0.093,-0.005626,0.0,0.67,0.0,0.0,0.0,0.0
10885031,2,1,6208.163785,1.582e-30,2.614e-08,962.6257,55.0,55.0,       4 2 2 02,       0 1 1 01,               ,     Q 27e     ,0.0699,-0.005862,0.0,0.73,0.091,-0.005784,0.0,0.65,0.0,0.0,0.0,0.0
10885034,2,1,6208.233045,1.286e-30,2.46e-08,1007.1335,59.0,59.0,       4 2 2 02,       0 1 1 01,               ,     Q 29e     ,0.0694,-0.005981,0.0,0.73,0.089,-0.005936,0.0,0.64,0.0,0.0,0.0,0.0
10885035,2,1,6208.236502,2.826e-30,0.0001959,2912.1573,171.0,173.0,       2 2 2 12,       0 0 0 01,               ,     P 86e     ,0.0546,-0.009603,0.0,0.63,0.064,-0.01014,0.0,0.55,0.0,0.0,0.0,0.0
10885036,2,1,6208.30742,1.021e-30,2.305e-08,1054.7607,63.0,63.0,       4 2 2 02,       0 1 1 01,               ,     Q 31e     ,0.0689,-0.006097,0.0,0.74,0.088,-0.006082,0.0,0.63,0.0,0.0,0.0,0.0
10885037,2,1,6208.340672,3.981e-29,0.007327,3064.3629,135.0,133.0,       3 2 2 13,       0 2 2 01,               ,     R 66e     ,0.0611,-0.009305,0.0,0.7,0.067,-0.008975,0.0,0.55,-0.003893,-0.00386,0.0,0.0
9298916,5,1,6208.369461,9.024e-28,0.02469,2543.0567,27.0,29.0,              4,              1,               ,     P 14      ,0.0553,-0.007497,0.0,0.72,0.059,-0.007908,0.0,0.0,0.002236,0.002432,0.0,0.0
10885043,2,1,6208.442527,2.79e-29,1.543e-05,1699.2625,59.0,61.0,       4 3 3 02,       0 2 2 01,               ,     P 30e     ,0.0692,-0.006144,0.0,0.74,0.088,-0.005946,0.0,0.63,0.003206,0.00435,0.0,0.0
10885044,2,1,6208.461933,3.108e-29,0.00727,3116.7018,137.0,135.0,       3 2 2 13,       0 2 2 01,               ,     R 67f     ,0.0608,-0.009355,0.0,0.69,0.066,-0.00901,0.0,0.55,-0.018207,-0.019009,0.0,0.0
10885045,2,1,6208.485738,2.315e-30,0.0003424,2967.6766,105.0,103.0,       5 2 2 03,       1 1 1 02,               ,     R 51e     ,0.0651,-0.007332,0.0,0.74,0.072,-0.007196,0.0,0.57,-0.001958,-0.00247,0.0,0.0
10885047,2,1,6208.525579,1.941e-28,3.444e-07,578.0116,79.0,77.0,       4 1 1 02,       0 0 0 01,               ,     R 38e     ,0.0675,-0.006565,0.0,0.75,0.081,-0.006688,0.0,0.6,-0.002163,-0.002598,0.0,0.0
10885049,2,1,6208.55976,1.253e-30,3.017e-07,1367.4026,27.0,29.0,       3 2 2 13,       1 0 0 02,               ,     P 14e     ,0.0759,-0.006292,0.0,0.68,0.103,-0.005658,0.0,0.7,0.0,0.0,0.0,0.0
10885050,2,1,6208.581123,6.418e-25,0.006657,773.7911,35.0,33.0,       3 1 1 13,       0 1 1 01,               ,     R 16f     ,0.074,-0.00563,0.0,0.7,0.1,-0.005654,0.0,0.71,0.003556,0.00481,0.0,0.0
10885052,2,1,6208.611922,6.67e-30,0.01794,3603.5613,127.0,125.0,       4 1 1 13,       1 1 1 01,               ,     R 62f     ,0.0623,-0.009099,0.0,0.71,0.068,-0.008844,0.0,0.56,0.0,0.0,0.0,0.0
10885053,2,1,6208.624228,1.439e-30,0.0003728,3094.4142,111.0,109.0,       5 2 2 03,       1 1 1 02,               ,     R 54f     ,0.0645,-0.007489,0.0,0.73,0.071,-0.007273,0.0,0.57,-0.016102,-0.016755,0.0,0.0
9298917,5,2,6208.642205,4.022e-26,0.01206,3.6759,2.0,6.0,              3,              0,               ,     P  1      ,0.0803,-0.004137,0.0,0.76,0.087,-0.004051,0.0,0.0,-0.018089,-0.019596,0.0,0.0
10885055,2,1,6208.661746,9.288e-30,0.01034,3374.9064,101.0,103.0,       3 0 0 22,       0 0 0 11,               ,     P 51e     ,0.0653,-0.008111,0.0,0.74,0.073,-0.008637,0.0,0.57,0.004996,0.005598,0.0,0.0
10885056,2,1,6208.712252,1.325e-27,0.02134,2530.2339,115.0,113.0,       4 0 0 14,       1 0 0 02,               ,     R 56e     ,0.064,-0.00877,0.0,0.72,0.07,-0.008658,0.0,0.56,-0.01092,-0.011263,0.0,0.0
10885058,2,1,6208.791353,1.018e-30,0.0001394,2922.3542,91.0,93.0,       5 2 2 02,       1 1 1 01,               ,     P 46f     ,0.0663,-0.00678,0.0,0.74,0.076,-0.007009,0.0,0.58,0.017391,0.017946,0.0,0.0
10885064,2,1,6208.964461,6.361e-25,0.006652,786.9028,37.0,35.0,       3 1 1 13,       0 1 1 01,               ,     R 17e     ,0.0735,-0.005743,0.0,0.7,0.099,-0.005784,0.0,0.71,-0.008405,-0.011457,0.0,0.0
10885067,2,1,6209.033104,2.469e-29,0.007368,3169.7686,139.0,137.0,       3 2 2 13,       0 2 2 01,               ,     R 68e     ,0.0605,-0.009404,0.0,0.69,0.066,-0.009045,0.0,0.55,-0.001541,-0.001088,0.0,0.0
10885069,2,1,6209.12205,1.91e-29,0.007302,3223.6638,141.0,139.0,       3 2 2 13,       0 2 2 01,               ,     R 69f     ,0.0602,-0.009452,0.0,0.69,0.066,-0.009082,0.0,0.55,-0.021175,-0.022667,0.0,0.0
10885070,2,1,6209.123901,1.423e-23,0.007295,197.4166,43.0,45.0,       3 0 0 13,       0 0 0 01,               ,     P 22e     ,0.0716,-0.006705,0.0,0.71,0.095,-0.007123,0.0,0.69,0.005154,0.007166,0.0,0.0
10885075,2,1,6209.197191,7.011e-28,2.404e-05,1159.3703,69.0,71.0,       5 0 0 02,       0 1 1 01,               ,     P 35e     ,0.0681,-0.0063,0.0,0.74,0.084,-0.006268,0.0,0.61,0.003625,0.004864,0.0,0.0
10885076,2,1,6209.225082,2.802e-29,1.431e-05,1675.7772,57.0,59.0,       4 3 3 02,       0 2 2 01,               ,     P 29f     ,0.0694,-0.006104,0.0,0.73,0.089,-0.005882,0.0,0.64,0.003045,0.003915,0.0,0.0
10885077,2,1,6209.236642,4.26e-30,0.01799,3702.7126,131.0,129.0,       4 1 1 13,       1 1 1 01,               ,     R 64f     ,0.0617,-0.009203,0.0,0.7,0.067,-0.008908,0.0,0.56,0.0,0.0,0.0,0.0
10885081,2,1,6209.26938,2.654e-26,0.01803,1395.9879,11.0,9.0,       4 0 0 13,       1 0 0 01,               ,     R  4e     ,0.0847,-0.003737,0.0,0.69,0.116,-0.003953,0.0,0.72,0.013449,0.018163,0.0,0.0
10885082,2,1,6209.274488,1.023e-29,4.446e-07,668.1612,5.0,3.0,       4 2 2 02,       0 1 1 01,               ,     R  1e     ,0.0903,-0.002537,0.0,0.69,0.123,-0.002916,0.0,0.76,0.0,0.0,0.0,0.0
10885083,2,1,6209.313352,1.295e-30,0.0002054,2956.9806,93.0,95.0,       5 2 2 02,       1 1 1 01,               ,     P 47e     ,0.0661,-0.006819,0.0,0.74,0.075,-0.007077,0.0,0.58,0.011895,0.012937,0.0,0.0
10885085,2,1,6209.405358,2.296e-28,0.0001097,1622.2562,47.0,49.0,       5 1 1 02,       1 0 0 01,               ,     P 24e     ,0.0709,-0.005902,0.0,0.72,0.094,-0.00556,0.0,0.68,0.000863,0.001549,0.0,0.0
10885087,2,1,6209.466448,8.953e-28,0.02155,2619.8075,119.0,117.0,       4 0 0 14,       1 0 0 02,               ,     R 58e     ,0.0635,-0.008883,0.0,0.72,0.069,-0.00872,0.0,0.56,-0.010892,-0.011298,0.0,0.0
10885092,2,1,6209.550379,1.771e-30,0.03568,3683.3611,25.0,27.0,       4 0 0 23,       1 0 0 12,               ,     P 13e     ,0.0766,-0.006192,0.0,0.68,0.104,-0.005557,0.0,0.69,0.0,0.0,0.0,0.0
10885096,2,1,6209.699202,1.506e-29,0.007405,3278.2757,143.0,141.0,       3 2 2 13,       0 2 2 01,               ,     R 70e     ,0.0598,-0.0095,0.0,0.68,0.066,-0.009119,0.0,0.55,0.002505,0.003527,0.0,0.0
10885098,2,1,6209.757043,1.129e-29,0.007168,3333.7272,145.0,143.0,       3 2 2 13,       0 2 2 01,               ,     R 71f     ,0.0595,-0.009548,0.0,0.68,0.066,-0.009157,0.0,0.55,-0.027287,-0.029764,0.0,0.0
10885099,2,1,6209.830866,2.678e-30,0.01805,3804.9705,135.0,133.0,       4 1 1 13,       1 1 1 01,               ,     R 66f     ,0.0611,-0.009305,0.0,0.7,0.067,-0.008975,0.0,0.55,0.0,0.0,0.0,0.0
9298919,5,4,6209.913477,2.55e-27,0.005559,393.2758,162.0,174.0,              3,              0,               ,     P 14      ,0.0553,-0.007497,0.0,0.72,0.059,-0.007908,0.0,0.0,0.002253,0.00245,0.0,0.0
10885101,2,1,6209.928331,6.3e-25,0.006702,801.1731,39.0,37.0,       3 1 1 13,       0 1 1 01,               ,     R 18f     ,0.073,-0.005853,0.0,0.7,0.098,-0.005912,0.0,0.71,0.004032,0.005195,0.0,0.0
10885106,2,1,6209.973847,1.727e-30,0.0003665,3049.5604,109.0,107.0,       5 2 2 03,       1 1 1 02,               ,     R 53e     ,0.0647,-0.007437,0.0,0.73,0.071,-0.007248,0.0,0.57,0.020981,0.020291,0.0,0.0
10885108,2,1,6209.992237,1.924e-28,4.385e-07,639.6004,83.0,81.0,       4 1 1 02,       0 0 0 01,               ,     R 40e     ,0.0671,-0.006693,0.0,0.75,0.08,-0.006791,0.0,0.59,-0.00235,-0.002889,0.0,0.0
10885110,2,1,6210.003621,1.031e-30,0.0003932,3181.1563,115.0,113.0,       5 2 2 03,       1 1 1 02,               ,     R 56f     ,0.064,-0.00759,0.0,0.72,0.07,-0.007322,0.0,0.56,-0.062884,-0.062356,0.0,0.0
10885111,2,1,6210.00568,2.799e-29,1.327e-05,1653.0742,55.0,57.0,       4 3 3 02,       0 2 2 01,               ,     P 28e     ,0.0697,-0.006064,0.0,0.73,0.09,-0.005818,0.0,0.65,0.002533,0.003316,0.0,0.0
10885114,2,1,6210.055666,3.126e-29,9.78e-07,669.7274,7.0,5.0,       4 2 2 02,       0 1 1 01,               ,     R  2f     ,0.088,-0.00269,0.0,0.7,0.12,-0.003047,0.0,0.74,0.0,0.0,0.0,0.0
10885115,2,1,6210.088594,1.241e-30,4.635e-06,2181.269,91.0,93.0,       4 0 0 13,       0 2 2 01,               ,     P 46e     ,0.0663,-0.00783,0.0,0.74,0.076,-0.008252,0.0,0.58,0.0,0.0,0.0,0.0
10885117,2,1,6210.188829,5.956e-28,0.02176,2712.4795,123.0,121.0,       4 0 0 14,       1 0 0 02,               ,     R 60e     ,0.0629,-0.008992,0.0,0.71,0.069,-0.008782,0.0,0.56,-0.010937,-0.011094,0.0,0.0
10885118,2,1,6210.235885,6.158e-25,0.006691,815.8032,41.0,39.0,       3 1 1 13,       0 1 1 01,               ,     R 19e     ,0.0725,-0.005959,0.0,0.71,0.097,-0.006037,0.0,0.71,-0.011684,-0.015954,0.0,0.0
9298920,5,1,6210.245763,7.199e-26,0.004944,1449.9359,53.0,55.0,              3,              0,               ,     P 27      ,0.0465,-0.008358,0.0,0.67,0.049,-0.008845,0.0,0.0,0.002242,0.002364,0.0,0.0
10885120,2,1,6210.341817,8.831e-30,0.007268,3389.8823,147.0,145.0,       3 2 2 13,       0 2 2 01,               ,     R 72e     ,0.0592,-0.009595,0.0,0.68,0.065,-0.009197,0.0,0.55,0.011888,0.014207,0.0,0.0
10885122,2,1,6210.375125,6.63e-30,0.007102,3446.8901,149.0,147.0,       3 2 2 13,       0 2 2 01,               ,     R 73f     ,0.0588,-0.009641,0.0,0.67,0.065,-0.009237,0.0,0.55,-0.040072,-0.044697,0.0,0.0
10885123,2,1,6210.3868,1.253e-30,0.0001271,2851.2226,87.0,89.0,       5 2 2 02,       1 1 1 01,               ,     P 44f     ,0.0666,-0.006702,0.0,0.74,0.077,-0.006871,0.0,0.58,0.013049,0.014951,0.0,0.0
10885125,2,1,6210.394558,1.656e-30,0.01809,3910.3335,139.0,137.0,       4 1 1 13,       1 1 1 01,               ,     R 68f     ,0.0605,-0.009404,0.0,0.69,0.066,-0.009045,0.0,0.55,0.0,0.0,0.0,0.0
10885127,2,1,6210.439676,4.805e-30,0.000179,2779.3687,167.0,169.0,       2 2 2 12,       0 0 0 01,               ,     P 84e     ,0.0554,-0.009531,0.0,0.64,0.064,-0.010121,0.0,0.55,0.0,0.0,0.0,0.0
10885136,2,1,6210.710159,3.568e-26,0.01854,1404.5719,15.0,13.0,       4 0 0 13,       1 0 0 01,               ,     R  6e     ,0.0822,-0.004165,0.0,0.68,0.112,-0.004251,0.0,0.7,0.009694,0.013026,0.0,0.0
10885138,2,1,6210.744801,7.754e-28,2.173e-05,1105.5066,65.0,67.0,       5 0 0 02,       0 1 1 01,               ,     P 33e     ,0.0685,-0.006221,0.0,0.74,0.086,-0.006138,0.0,0.62,0.003375,0.004568,0.0,0.0
10885140,2,1,6210.787923,2.768e-29,1.225e-05,1631.1527,53.0,55.0,       4 3 3 02,       0 2 2 01,               ,     P 27f     ,0.0699,-0.006023,0.0,0.73,0.091,-0.005754,0.0,0.65,0.001811,0.002712,0.0,0.0
10885142,2,1,6210.845392,6.79e-29,1.672e-06,672.0676,9.0,7.0,       4 2 2 02,       0 1 1 01,               ,     R  3e     ,0.0862,-0.002898,0.0,0.69,0.118,-0.003178,0.0,0.73,0.0,0.0,0.0,0.0
10885143,2,1,6210.863388,1.595e-30,0.0001859,2884.4654,89.0,91.0,       5 2 2 02,       1 1 1 01,               ,     P 45e     ,0.0665,-0.006741,0.0,0.74,0.077,-0.00694,0.0,0.58,0.004484,0.005553,0.0,0.0
