Wavenumber (cm-1),Tranmission,Pressure (Torr),Temperature (C)
2202.476249,0.959091289,10.12,24.573
2202.481334,0.957194896,10.12,24.573
2202.486424,0.954975893,10.12,24.573
2202.491517,0.954643993,10.12,24.573
2202.496613,0.951616031,10.12,24.573
2202.501714,0.950281961,10.12,24.573
2202.506819,0.947545384,10.12,24.573
2202.511928,0.943723006,10.12,24.573
2202.51704,0.938655121,10.12,24.573
2202.522157,0.931747271,10.12,24.573
2202.527277,0.924710987,10.12,24.573
2202.532401,0.91705879,10.12,24.573
2202.537529,0.912612068,10.12,24.573
2202.542662,0.90834957,10.12,24.573
2202.547798,0.900914734,10.12,24.573
2202.552937,0.891021598,10.12,24.573
2202.558081,0.882405873,10.12,24.573
2202.563229,0.872184628,10.12,24.573
2202.568381,0.851955868,10.12,24.573
2202.573536,0.82242988,10.12,24.573
2202.578696,0.778104292,10.12,24.573
2202.583859,0.714221372,10.12,24.573
2202.589026,0.630366622,10.12,24.573
2202.594197,0.532063478,10.12,24.573
2202.599372,0.429028333,10.12,24.573
2202.604551,0.343385871,10.12,24.573
2202.609734,0.290257033,10.12,24.573
2202.614921,0.278875824,10.12,24.573
2202.620112,0.307037488,10.12,24.573
2202.625306,0.362259531,10.12,24.573
2202.630505,0.422495504,10.12,24.573
2202.635707,0.47707892,10.12,24.573
2202.640914,0.522470201,10.12,24.573
2202.646124,0.560754706,10.12,24.573
2202.651338,0.59565088,10.12,24.573
2202.656556,0.631276435,10.12,24.573
2202.661778,0.662845734,10.12,24.573
2202.667004,0.687570672,10.12,24.573
2202.672234,0.695774108,10.12,24.573
2202.677467,0.690171397,10.12,24.573
2202.682705,0.668396266,10.12,24.573
2202.687946,0.630387931,10.12,24.573
2202.693192,0.583950671,10.12,24.573
2202.698441,0.524600222,10.12,24.573
2202.703694,0.457884849,10.12,24.573
2202.708951,0.385867931,10.12,24.573
2202.714212,0.31447397,10.12,24.573
2202.719477,0.251472254,10.12,24.573
2202.724746,0.200395979,10.12,24.573
2202.730019,0.167570663,10.12,24.573
2202.735296,0.153583285,10.12,24.573
2202.740576,0.158220028,10.12,24.573
2202.745861,0.182201284,10.12,24.573
2202.751149,0.224594165,10.12,24.573
2202.756441,0.283845424,10.12,24.573
2202.761738,0.356126854,10.12,24.573
2202.767038,0.434146771,10.12,24.573
2202.772342,0.50954336,10.12,24.573
2202.77765,0.580675095,10.12,24.573
2202.782961,0.640874612,10.12,24.573
2202.788277,0.689087166,10.12,24.573
2202.793597,0.730249724,10.12,24.573
2202.79892,0.76339915,10.12,24.573
2202.804248,0.79131327,10.12,24.573
2202.809579,0.816381496,10.12,24.573
2202.814915,0.832393458,10.12,24.573
2202.820254,0.848313402,10.12,24.573
2202.825597,0.859763774,10.12,24.573
2202.830944,0.869591594,10.12,24.573
2202.836295,0.878284912,10.12,24.573
2202.84165,0.886268704,10.12,24.573
2202.847008,0.892636879,10.12,24.573
2202.852371,0.896476587,10.12,24.573
2202.857737,0.901223492,10.12,24.573
2202.863108,0.908139547,10.12,24.573
2202.868482,0.914385596,10.12,24.573
2202.873861,0.921256612,10.12,24.573
2202.879243,0.927687084,10.12,24.573
2202.884629,0.928852355,10.12,24.573
2202.890019,0.9323596,10.12,24.573
2202.895413,0.938834271,10.12,24.573
2202.90081,0.946563909,10.12,24.573
2202.906212,0.948556718,10.12,24.573
2202.911618,0.948278323,10.12,24.573
2202.917027,0.9497174,10.12,24.573
2202.922441,0.950844654,10.12,24.573
2202.927858,0.950261416,10.12,24.573
2202.933279,0.950102037,10.12,24.573
2202.938704,0.951573381,10.12,24.573
2202.944133,0.951765195,10.12,24.573
2202.949566,0.95320195,10.12,24.573
2202.955003,0.950857206,10.12,24.573
2202.960444,0.952617448,10.12,24.573
2202.965889,0.954203072,10.12,24.573
2202.971337,0.956308006,10.12,24.573
2202.97679,0.958859362,10.12,24.573
2202.982246,0.96322927,10.12,24.573
2202.987707,0.962941139,10.12,24.573
2202.993171,0.962856417,10.12,24.573
2202.998639,0.961500485,10.12,24.573
2203.004111,0.961087202,10.12,24.573
2203.009587,0.959157939,10.12,24.573
2203.015067,0.960421617,10.12,24.573
2203.020551,0.960127308,10.12,24.573
2203.026038,0.960882402,10.12,24.573
2203.03153,0.960477542,10.12,24.573
2203.037025,0.960202082,10.12,24.573
2203.042525,0.963411916,10.12,24.573
2203.051187,0.956864408,10.12,24.573
2203.055829,0.95550378,10.12,24.573
2203.060475,0.945969368,10.12,24.573
2203.065125,0.944737722,10.12,24.573
2203.06978,0.935464621,10.12,24.573
2203.074438,0.91173406,10.12,24.573
2203.079099,0.873570431,10.12,24.573
2203.083764,0.834614544,10.12,24.573
2203.088433,0.8007016,10.12,24.573
2203.093106,0.785909519,10.12,24.573
2203.097783,0.792764817,10.12,24.573
2203.102463,0.813830307,10.12,24.573
2203.107148,0.8425786,10.12,24.573
2203.111836,0.870724045,10.12,24.573
2203.116527,0.900364213,10.12,24.573
2203.121223,0.919093141,10.12,24.573
2203.125922,0.937776781,10.12,24.573
2203.130626,0.950882106,10.12,24.573
2203.135333,0.956707688,10.12,24.573
2203.140043,0.959854576,10.12,24.573
2203.144758,0.957610943,10.12,24.573
2203.149476,0.965340222,10.12,24.573
2203.154198,0.96255227,10.12,24.573
2203.158924,0.968637106,10.12,24.573
2203.163654,0.968746531,10.12,24.573
2203.168387,0.967703548,10.12,24.573
2203.173124,0.965610463,10.12,24.573
2203.177865,0.964330504,10.12,24.573
2203.18261,0.955680428,10.12,24.573
2203.187358,0.948751757,10.12,24.573
2203.192111,0.945270252,10.12,24.573
2203.196867,0.933919348,10.12,24.573
2203.201627,0.935827633,10.12,24.573
2203.206391,0.943497259,10.12,24.573
2203.211158,0.952988248,10.12,24.573
2203.215929,0.962795431,10.12,24.573
2203.220704,0.966632205,10.12,24.573
2203.225483,0.967068567,10.12,24.573
2203.230266,0.966278872,10.12,24.573
2203.235052,0.962514607,10.12,24.573
2203.239843,0.959105249,10.12,24.573
2203.244637,0.963592297,10.12,24.573
2203.249434,0.951062773,10.12,24.573
2203.254236,0.941929689,10.12,24.573
2203.259041,0.92646603,10.12,24.573
2203.26385,0.895985125,10.12,24.573
2203.268663,0.878451924,10.12,24.573
2203.27348,0.866523941,10.12,24.573
2203.2783,0.878809816,10.12,24.573
2203.283125,0.899701741,10.12,24.573
2203.287953,0.924782681,10.12,24.573
2203.292785,0.942857466,10.12,24.573
2203.29762,0.954295417,10.12,24.573
2203.30246,0.956296476,10.12,24.573
2203.307303,0.9577305,10.12,24.573
2203.31215,0.956172185,10.12,24.573
2203.317001,0.959324574,10.12,24.573
2203.321855,0.957134937,10.12,24.573
2203.326714,0.95492799,10.12,24.573
2203.331576,0.944178471,10.12,24.573
2203.336442,0.933082817,10.12,24.573
2203.341311,0.920328816,10.12,24.573
2203.346185,0.910830983,10.12,24.573
2203.351062,0.905954233,10.12,24.573
2203.355943,0.910488305,10.12,24.573
2203.360828,0.922657789,10.12,24.573
2203.365716,0.935202988,10.12,24.573
2203.370609,0.94381455,10.12,24.573
2203.375505,0.942591306,10.12,24.573
2203.380405,0.936314066,10.12,24.573
2203.385309,0.931702406,10.12,24.573
2203.390216,0.928120912,10.12,24.573
2203.395128,0.913292023,10.12,24.573
2203.400043,0.885342009,10.12,24.573
2203.404962,0.849231882,10.12,24.573
2203.409884,0.804310934,10.12,24.573
2203.414811,0.773117429,10.12,24.573
2203.419741,0.769599041,10.12,24.573
2203.424675,0.785287962,10.12,24.573
2203.429613,0.818259098,10.12,24.573
2203.434555,0.846987447,10.12,24.573
2203.4395,0.868774574,10.12,24.573
2203.444449,0.876390553,10.12,24.573
2203.449402,0.874251371,10.12,24.573
2203.454359,0.86215382,10.12,24.573
2203.459319,0.839399686,10.12,24.573
2203.464284,0.808630338,10.12,24.573
2203.469252,0.760580956,10.12,24.573
2203.474224,0.691183965,10.12,24.573
2203.479199,0.60515114,10.12,24.573
2203.484179,0.50598567,10.12,24.573
2203.489162,0.41513004,10.12,24.573
2203.494149,0.347889361,10.12,24.573
2203.49914,0.325173638,10.12,24.573
2203.504134,0.345878412,10.12,24.573
2203.509133,0.413383941,10.12,24.573
2203.514135,0.503637512,10.12,24.573
2203.519141,0.606863186,10.12,24.573
2203.524151,0.691787801,10.12,24.573
2203.529164,0.757818305,10.12,24.573
2203.534181,0.804146635,10.12,24.573
2203.539202,0.831941041,10.12,24.573
2203.544227,0.851819291,10.12,24.573
2203.549256,0.866084959,10.12,24.573
2203.554288,0.877614341,10.12,24.573
2203.559325,0.885803324,10.12,24.573
2203.564365,0.894352132,10.12,24.573
2203.569408,0.899274064,10.12,24.573
2203.574456,0.899873046,10.12,24.573
2203.579507,0.902260298,10.12,24.573
2203.584563,0.898308601,10.12,24.573
2203.589622,0.89538607,10.12,24.573
2203.594684,0.893103188,10.12,24.573
2203.599751,0.890364149,10.12,24.573
2203.604821,0.888323557,10.12,24.573
2203.609895,0.885523969,10.12,24.573
2203.614973,0.884816964,10.12,24.573
2203.620055,0.880676103,10.12,24.573
2203.62514,0.871340207,10.12,24.573
2203.630229,0.86694876,10.12,24.573
2203.635322,0.856391178,10.12,24.573
2203.640419,0.844757385,10.12,24.573
2203.64552,0.827429868,10.12,24.573
2203.650624,0.811032405,10.12,24.573
2203.655732,0.791763331,10.12,24.573
2203.660844,0.766398143,10.12,24.573
2203.66596,0.735665519,10.12,24.573
2203.671079,0.703372247,10.12,24.573
2203.676202,0.65971957,10.12,24.573
2203.681329,0.611459626,10.12,24.573
2203.68646,0.548382096,10.12,24.573
2203.691595,0.476975964,10.12,24.573
2203.696733,0.403529441,10.12,24.573
2203.701876,0.329465441,10.12,24.573
2203.707022,0.264464848,10.12,24.573
2203.712171,0.214407466,10.12,24.573
2203.717325,0.177215828,10.12,24.573
2203.722482,0.162585027,10.12,24.573
2203.727643,0.159168162,10.12,24.573
2203.732808,0.178350651,10.12,24.573
2203.737977,0.211687727,10.12,24.573
2203.743149,0.262525688,10.12,24.573
2203.748326,0.326392259,10.12,24.573
2203.753506,0.398604962,10.12,24.573
2203.75869,0.472942168,10.12,24.573
2203.763877,0.543706839,10.12,24.573
2203.769069,0.606217144,10.12,24.573
2203.774264,0.656526097,10.12,24.573
2203.779463,0.699499893,10.12,24.573
2203.784665,0.735206158,10.12,24.573
2203.789872,0.763711511,10.12,24.573
2203.795082,0.791679733,10.12,24.573
2203.800296,0.810756086,10.12,24.573
2203.805514,0.830543414,10.12,24.573
2203.810736,0.846485988,10.12,24.573
2203.815961,0.857847527,10.12,24.573
2203.821191,0.865418848,10.12,24.573
2203.826424,0.874949692,10.12,24.573
2203.831661,0.881170979,10.12,24.573
2203.836901,0.876700963,10.12,24.573
2203.842146,0.864912936,10.12,24.573
2203.847394,0.849460512,10.12,24.573
2203.852646,0.822645144,10.12,24.573
2203.857901,0.8033888,10.12,24.573
2203.863161,0.788519313,10.12,24.573
2203.868424,0.78925474,10.12,24.573
2203.873691,0.811453609,10.12,24.573
2203.878962,0.84110526,10.12,24.573
2203.884237,0.871547397,10.12,24.573
2203.889515,0.897052451,10.12,24.573
2203.894798,0.914595187,10.12,24.573
2203.900084,0.926822841,10.12,24.573
2203.905373,0.931273488,10.12,24.573
2203.910667,0.932685546,10.12,24.573
2203.915964,0.93069405,10.12,24.573
2203.921266,0.922762525,10.12,24.573
2203.926571,0.914725742,10.12,24.573
2203.931879,0.906347548,10.12,24.573
2203.937192,0.903320988,10.12,24.573
2203.942508,0.903005107,10.12,24.573
2203.947828,0.91206413,10.12,24.573
2203.953152,0.920522578,10.12,24.573
2203.95848,0.925779688,10.12,24.573
2203.963811,0.932171626,10.12,24.573
2203.969146,0.930326407,10.12,24.573
2203.974485,0.924549748,10.12,24.573
2203.979828,0.920139209,10.12,24.573
2203.985175,0.9246582,10.12,24.573
2203.990525,0.925657567,10.12,24.573
2203.995879,0.934218987,10.12,24.573
2204.001237,0.94491688,10.12,24.573
2204.006599,0.952918143,10.12,24.573
2204.011964,0.95970236,10.12,24.573
2204.017334,0.961507421,10.12,24.573
2204.022707,0.963138678,10.12,24.573
2204.028084,0.965123539,10.12,24.573
2204.033464,0.964366453,10.12,24.573
2204.038849,0.965512673,10.12,24.573
2204.044237,0.966679754,10.12,24.573
2204.049629,0.969323736,10.12,24.573
2204.055025,0.968113766,10.12,24.573
2204.060424,0.968112466,10.12,24.573
2204.065827,0.966380165,10.12,24.573
2204.071235,0.969318097,10.12,24.573
2204.076646,0.967594895,10.12,24.573
2204.08206,0.968418629,10.12,24.573
2204.087479,0.964167134,10.12,24.573
2204.092901,0.962911742,10.12,24.573
2204.098327,0.96054934,10.12,24.573
2204.103757,0.959902118,10.12,24.573
2204.109191,0.956623689,10.12,24.573
2204.114628,0.953108756,10.12,24.573
2204.120069,0.949341856,10.12,24.573
2204.125514,0.946929202,10.12,24.573
2204.130963,0.938110872,10.12,24.573
2204.136415,0.923703588,10.12,24.573
2204.141872,0.906723036,10.12,24.573
2204.147332,0.881922464,10.12,24.573
2204.152796,0.85608087,10.12,24.573
2204.158263,0.824613867,10.12,24.573
2204.163735,0.792590447,10.12,24.573
2204.16921,0.76913457,10.12,24.573
2204.174689,0.754569353,10.12,24.573
2204.180172,0.752700351,10.12,24.573
2204.19092,0.749537132,10.12,24.573
2204.195557,0.801741745,10.12,24.573
2204.200198,0.851343655,10.12,24.573
2204.204843,0.886634162,10.12,24.573
2204.209491,0.907810121,10.12,24.573
2204.214144,0.920457691,10.12,24.573
2204.2188,0.929782886,10.12,24.573
2204.223461,0.938265199,10.12,24.573
2204.228125,0.939973953,10.12,24.573
2204.232793,0.940979384,10.12,24.573
2204.237465,0.949255823,10.12,24.573
2204.242141,0.950720982,10.12,24.573
2204.246821,0.955333956,10.12,24.573
2204.251505,0.955825547,10.12,24.573
2204.256192,0.955823303,10.12,24.573
2204.260883,0.959473267,10.12,24.573
2204.265579,0.959119456,10.12,24.573
2204.270278,0.959195121,10.12,24.573
2204.274981,0.956902928,10.12,24.573
2204.279688,0.954210804,10.12,24.573
2204.284399,0.951785176,10.12,24.573
2204.289113,0.947474002,10.12,24.573
2204.293832,0.944252926,10.12,24.573
2204.298554,0.941648282,10.12,24.573
2204.303281,0.937966661,10.12,24.573
2204.308011,0.934698326,10.12,24.573
2204.312745,0.934782818,10.12,24.573
2204.317483,0.93043485,10.12,24.573
2204.322225,0.922587825,10.12,24.573
2204.326971,0.916767908,10.12,24.573
2204.33172,0.906145664,10.12,24.573
2204.336474,0.890204975,10.12,24.573
2204.341231,0.869220399,10.12,24.573
2204.345993,0.839842256,10.12,24.573
2204.350758,0.797518794,10.12,24.573
2204.355527,0.738041662,10.12,24.573
2204.3603,0.658035793,10.12,24.573
2204.365077,0.561297154,10.12,24.573
2204.369858,0.466383236,10.12,24.573
2204.374642,0.397325223,10.12,24.573
2204.379431,0.369768531,10.12,24.573
2204.384223,0.395864816,10.12,24.573
2204.38902,0.464367837,10.12,24.573
2204.39382,0.552822567,10.12,24.573
2204.398624,0.6435655,10.12,24.573
2204.403432,0.722695899,10.12,24.573
2204.408244,0.781463441,10.12,24.573
2204.413059,0.821903084,10.12,24.573
2204.417879,0.851004762,10.12,24.573
2204.422703,0.875244432,10.12,24.573
2204.42753,0.89776924,10.12,24.573
2204.432361,0.911570532,10.12,24.573
2204.437196,0.921018642,10.12,24.573
2204.442036,0.927732255,10.12,24.573
2204.446878,0.931742688,10.12,24.573
2204.451725,0.934646963,10.12,24.573
2204.456576,0.940077689,10.12,24.573
2204.461431,0.943127078,10.12,24.573
2204.466289,0.941603924,10.12,24.573
2204.471151,0.94435182,10.12,24.573
2204.476018,0.947671409,10.12,24.573
2204.480888,0.947669992,10.12,24.573
2204.485762,0.945549902,10.12,24.573
2204.49064,0.943315093,10.12,24.573
2204.495521,0.941898137,10.12,24.573
2204.500407,0.940281039,10.12,24.573
2204.505297,0.932969282,10.12,24.573
2204.51019,0.924119825,10.12,24.573
2204.515087,0.915920144,10.12,24.573
2204.519989,0.905773589,10.12,24.573
2204.524894,0.903149876,10.12,24.573
2204.529803,0.906529807,10.12,24.573
2204.534716,0.912232228,10.12,24.573
2204.539632,0.920723762,10.12,24.573
2204.544553,0.926164347,10.12,24.573
2204.549478,0.924160067,10.12,24.573
2204.554406,0.922143346,10.12,24.573
2204.559338,0.920562816,10.12,24.573
2204.564274,0.919860159,10.12,24.573
2204.569215,0.920014954,10.12,24.573
2204.574158,0.913534739,10.12,24.573
2204.579106,0.907671887,10.12,24.573
2204.584058,0.902921973,10.12,24.573
2204.589014,0.892983931,10.12,24.573
2204.593973,0.882780534,10.12,24.573
2204.598937,0.874518678,10.12,24.573
2204.603904,0.859309574,10.12,24.573
2204.608875,0.83293982,10.12,24.573
2204.61385,0.795801352,10.12,24.573
2204.618829,0.754617493,10.12,24.573
2204.623812,0.717963419,10.12,24.573
2204.628798,0.695409035,10.12,24.573
2204.633789,0.688597105,10.12,24.573
2204.638783,0.68996947,10.12,24.573
2204.643782,0.693132107,10.12,24.573
2204.648784,0.689086744,10.12,24.573
2204.65379,0.670580582,10.12,24.573
2204.6588,0.63688113,10.12,24.573
2204.663814,0.592046319,10.12,24.573
2204.668832,0.535783334,10.12,24.573
2204.673854,0.46793637,10.12,24.573
2204.678879,0.394657358,10.12,24.573
2204.683908,0.324538184,10.12,24.573
2204.688942,0.260246049,10.12,24.573
2204.693979,0.20745166,10.12,24.573
2204.69902,0.171927952,10.12,24.573
2204.704065,0.15271859,10.12,24.573
2204.709114,0.151403136,10.12,24.573
2204.714167,0.16151069,10.12,24.573
2204.719223,0.200936619,10.12,24.573
2204.724284,0.243947726,10.12,24.573
2204.729348,0.284039628,10.12,24.573
2204.734416,0.350517833,10.12,24.573
2204.739489,0.445345175,10.12,24.573
2204.744565,0.488807532,10.12,24.573
2204.749645,0.546496642,10.12,24.573
2204.754728,0.590482633,10.12,24.573
2204.759816,0.637505394,10.12,24.573
2204.764908,0.669516395,10.12,24.573
2204.770003,0.688282908,10.12,24.573
2204.775103,0.737471683,10.12,24.573
2204.780206,0.772776719,10.12,24.573
2204.785313,0.790355904,10.12,24.573
2204.790424,0.828368335,10.12,24.573
2204.795539,0.847889833,10.12,24.573
2204.800658,0.851960363,10.12,24.573
2204.80578,0.860633891,10.12,24.573
2204.810907,0.875448308,10.12,24.573
2204.816037,0.882038397,10.12,24.573
2204.821172,0.887782428,10.12,24.573
2204.82631,0.894514098,10.12,24.573
2204.831452,0.899644196,10.12,24.573
2204.836598,0.903992322,10.12,24.573
2204.841748,0.90794713,10.12,24.573
2204.846902,0.911666404,10.12,24.573
2204.852059,0.916906307,10.12,24.573
2204.857221,0.922277679,10.12,24.573
2204.862386,0.924760329,10.12,24.573
2204.867556,0.929165637,10.12,24.573
2204.872729,0.934429806,10.12,24.573
2204.877906,0.938601732,10.12,24.573
2204.883087,0.942484586,10.12,24.573
2204.888272,0.941405723,10.12,24.573
2204.89346,0.941008444,10.12,24.573
2204.898653,0.94095131,10.12,24.573
2204.90385,0.939833431,10.12,24.573
2204.90905,0.93882808,10.12,24.573
2204.914254,0.929392275,10.12,24.573
2204.919462,0.905697395,10.12,24.573
2204.924674,0.866617739,10.12,24.573
2204.92989,0.820890583,10.12,24.573
2204.93511,0.781844992,10.12,24.573
2204.940334,0.761745854,10.12,24.573
2204.945561,0.764718548,10.12,24.573
2204.950793,0.79341343,10.12,24.573
2204.956028,0.836109869,10.12,24.573
2204.961268,0.877566269,10.12,24.573
2204.966511,0.912735273,10.12,24.573
2204.971758,0.932917913,10.12,24.573
2204.977009,0.941255347,10.12,24.573
2204.982263,0.946222369,10.12,24.573
2204.987522,0.949028304,10.12,24.573
2204.992785,0.950244286,10.12,24.573
2204.998051,0.953184256,10.12,24.573
2205.003321,0.958477642,10.12,24.573
2205.008596,0.959585241,10.12,24.573
2205.013874,0.949558495,10.12,24.573
2205.019156,0.934874775,10.12,24.573
2205.024441,0.915071796,10.12,24.573
2205.029731,0.893737363,10.12,24.573
2205.035025,0.877782171,10.12,24.573
2205.040322,0.86853109,10.12,24.573
2205.045624,0.873732073,10.12,24.573
2205.050929,0.889479691,10.12,24.573
2205.056238,0.91168413,10.12,24.573
2205.061551,0.932314949,10.12,24.573
2205.066868,0.944849942,10.12,24.573
2205.072189,0.950396583,10.12,24.573
2205.077514,0.94854354,10.12,24.573
2205.082842,0.945131595,10.12,24.573
2205.088175,0.939224979,10.12,24.573
2205.093511,0.935200649,10.12,24.573
2205.098851,0.93611593,10.12,24.573
2205.104196,0.938735251,10.12,24.573
2205.109544,0.944055833,10.12,24.573
2205.114896,0.95063246,10.12,24.573
2205.120251,0.956276233,10.12,24.573
2205.125611,0.958915487,10.12,24.573
2205.130975,0.960585594,10.12,24.573
2205.136342,0.96292348,10.12,24.573
2205.141713,0.963156829,10.12,24.573
2205.147089,0.961185767,10.12,24.573
2205.152468,0.957111032,10.12,24.573
2205.157851,0.958846852,10.12,24.573
2205.163238,0.959456269,10.12,24.573
2205.168628,0.9568357,10.12,24.573
2205.174023,0.954580805,10.12,24.573
2205.179422,0.951562546,10.12,24.573
2205.184824,0.948331341,10.12,24.573
2205.19023,0.938827959,10.12,24.573
2205.19564,0.930693168,10.12,24.573
2205.201055,0.92598933,10.12,24.573
2205.206473,0.915995666,10.12,24.573
2205.211894,0.897411503,10.12,24.573
2205.21732,0.864290209,10.12,24.573
2205.22275,0.811066659,10.12,24.573
2205.228183,0.738298667,10.12,24.573
2205.233621,0.648457543,10.12,24.573
2205.239062,0.558731993,10.12,24.573
2205.244507,0.4856828,10.12,24.573
2205.249956,0.450294764,10.12,24.573
2205.255409,0.458070455,10.12,24.573
2205.260866,0.505389419,10.12,24.573
2205.266327,0.583800417,10.12,24.573
2205.271791,0.670136594,10.12,24.573
2205.27726,0.750730295,10.12,24.573
2205.282732,0.817653577,10.12,24.573
2205.288208,0.861193422,10.12,24.573
2205.293688,0.888317372,10.12,24.573
2205.299172,0.905449073,10.12,24.573
2205.30466,0.914369325,10.12,24.573
2205.310152,0.91822238,10.12,24.573
2205.315648,0.923276316,10.12,24.573
2205.321147,0.9261263,10.12,24.573
2205.328139,0.928232975,10.12,24.573
2205.332808,0.921681056,10.12,24.573
2205.337481,0.919609077,10.12,24.573
2205.342158,0.925569311,10.12,24.573
2205.346838,0.925423034,10.12,24.573
2205.351521,0.924236884,10.12,24.573
2205.356208,0.920177271,10.12,24.573
2205.360899,0.907380964,10.12,24.573
2205.365594,0.890468602,10.12,24.573
2205.370292,0.86162536,10.12,24.573
2205.374994,0.827292207,10.12,24.573
2205.379699,0.801204321,10.12,24.573
2205.384408,0.798010068,10.12,24.573
2205.38912,0.818163258,10.12,24.573
2205.393836,0.8497867,10.12,24.573
2205.398556,0.882680836,10.12,24.573
2205.40328,0.910049558,10.12,24.573
2205.408007,0.924618477,10.12,24.573
2205.412737,0.938136761,10.12,24.573
2205.417471,0.94025145,10.12,24.573
2205.422209,0.946980947,10.12,24.573
2205.42695,0.946416534,10.12,24.573
2205.431696,0.946990132,10.12,24.573
2205.436444,0.947665701,10.12,24.573
2205.441196,0.945825598,10.12,24.573
2205.445952,0.948203654,10.12,24.573
2205.450712,0.944329817,10.12,24.573
2205.455475,0.942335096,10.12,24.573
2205.460241,0.935561869,10.12,24.573
2205.465012,0.934193365,10.12,24.573
2205.469786,0.934204415,10.12,24.573
2205.474563,0.932244109,10.12,24.573
2205.479344,0.929491628,10.12,24.573
2205.484129,0.929417189,10.12,24.573
2205.488917,0.925716983,10.12,24.573
2205.493709,0.925330179,10.12,24.573
2205.498505,0.925198096,10.12,24.573
2205.503304,0.925592019,10.12,24.573
2205.508107,0.921941271,10.12,24.573
2205.512913,0.923514813,10.12,24.573
2205.517723,0.919257679,10.12,24.573
2205.522537,0.912773533,10.12,24.573
2205.527354,0.901557576,10.12,24.573
2205.532175,0.877980654,10.12,24.573
2205.537,0.856599534,10.12,24.573
2205.541828,0.843867847,10.12,24.573
2205.546659,0.840036099,10.12,24.573
2205.551495,0.847985778,10.12,24.573
2205.556334,0.861589077,10.12,24.573
2205.561176,0.87555667,10.12,24.573
2205.566022,0.878948467,10.12,24.573
2205.570872,0.878676982,10.12,24.573
2205.575726,0.876762634,10.12,24.573
2205.580583,0.870682372,10.12,24.573
2205.585443,0.863892817,10.12,24.573
2205.590307,0.85247268,10.12,24.573
2205.595175,0.841444738,10.12,24.573
2205.600047,0.829871281,10.12,24.573
2205.604922,0.811371873,10.12,24.573
2205.6098,0.796872933,10.12,24.573
2205.614683,0.771985158,10.12,24.573
2205.619569,0.746136314,10.12,24.573
2205.624458,0.71369865,10.12,24.573
2205.629351,0.681521863,10.12,24.573
2205.634248,0.635939975,10.12,24.573
2205.639148,0.585327449,10.12,24.573
2205.644052,0.526003614,10.12,24.573
2205.64896,0.458562701,10.12,24.573
2205.653871,0.38630987,10.12,24.573
2205.658786,0.315499752,10.12,24.573
2205.663704,0.254586083,10.12,24.573
2205.668626,0.203268613,10.12,24.573
2205.673552,0.174083297,10.12,24.573
2205.678481,0.154905725,10.12,24.573
2205.683414,0.151216513,10.12,24.573
2205.68835,0.155679829,10.12,24.573
2205.69329,0.176519885,10.12,24.573
2205.698234,0.209617817,10.12,24.573
2205.703181,0.264025168,10.12,24.573
2205.708132,0.327133567,10.12,24.573
2205.713087,0.399628694,10.12,24.573
2205.718045,0.473239078,10.12,24.573
2205.723006,0.54532009,10.12,24.573
2205.727972,0.618595727,10.12,24.573
2205.732941,0.665060957,10.12,24.573
2205.737913,0.704788695,10.12,24.573
2205.742889,0.736858601,10.12,24.573
2205.747869,0.7600495,10.12,24.573
2205.752853,0.795219608,10.12,24.573
2205.75784,0.807622903,10.12,24.573
2205.76283,0.831768932,10.12,24.573
2205.767824,0.848738678,10.12,24.573
2205.772822,0.861609651,10.12,24.573
2205.777824,0.867047761,10.12,24.573
2205.782829,0.883852077,10.12,24.573
2205.787838,0.893386315,10.12,24.573
2205.79285,0.898622382,10.12,24.573
2205.797866,0.904888615,10.12,24.573
2205.802885,0.911422266,10.12,24.573
2205.807908,0.918507415,10.12,24.573
2205.812935,0.920338417,10.12,24.573
2205.817965,0.923818395,10.12,24.573
2205.822999,0.925530415,10.12,24.573
2205.828037,0.929987062,10.12,24.573
2205.833078,0.933800782,10.12,24.573
2205.838123,0.935659674,10.12,24.573
2205.843171,0.9403102,10.12,24.573
2205.848223,0.938961709,10.12,24.573
2205.853279,0.938546235,10.12,24.573
2205.858338,0.944271299,10.12,24.573
2205.863401,0.946944772,10.12,24.573
2205.868468,0.944659923,10.12,24.573
2205.873538,0.941269141,10.12,24.573
2205.878611,0.940883826,10.12,24.573
2205.883689,0.944133747,10.12,24.573
2205.88877,0.939520098,10.12,24.573
2205.893854,0.932700951,10.12,24.573
2205.898942,0.9208622,10.12,24.573
2205.904034,0.902926342,10.12,24.573
2205.909129,0.886247265,10.12,24.573
2205.914228,0.871359168,10.12,24.573
2205.919331,0.872672983,10.12,24.573
2205.924437,0.883651761,10.12,24.573
2205.929547,0.892234368,10.12,24.573
2205.93466,0.925010159,10.12,24.573
2205.939777,0.939302858,10.12,24.573
2205.944898,0.951409737,10.12,24.573
2205.950022,0.95080015,10.12,24.573
2205.95515,0.950517628,10.12,24.573
2205.960282,0.948746667,10.12,24.573
2205.965417,0.947310799,10.12,24.573
2205.970555,0.947483396,10.12,24.573
2205.975698,0.947988214,10.12,24.573
2205.980844,0.95052713,10.12,24.573
2205.985993,0.954659869,10.12,24.573
2205.991146,0.955660664,10.12,24.573
2205.996303,0.95905819,10.12,24.573
2206.001463,0.959451923,10.12,24.573
2206.006627,0.957737513,10.12,24.573
2206.011795,0.956660263,10.12,24.573
2206.016966,0.957590192,10.12,24.573
2206.022141,0.954046165,10.12,24.573
