Wavenumber (cm-1),Transmission,Absorption,Pressure (Torr),Temperature
6291.917147,1.000258446,-7.94E-02,742.08,22.15
6291.920914,0.999665797,1.03E-01,742.08,22.15
6291.92468,0.999427795,1.76E-01,742.08,22.15
6291.928447,1.000148535,-4.56E-02,742.08,22.15
6291.932213,1.000903487,-2.78E-01,742.08,22.15
6291.93598,1.000546098,-1.68E-01,742.08,22.15
6291.939746,0.999772072,7.01E-02,742.08,22.15
6291.943513,0.99997294,8.32E-03,742.08,22.15
6291.947279,1.000746846,-2.29E-01,742.08,22.15
6291.951046,1.000626326,-1.92E-01,742.08,22.15
6291.954812,0.999760509,7.36E-02,742.08,22.15
6291.958579,0.999697864,9.29E-02,742.08,22.15
6291.962346,1.000731587,-2.25E-01,742.08,22.15
6291.966112,1.00141561,-4.35E-01,742.08,22.15
6291.969879,1.000865936,-2.66E-01,742.08,22.15
6291.973645,0.99993521,1.99E-02,742.08,22.15
6291.977412,0.99967593,9.96E-02,742.08,22.15
6291.981178,0.999908269,2.82E-02,742.08,22.15
6291.984945,0.999915898,2.58E-02,742.08,22.15
6291.988711,0.999701083,9.19E-02,742.08,22.15
6291.992478,0.999778152,6.82E-02,742.08,22.15
6291.996244,1.000140786,-4.33E-02,742.08,22.15
6292.000011,1.000202537,-6.22E-02,742.08,22.15
6292.003778,0.999791503,6.41E-02,742.08,22.15
6292.007544,0.999560714,1.35E-01,742.08,22.15
6292.011311,1.000056982,-1.75E-02,742.08,22.15
6292.015077,1.000852823,-2.62E-01,742.08,22.15
6292.018844,1.001119852,-3.44E-01,742.08,22.15
6292.02261,1.00077045,-2.37E-01,742.08,22.15
6292.026377,1.000398517,-1.22E-01,742.08,22.15
6292.030143,1.00035584,-1.09E-01,742.08,22.15
6292.03391,1.000515223,-1.58E-01,742.08,22.15
6292.037676,1.000674248,-2.07E-01,742.08,22.15
6292.041443,1.000658155,-2.02E-01,742.08,22.15
6292.045209,1.000377893,-1.16E-01,742.08,22.15
6292.048976,1.00016284,-5.00E-02,742.08,22.15
6292.052743,1.000409961,-1.26E-01,742.08,22.15
6292.056509,1.000757814,-2.33E-01,742.08,22.15
6292.060276,1.00055337,-1.70E-01,742.08,22.15
6292.064042,1.000088096,-2.71E-02,742.08,22.15
6292.067809,1.000139594,-4.29E-02,742.08,22.15
6292.071575,1.000518799,-1.59E-01,742.08,22.15
6292.075342,1.000511766,-1.57E-01,742.08,22.15
6292.079108,1.000296474,-9.11E-02,742.08,22.15
6292.082875,1.000386,-1.19E-01,742.08,22.15
6292.086641,1.000402093,-1.24E-01,742.08,22.15
6292.090408,0.999950111,1.53E-02,742.08,22.15
6292.094175,0.999738753,8.03E-02,742.08,22.15
6292.097941,1.000323772,-9.95E-02,742.08,22.15
6292.101708,1.000907183,-2.79E-01,742.08,22.15
6292.105474,1.000706673,-2.17E-01,742.08,22.15
6292.109241,1.000306487,-9.42E-02,742.08,22.15
6292.113007,1.000480652,-1.48E-01,742.08,22.15
6292.116774,1.000852227,-2.62E-01,742.08,22.15
6292.12054,1.000694037,-2.13E-01,742.08,22.15
6292.124307,1.00015533,-4.77E-02,742.08,22.15
6292.128073,0.999932706,2.07E-02,742.08,22.15
6292.13184,1.0002141,-6.58E-02,742.08,22.15
6292.135606,1.000470519,-1.45E-01,742.08,22.15
6292.139373,1.000247598,-7.61E-02,742.08,22.15
6292.14314,0.99986738,4.08E-02,742.08,22.15
6292.146906,0.999952912,1.45E-02,742.08,22.15
6292.150673,1.000454068,-1.40E-01,742.08,22.15
6292.154439,1.000828624,-2.55E-01,742.08,22.15
6292.158206,1.000884295,-2.72E-01,742.08,22.15
6292.161972,1.000630498,-1.94E-01,742.08,22.15
6292.165739,0.999972343,8.50E-03,742.08,22.15
6292.169505,0.999426365,1.76E-01,742.08,22.15
6292.173272,0.999915898,2.58E-02,742.08,22.15
6292.177038,1.000956893,-2.94E-01,742.08,22.15
6292.180805,1.000910759,-2.80E-01,742.08,22.15
6292.184571,0.999845147,4.76E-02,742.08,22.15
6292.188338,0.999643683,1.10E-01,742.08,22.15
6292.192105,1.000600219,-1.84E-01,742.08,22.15
6292.195871,1.000877619,-2.70E-01,742.08,22.15
6292.199638,0.999950528,1.52E-02,742.08,22.15
6292.203404,0.999406695,1.82E-01,742.08,22.15
6292.207171,0.999899209,3.10E-02,742.08,22.15
6292.210937,1.000325084,-9.99E-02,742.08,22.15
6292.214704,1.000166893,-5.13E-02,742.08,22.15
6292.21847,1.000062943,-1.93E-02,742.08,22.15
6292.222237,1.000231981,-7.13E-02,742.08,22.15
6292.226003,1.000290632,-8.93E-02,742.08,22.15
6292.22977,1.000141978,-4.36E-02,742.08,22.15
6292.233537,0.999883711,3.57E-02,742.08,22.15
6292.237303,0.999591589,1.26E-01,742.08,22.15
6292.24107,0.999561429,1.35E-01,742.08,22.15
6292.244836,0.999866307,4.11E-02,742.08,22.15
6292.248603,0.999997377,8.06E-04,742.08,22.15
6292.252369,0.999803066,6.05E-02,742.08,22.15
6292.256136,0.999854624,4.47E-02,742.08,22.15
6292.259902,1.000215054,-6.61E-02,742.08,22.15
6292.263669,1.000232101,-7.13E-02,742.08,22.15
6292.267435,0.999925911,2.28E-02,742.08,22.15
6292.271202,1.000004292,-1.32E-03,742.08,22.15
6292.274968,1.000452399,-1.39E-01,742.08,22.15
6292.278735,1.000630617,-1.94E-01,742.08,22.15
6292.282502,1.00048089,-1.48E-01,742.08,22.15
6292.286268,1.000366926,-1.13E-01,742.08,22.15
6292.290035,1.000300884,-9.25E-02,742.08,22.15
6292.293801,1.000231028,-7.10E-02,742.08,22.15
6292.297568,1.000380039,-1.17E-01,742.08,22.15
6292.301334,1.000746965,-2.29E-01,742.08,22.15
6292.305101,1.000924587,-2.84E-01,742.08,22.15
6292.308867,1.000631332,-1.94E-01,742.08,22.15
6292.312634,1.000088096,-2.71E-02,742.08,22.15
6292.3164,0.999870837,3.97E-02,742.08,22.15
6292.320167,1.000223041,-6.85E-02,742.08,22.15
6292.323934,1.000493765,-1.52E-01,742.08,22.15
6292.3277,1.000084877,-2.61E-02,742.08,22.15
6292.331467,0.999783635,6.65E-02,742.08,22.15
6292.335233,1.000504136,-1.55E-01,742.08,22.15
6292.339,1.00122416,-3.76E-01,742.08,22.15
6292.342766,1.000591397,-1.82E-01,742.08,22.15
6292.346533,0.99967736,9.92E-02,742.08,22.15
6292.350299,1.00016439,-5.05E-02,742.08,22.15
6292.354066,1.001176357,-3.61E-01,742.08,22.15
6292.357832,1.001036286,-3.18E-01,742.08,22.15
6292.361599,1.000312567,-9.60E-02,742.08,22.15
6292.365365,1.000167131,-5.14E-02,742.08,22.15
6292.369132,1.000090599,-2.78E-02,742.08,22.15
6292.372899,0.99965483,1.06E-01,742.08,22.15
6292.376665,0.999678075,9.89E-02,742.08,22.15
6292.380432,1.000132799,-4.08E-02,742.08,22.15
6292.384198,0.999972582,8.43E-03,742.08,22.15
6292.387965,0.999493539,1.56E-01,742.08,22.15
6292.391731,0.999708831,8.95E-02,742.08,22.15
6292.395498,1.000063896,-1.96E-02,742.08,22.15
6292.399264,0.999736965,8.08E-02,742.08,22.15
6292.403031,0.999552131,1.38E-01,742.08,22.15
6292.406797,1.000150442,-4.62E-02,742.08,22.15
6292.410564,1.000570536,-1.75E-01,742.08,22.15
6292.414331,1.000297308,-9.14E-02,742.08,22.15
6292.418097,1.00005281,-1.62E-02,742.08,22.15
6292.421864,1.000013948,-4.29E-03,742.08,22.15
6292.42563,0.999879897,3.69E-02,742.08,22.15
6292.429397,1.000034809,-1.07E-02,742.08,22.15
6292.433163,1.00041914,-1.29E-01,742.08,22.15
6292.43693,1.000129104,-3.97E-02,742.08,22.15
6292.440696,0.999565959,1.33E-01,742.08,22.15
6292.444463,1.000025749,-7.91E-03,742.08,22.15
6292.448229,1.000786662,-2.42E-01,742.08,22.15
6292.451996,1.000378847,-1.16E-01,742.08,22.15
6292.455762,0.999912679,2.68E-02,742.08,22.15
6292.459529,1.000878096,-2.70E-01,742.08,22.15
6292.463296,1.001660585,-5.10E-01,742.08,22.15
6292.467062,1.000555754,-1.71E-01,742.08,22.15
6292.470829,0.999241173,2.33E-01,742.08,22.15
6292.474595,0.999409199,1.82E-01,742.08,22.15
6292.478362,0.999819636,5.54E-02,742.08,22.15
6292.482128,0.999554396,1.37E-01,742.08,22.15
6292.485895,0.999772191,7.00E-02,742.08,22.15
6292.489661,1.000483275,-1.48E-01,742.08,22.15
6292.493428,1.000235677,-7.24E-02,742.08,22.15
6292.497194,0.999479353,1.60E-01,742.08,22.15
6292.500961,0.999784231,6.63E-02,742.08,22.15
6292.504728,1.000537753,-1.65E-01,742.08,22.15
6292.508494,1.000377536,-1.16E-01,742.08,22.15
6292.512261,0.999958992,1.26E-02,742.08,22.15
6292.516027,1.00013423,-4.12E-02,742.08,22.15
6292.519794,1.000147939,-4.55E-02,742.08,22.15
6292.52356,0.999771833,7.01E-02,742.08,22.15
6292.527327,0.9999789,6.48E-03,742.08,22.15
6292.531093,1.000503302,-1.55E-01,742.08,22.15
6292.53486,1.000126362,-3.88E-02,742.08,22.15
6292.538626,0.999300718,2.15E-01,742.08,22.15
6292.542393,0.999296606,2.16E-01,742.08,22.15
6292.546159,0.999733627,8.19E-02,742.08,22.15
6292.549926,0.999669731,1.02E-01,742.08,22.15
6292.553693,0.999489963,1.57E-01,742.08,22.15
6292.557459,0.99970299,9.13E-02,742.08,22.15
6292.561226,0.999816179,5.65E-02,742.08,22.15
6292.564992,0.999595642,1.24E-01,742.08,22.15
6292.568759,0.999509037,1.51E-01,742.08,22.15
6292.572525,0.999638677,1.11E-01,742.08,22.15
6292.576292,0.999791741,6.40E-02,742.08,22.15
6292.580058,1.000105619,-3.25E-02,742.08,22.15
6292.583825,1.000319243,-9.81E-02,742.08,22.15
6292.587591,0.999780059,6.76E-02,742.08,22.15
6292.591358,0.998957932,3.20E-01,742.08,22.15
6292.595125,0.99913615,2.66E-01,742.08,22.15
6292.598891,1.000201106,-6.18E-02,742.08,22.15
6292.602658,1.00070262,-2.16E-01,742.08,22.15
6292.606424,1.000195026,-5.99E-02,742.08,22.15
6292.610191,0.999629617,1.14E-01,742.08,22.15
6292.613957,0.999512136,1.50E-01,742.08,22.15
6292.617724,0.999327362,2.07E-01,742.08,22.15
6292.62149,0.998778522,3.76E-01,742.08,22.15
6292.625257,0.998411357,4.89E-01,742.08,22.15
6292.629023,0.998756766,3.82E-01,742.08,22.15
6292.63279,0.999423385,1.77E-01,742.08,22.15
6292.636556,0.999549329,1.39E-01,742.08,22.15
6292.640323,0.999099731,2.77E-01,742.08,22.15
6292.64409,0.998916924,3.33E-01,742.08,22.15
6292.647856,0.999231339,2.36E-01,742.08,22.15
6292.651623,0.999303818,2.14E-01,742.08,22.15
6292.655389,0.99895215,3.22E-01,742.08,22.15
6292.659156,0.998919189,3.32E-01,742.08,22.15
6292.662922,0.999299049,2.15E-01,742.08,22.15
6292.666689,0.999283075,2.20E-01,742.08,22.15
6292.670455,0.998719692,3.94E-01,742.08,22.15
6292.674222,0.998277962,5.30E-01,742.08,22.15
6292.677988,0.99819392,5.56E-01,742.08,22.15
6292.681755,0.998287201,5.27E-01,742.08,22.15
6292.685522,0.998580933,4.36E-01,742.08,22.15
6292.689288,0.99878788,3.73E-01,742.08,22.15
6292.693055,0.998325348,5.15E-01,742.08,22.15
6292.696821,0.997547269,7.55E-01,742.08,22.15
6292.700588,0.997405589,7.98E-01,742.08,22.15
6292.704354,0.997761607,6.89E-01,742.08,22.15
6292.708121,0.997834921,6.66E-01,742.08,22.15
6292.711887,0.997836947,6.65E-01,742.08,22.15
6292.715654,0.998184264,5.59E-01,742.08,22.15
6292.71942,0.998184919,5.58E-01,742.08,22.15
6292.723187,0.997479856,7.75E-01,742.08,22.15
6292.726953,0.997205555,8.60E-01,742.08,22.15
6292.73072,0.997979999,6.21E-01,742.08,22.15
6292.734487,0.998658717,4.12E-01,742.08,22.15
6292.738253,0.998443663,4.79E-01,742.08,22.15
6292.74202,0.998064458,5.95E-01,742.08,22.15
6292.745786,0.998035014,6.04E-01,742.08,22.15
6292.749553,0.997999728,6.15E-01,742.08,22.15
6292.753319,0.998042643,6.02E-01,742.08,22.15
6292.757086,0.998417378,4.87E-01,742.08,22.15
6292.760852,0.998418808,4.86E-01,742.08,22.15
6292.764619,0.99769026,7.11E-01,742.08,22.15
6292.768385,0.997503579,7.68E-01,742.08,22.15
6292.772152,0.998595834,4.32E-01,742.08,22.15
6292.775919,0.999387801,1.88E-01,742.08,22.15
6292.779685,0.998573065,4.39E-01,742.08,22.15
6292.783452,0.997526944,7.61E-01,742.08,22.15
6292.787218,0.997883141,6.51E-01,742.08,22.15
6292.790985,0.998781502,3.75E-01,742.08,22.15
6292.794751,0.998742938,3.87E-01,742.08,22.15
6292.798518,0.998289287,5.26E-01,742.08,22.15
6292.802284,0.998530805,4.52E-01,742.08,22.15
6292.806051,0.998992145,3.10E-01,742.08,22.15
6292.809817,0.998812974,3.65E-01,742.08,22.15
6292.813584,0.998467803,4.71E-01,742.08,22.15
6292.81735,0.998601079,4.30E-01,742.08,22.15
6292.821117,0.998732984,3.90E-01,742.08,22.15
6292.824884,0.998455703,4.75E-01,742.08,22.15
6292.82865,0.998330772,5.13E-01,742.08,22.15
6292.832417,0.998617351,4.25E-01,742.08,22.15
6292.836183,0.99875927,3.82E-01,742.08,22.15
6292.83995,0.998741388,3.87E-01,742.08,22.15
6292.843716,0.999112487,2.73E-01,742.08,22.15
6292.847483,0.999482572,1.59E-01,742.08,22.15
6292.851249,0.99905926,2.89E-01,742.08,22.15
6292.855016,0.998506784,4.59E-01,742.08,22.15
6292.858782,0.998972058,3.16E-01,742.08,22.15
6292.862549,0.999735415,8.13E-02,742.08,22.15
6292.866316,0.999296546,2.16E-01,742.08,22.15
6292.870082,0.998098671,5.85E-01,742.08,22.15
6292.873849,0.997652412,7.22E-01,742.08,22.15
6292.877615,0.997854769,6.60E-01,742.08,22.15
6292.881382,0.997609973,7.35E-01,742.08,22.15
6292.885148,0.997099221,8.93E-01,742.08,22.15
6292.888915,0.997162104,8.73E-01,742.08,22.15
6292.892681,0.997499287,7.69E-01,742.08,22.15
6292.896448,0.997442961,7.87E-01,742.08,22.15
6292.900214,0.997414291,7.96E-01,742.08,22.15
6292.903981,0.997937203,6.35E-01,742.08,22.15
6292.907747,0.99833554,5.12E-01,742.08,22.15
6292.911514,0.997831166,6.67E-01,742.08,22.15
6292.915281,0.996949136,9.39E-01,742.08,22.15
6292.919047,0.996602595,1.05E+00,742.08,22.15
6292.922814,0.996639907,1.03E+00,742.08,22.15
6292.92658,0.996378839,1.11E+00,742.08,22.15
6292.930347,0.995882154,1.27E+00,742.08,22.15
6292.934113,0.995686889,1.33E+00,742.08,22.15
6292.93788,0.995703876,1.32E+00,742.08,22.15
6292.941646,0.995426834,1.41E+00,742.08,22.15
6292.945413,0.99497509,1.55E+00,742.08,22.15
6292.949179,0.994911909,1.57E+00,742.08,22.15
6292.952946,0.995126545,1.50E+00,742.08,22.15
6292.956713,0.994996667,1.54E+00,742.08,22.15
6292.960479,0.994521737,1.69E+00,742.08,22.15
6292.964246,0.994189382,1.79E+00,742.08,22.15
6292.968012,0.99391824,1.87E+00,742.08,22.15
6292.971779,0.993326485,2.06E+00,742.08,22.15
6292.975545,0.992759764,2.23E+00,742.08,22.15
6292.979312,0.992847443,2.21E+00,742.08,22.15
6292.983078,0.993392885,2.04E+00,742.08,22.15
6292.986845,0.993739665,1.93E+00,742.08,22.15
6292.990611,0.993774951,1.92E+00,742.08,22.15
6292.994378,0.993765235,1.92E+00,742.08,22.15
6292.998144,0.993760824,1.92E+00,742.08,22.15
6293.001911,0.993721247,1.94E+00,742.08,22.15
6293.005678,0.993725836,1.93E+00,742.08,22.15
6293.009444,0.993824601,1.90E+00,742.08,22.15
6293.013211,0.994033694,1.84E+00,742.08,22.15
6293.016977,0.994341552,1.74E+00,742.08,22.15
6293.020744,0.994604707,1.66E+00,742.08,22.15
6293.02451,0.994829714,1.59E+00,742.08,22.15
6293.028277,0.995299578,1.45E+00,742.08,22.15
6293.032043,0.995878279,1.27E+00,742.08,22.15
6293.03581,0.995953202,1.25E+00,742.08,22.15
6293.039576,0.995692849,1.33E+00,742.08,22.15
6293.043343,0.996042669,1.22E+00,742.08,22.15
6293.047109,0.996914566,9.50E-01,742.08,22.15
6293.050876,0.99718833,8.65E-01,742.08,22.15
6293.054643,0.996863008,9.66E-01,742.08,22.15
6293.058409,0.996988654,9.27E-01,742.08,22.15
6293.062176,0.997480512,7.75E-01,742.08,22.15
6293.065942,0.997473359,7.77E-01,742.08,22.15
6293.069709,0.99736017,8.12E-01,742.08,22.15
6293.073475,0.997940302,6.34E-01,742.08,22.15
6293.077242,0.998514175,4.57E-01,742.08,22.15
6293.081008,0.998234212,5.43E-01,742.08,22.15
6293.084775,0.997913003,6.42E-01,742.08,22.15
6293.088541,0.998402357,4.91E-01,742.08,22.15
6293.092308,0.998969674,3.17E-01,742.08,22.15
6293.096075,0.998833835,3.59E-01,742.08,22.15
6293.099841,0.998428941,4.83E-01,742.08,22.15
6293.103608,0.998278797,5.29E-01,742.08,22.15
6293.107374,0.998397648,4.93E-01,742.08,22.15
6293.111141,0.998776376,3.76E-01,742.08,22.15
6293.114907,0.999049664,2.92E-01,742.08,22.15
6293.118674,0.998652816,4.14E-01,742.08,22.15
6293.12244,0.998182654,5.59E-01,742.08,22.15
6293.126207,0.998698592,4.00E-01,742.08,22.15
6293.129973,0.999469459,1.63E-01,742.08,22.15
6293.13374,0.999172866,2.54E-01,742.08,22.15
6293.137506,0.998741865,3.87E-01,742.08,22.15
6293.141273,0.999607205,1.21E-01,742.08,22.15
6293.14504,1.000406742,-1.25E-01,742.08,22.15
6293.148806,0.999321699,2.09E-01,742.08,22.15
6293.152573,0.997830927,6.67E-01,742.08,22.15
6293.156339,0.998136759,5.73E-01,742.08,22.15
6293.160106,0.999208033,2.43E-01,742.08,22.15
6293.163872,0.999092996,2.79E-01,742.08,22.15
6293.167639,0.998538554,4.49E-01,742.08,22.15
6293.171405,0.998982072,3.13E-01,742.08,22.15
6293.175172,0.999695242,9.37E-02,742.08,22.15
6293.178938,0.999610782,1.20E-01,742.08,22.15
6293.182705,0.999379337,1.91E-01,742.08,22.15
6293.186472,0.999714434,8.78E-02,742.08,22.15
6293.190238,1.000066638,-2.05E-02,742.08,22.15
6293.194005,0.999977589,6.89E-03,742.08,22.15
6293.197771,0.999779344,6.78E-02,742.08,22.15
6293.201538,0.999684513,9.70E-02,742.08,22.15
6293.205304,0.999695599,9.36E-02,742.08,22.15
6293.209071,0.999997735,6.96E-04,742.08,22.15
6293.212837,1.000368238,-1.13E-01,742.08,22.15
6293.216604,1.000159502,-4.90E-02,742.08,22.15
6293.22037,0.999513447,1.50E-01,742.08,22.15
6293.224137,0.999331176,2.06E-01,742.08,22.15
6293.227903,0.999768972,7.10E-02,742.08,22.15
6293.23167,1.000140667,-4.32E-02,742.08,22.15
6293.235437,1.000206471,-6.34E-02,742.08,22.15
6293.239203,1.000207305,-6.37E-02,742.08,22.15
6293.24297,0.99998045,6.01E-03,742.08,22.15
6293.246736,0.999366522,1.95E-01,742.08,22.15
6293.250503,0.998957753,3.20E-01,742.08,22.15
6293.254269,0.99924773,2.31E-01,742.08,22.15
6293.258036,0.999688685,9.57E-02,742.08,22.15
6293.261802,0.999672473,1.01E-01,742.08,22.15
6293.265569,0.999621987,1.16E-01,742.08,22.15
6293.269335,0.999993086,2.12E-03,742.08,22.15
6293.273102,1.000141621,-4.35E-02,742.08,22.15
6293.276869,0.999521315,1.47E-01,742.08,22.15
6293.280635,0.999081075,2.83E-01,742.08,22.15
6293.284402,0.999812484,5.76E-02,742.08,22.15
6293.288168,1.000775337,-2.38E-01,742.08,22.15
6293.291935,1.000446916,-1.37E-01,742.08,22.15
6293.295701,0.999310017,2.12E-01,742.08,22.15
6293.299468,0.999017119,3.02E-01,742.08,22.15
6293.303234,0.999671876,1.01E-01,742.08,22.15
6293.307001,1.00008595,-2.64E-02,742.08,22.15
6293.310767,1.00001514,-4.65E-03,742.08,22.15
6293.314534,1.000096321,-2.96E-02,742.08,22.15
6293.3183,1.00029397,-9.03E-02,742.08,22.15
6293.322067,1.000187159,-5.75E-02,742.08,22.15
6293.325834,0.999969006,9.53E-03,742.08,22.15
6293.3296,0.999855936,4.43E-02,742.08,22.15
6293.333367,0.999602079,1.22E-01,742.08,22.15
6293.337133,0.999329448,2.06E-01,742.08,22.15
6293.3409,0.999479234,1.60E-01,742.08,22.15
6293.344666,0.999783158,6.66E-02,742.08,22.15
6293.348433,0.999796629,6.25E-02,742.08,22.15
6293.352199,0.999983788,4.98E-03,742.08,22.15
6293.355966,1.000638604,-1.96E-01,742.08,22.15
6293.359732,1.00080955,-2.49E-01,742.08,22.15
6293.363499,0.999970913,8.94E-03,742.08,22.15
6293.367266,0.999327362,2.07E-01,742.08,22.15
6293.371032,0.999820828,5.51E-02,742.08,22.15
6293.374799,1.000546217,-1.68E-01,742.08,22.15
6293.378565,1.000470996,-1.45E-01,742.08,22.15
6293.382332,1.000004411,-1.36E-03,742.08,22.15
6293.386098,0.9998824,3.61E-02,742.08,22.15
6293.389865,1.000047326,-1.45E-02,742.08,22.15
6293.393631,1.000184417,-5.67E-02,742.08,22.15
6293.397398,1.000223041,-6.85E-02,742.08,22.15
6293.401164,1.000250578,-7.70E-02,742.08,22.15
6293.404931,1.00047493,-1.46E-01,742.08,22.15
6293.408697,1.000848293,-2.61E-01,742.08,22.15
6293.412464,1.000860691,-2.64E-01,742.08,22.15
6293.416231,1.000498414,-1.53E-01,742.08,22.15
6293.419997,1.00052917,-1.63E-01,742.08,22.15
6293.423764,1.00087595,-2.69E-01,742.08,22.15
6293.42753,1.000422478,-1.30E-01,742.08,22.15
6293.431297,0.999398649,1.85E-01,742.08,22.15
6293.435063,0.999432802,1.74E-01,742.08,22.15
6293.43883,1.00039649,-1.22E-01,742.08,22.15
6293.442596,1.000393152,-1.21E-01,742.08,22.15
6293.446363,0.999446631,1.70E-01,742.08,22.15
6293.450129,0.999480784,1.60E-01,742.08,22.15
6293.453896,1.00045073,-1.38E-01,742.08,22.15
6293.457663,1.000496864,-1.53E-01,742.08,22.15
6293.461429,0.99971503,8.76E-02,742.08,22.15
6293.465196,0.999790549,6.44E-02,742.08,22.15
6293.468962,1.000576735,-1.77E-01,742.08,22.15
6293.472729,1.000692248,-2.13E-01,742.08,22.15
6293.476495,1.000292897,-9.00E-02,742.08,22.15
6293.480262,1.000216961,-6.67E-02,742.08,22.15
6293.484028,1.000092387,-2.84E-02,742.08,22.15
6293.487795,0.99961412,1.19E-01,742.08,22.15
6293.491561,0.999569655,1.32E-01,742.08,22.15
6293.495328,1.000084758,-2.60E-02,742.08,22.15
6293.499094,1.000219584,-6.75E-02,742.08,22.15
6293.502861,0.999954343,1.40E-02,742.08,22.15
6293.506628,1.000140309,-4.31E-02,742.08,22.15
6293.510394,1.000607252,-1.87E-01,742.08,22.15
6293.514161,1.000560522,-1.72E-01,742.08,22.15
6293.517927,1.000132322,-4.07E-02,742.08,22.15
6293.521694,0.999790192,6.45E-02,742.08,22.15
6293.52546,0.999545515,1.40E-01,742.08,22.15
6293.529227,0.999730408,8.29E-02,742.08,22.15
6293.532993,1.000652313,-2.00E-01,742.08,22.15
6293.53676,1.001239061,-3.81E-01,742.08,22.15
6293.540526,1.000396013,-1.22E-01,742.08,22.15
6293.544293,0.999268889,2.25E-01,742.08,22.15
6293.54806,0.99954325,1.40E-01,742.08,22.15
6293.551826,1.000543952,-1.67E-01,742.08,22.15
6293.555593,1.000642657,-1.97E-01,742.08,22.15
6293.559359,1.000103474,-3.18E-02,742.08,22.15
6293.563126,1.000061035,-1.88E-02,742.08,22.15
6293.566892,1.00030911,-9.50E-02,742.08,22.15
6293.570659,1.000213981,-6.58E-02,742.08,22.15
6293.574425,1.000138164,-4.25E-02,742.08,22.15
6293.578192,1.000406861,-1.25E-01,742.08,22.15
6293.581958,1.000456572,-1.40E-01,742.08,22.15
6293.585725,1.000064135,-1.97E-02,742.08,22.15
6293.589491,0.999921024,2.43E-02,742.08,22.15
6293.593258,1.00033176,-1.02E-01,742.08,22.15
6293.597025,1.000563264,-1.73E-01,742.08,22.15
6293.600791,1.000026584,-8.17E-03,742.08,22.15
6293.604558,0.999307752,2.13E-01,742.08,22.15
6293.608324,0.999407768,1.82E-01,742.08,22.15
6293.612091,1.000199676,-6.14E-02,742.08,22.15
6293.615857,1.000479937,-1.47E-01,742.08,22.15
6293.619624,0.999891102,3.35E-02,742.08,22.15
6293.62339,0.999605656,1.21E-01,742.08,22.15
6293.627157,1.000218034,-6.70E-02,742.08,22.15
6293.630923,1.000589967,-1.81E-01,742.08,22.15
6293.63469,1.000045776,-1.41E-02,742.08,22.15
6293.638457,0.999676883,9.93E-02,742.08,22.15
6293.642223,1.000051498,-1.58E-02,742.08,22.15
6293.64599,1.000092745,-2.85E-02,742.08,22.15
6293.649756,0.999528587,1.45E-01,742.08,22.15
6293.653523,0.999634504,1.12E-01,742.08,22.15
6293.657289,1.000567436,-1.74E-01,742.08,22.15
6293.661056,1.000973582,-2.99E-01,742.08,22.15
6293.664822,1.00065279,-2.01E-01,742.08,22.15
6293.668589,1.000574589,-1.77E-01,742.08,22.15
