trans_id,molec_id,local_iso_id,nu,sw,a,elower,gp,gpp,elower,global_upper_quanta,global_lower_quanta,local_upper_quanta,local_lower_quanta,gamma0_air,n_gamma0_air,delta0_air,n_delta0_air,SD_gamma_air,n_gamma2_air,SD_delta_air,n_delta2_air,nuVC_air,n_nuVC_air,eta_air,y_air,n_y_air,gamma0_self,n_gamma0_self,delta0_self,n_delta0_self,SD_gamma_self,n_gamma2_self,SD_delta_self,n_delta2_self,nuVC_self,n_nuVC_self,eta_self,y_self,n_y_self
6794584,2,1,6308.024725,5.97E-27,0.01639,2092.4917,83,85,2092.4917,       4 0 0 12,       1 0 0 01,               ,     P 42e     ,0.0681,0.76,-0.00744,0,0.06353085,0.76,0,0,0,1,0,0,1,0.08,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6794588,2,1,6308.06546,1.08E-28,0.01459,2704.9426,33,35,2704.9426,       4 2 2 13,       1 2 2 02,               ,     P 17f     ,0.0752,0.69,-0.006631,0,0.082060681,0.69,0,0,0,1,0,0,1,0.102,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6794590,2,1,6308.115999,2.42E-30,0.0002487,2682.1052,39,37,2682.1052,       6 1 1 03,       2 0 0 03,               ,     R 18e     ,0.0735,0.7,-0.006181,0,0.079413562,0.7,0,0,0,1,0,0,1,0.1,0.7,0,0,0.1,0.7,0,0,0,1,0,0,1
6794592,2,1,6308.209984,2.03E-28,0.01824,2815.061,85,87,2815.061,       4 1 1 12,       1 1 1 01,               ,     P 43e     ,0.068,0.75,-0.007465,0,0.066177969,0.75,0,0,0,1,0,0,1,0.079,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6794593,2,1,6308.229111,4.27E-27,2.56E-06,273.868,55,53,273.868,       2 2 2 12,       0 0 0 01,               ,     R 26e     ,0.0699,0.74,-0.007195,0,0.068825087,0.74,0,0,0,1,0,0,1,0.094,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0,1
6794595,2,1,6308.247581,2.61E-27,0.01597,1993.5701,23,25,1993.5701,       4 1 1 13,       1 1 1 02,               ,     P 12f     ,0.0801,0.69,-0.005878,0,0.082060681,0.69,0,0,0,1,0,0,1,0.107,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6794598,2,1,6308.324623,4.54E-30,0.02399,3708.3757,111,109,3708.3757,       5 0 0 14,       2 0 0 03,               ,     R 54e     ,0.0668,0.72,-0.007766,0,0.074119325,0.72,0,0,0,1,0,0,1,0.072,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0,1
6794601,2,1,6308.395735,6.58E-29,6.96E-06,1441.5306,91,89,1441.5306,       2 3 3 12,       0 1 1 01,               ,     R 44f     ,0.0679,0.75,-0.007501,0,0.066177969,0.75,0,0,0,1,0,0,1,0.078,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6794602,2,1,6308.461539,1.54E-29,0.006084,3167.3716,107,109,3167.3716,       3 3 3 12,       0 3 3 01,               ,     P 54f     ,0.0668,0.72,-0.00773,0,0.074119325,0.72,0,0,0,1,0,0,1,0.072,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0,1
6794603,2,1,6308.486021,4.05E-30,0.02241,3619.9858,69,67,3619.9858,       5 1 1 14,       2 1 1 03,               ,     R 33e     ,0.0688,0.76,-0.00735,0,0.06353085,0.76,0,0,0,1,0,0,1,0.087,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6794604,2,1,6308.506499,5.75E-30,0.04056,3355.7849,15,13,3355.7849,       5 1 1 13,       2 1 1 02,               ,     R  6f     ,0.0854,0.74,-0.004871,0,0.068825087,0.74,0,0,0,1,0,0,1,0.114,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0,1
6794605,2,1,6308.512772,1.75E-28,0.01826,2851.2227,87,89,2851.2227,       4 1 1 12,       1 1 1 01,               ,     P 44f     ,0.068,0.75,-0.007489,0,0.066177969,0.75,0,0,0,1,0,0,1,0.078,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6794607,2,1,6308.55937,2.27E-29,1.60E-05,1774.408,69,67,1774.408,       5 1 1 02,       0 2 2 01,               ,     R 33f     ,0.0687,0.76,-0.006744,0,0.06353085,0.76,0,0,0,1,0,0,1,0.087,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6794609,2,1,6308.616198,3.09E-30,0.02401,3794.9573,115,113,3794.9573,       5 0 0 14,       2 0 0 03,               ,     R 56e     ,0.0664,0.71,-0.007843,0,0.076766443,0.71,0,0,0,1,0,0,1,0.071,0.71,0,0,0.096666667,0.71,0,0,0,1,0,0,1
6794610,2,1,6308.645798,5.13E-28,0.006481,2454.9517,105,107,2454.9517,       3 2 2 12,       0 2 2 01,               ,     P 53f     ,0.067,0.73,-0.007689,0,0.071472206,0.73,0,0,0,1,0,0,1,0.073,0.73,0,0,0.09,0.73,0,0,0,1,0,0,1
6794612,2,1,6308.65231,4.16E-30,0.01378,3374.8945,35,37,3374.8945,       4 3 3 13,       1 3 3 02,               ,     P 18f     ,0.0744,0.69,-0.006727,0,0.082060681,0.69,0,0,0,1,0,0,1,0.101,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6794615,2,1,6308.728997,1.82E-30,0.0001821,2850.9126,91,93,2850.9126,       2 2 2 23,       0 3 3 01,               ,     P 46f     ,0.0678,0.75,-0.008157,0,0.066177969,0.75,0,0,0,1,0,0,1,0.077,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6794616,2,1,6308.734283,1.20E-28,4.59E-05,1602.3763,55,57,1602.3763,       5 1 1 02,       1 0 0 02,               ,     P 28e     ,0.0696,0.74,-0.006649,0,0.068825087,0.74,0,0,0,1,0,0,1,0.093,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0,1
6794617,2,1,6308.737532,2.17E-24,0.007087,704.3005,83,85,704.3005,       3 0 0 12,       0 0 0 01,               ,     P 42e     ,0.06850932,0.76,-0.009801531,0,0.06353085,0.76,0,0,0.003099312,1,0,0,1,0.08,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6794618,2,1,6308.751335,2.36E-28,0.04612,2834.7354,43,41,2834.7354,       5 0 0 13,       2 0 0 02,               ,     R 20e     ,0.0724,0.71,-0.006883,0,0.076766443,0.71,0,0,0,1,0,0,1,0.099,0.71,0,0,0.096666667,0.71,0,0,0,1,0,0,1
6794619,2,1,6308.764618,4.48E-30,0.02266,3595.5906,67,65,3595.5906,       5 1 1 14,       2 1 1 03,               ,     R 32f     ,0.0689,0.76,-0.007339,0,0.06353085,0.76,0,0,0,1,0,0,1,0.088,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6794620,2,1,6308.811414,2.78E-29,9.22E-07,1244.2205,111,113,1244.2205,       3 3 3 01,       0 0 0 01,               ,     P 56e     ,0.0665,0.71,-0.007174,0,0.076766443,0.71,0,0,0,1,0,0,1,0.071,0.71,0,0,0.096666667,0.71,0,0,0,1,0,0,1
6794624,2,1,6308.865952,1.78E-29,2.17E-05,1915.2787,79,77,1915.2787,       5 1 1 02,       0 2 2 01,               ,     R 38e     ,0.0682,0.76,-0.006808,0,0.06353085,0.76,0,0,0,1,0,0,1,0.082,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6794625,2,1,6308.866602,2.07E-30,0.02403,3884.6404,119,117,3884.6404,       5 0 0 14,       2 0 0 03,               ,     R 58e     ,0.0661,0.71,-0.007925,0,0.076766443,0.71,0,0,0,1,0,0,1,0.07,0.71,0,0,0.096666667,0.71,0,0,0,1,0,0,1
6794626,2,1,6308.908836,1.12E-30,0.03091,3938.5388,65,67,3938.5388,       5 1 1 12,       2 1 1 01,               ,     P 33e     ,0.0689,0.76,-0.007338,0,0.06353085,0.76,0,0,0,1,0,0,1,0.088,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6794627,2,1,6308.956955,7.13E-29,6.48E-06,1405.9847,89,87,1405.9847,       2 3 3 12,       0 1 1 01,               ,     R 43e     ,0.068,0.75,-0.007479,0,0.066177969,0.75,0,0,0,1,0,0,1,0.078,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6794628,2,1,6308.97113,1.08E-28,0.01462,2691.6206,31,33,2691.6206,       4 2 2 13,       1 2 2 02,               ,     P 16e     ,0.0761,0.69,-0.006514,0,0.082060681,0.69,0,0,0,1,0,0,1,0.103,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6794632,2,1,6309.017927,2.80E-26,0.006743,1623.6335,97,99,1623.6335,       3 1 1 12,       0 1 1 01,               ,     P 49e     ,0.0674,0.74,-0.007594,0,0.068825087,0.74,0,0,0,1,0,0,1,0.075,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0,1
6794634,2,1,6309.052873,7.85E-27,0.01179,1285.4082,3,1,1285.4082,       4 0 0 13,       1 0 0 02,               ,     R  0e     ,0.0927,0.78,-0.004372,0,0.058236612,0.78,0,0,0,1,0,0,1,0.125,0.78,0,0,0.073333333,0.78,0,0,0,1,0,0,1
6794635,2,1,6309.0536,2.36E-29,0.02917,3317.2512,71,73,3317.2512,       5 0 0 12,       2 0 0 01,               ,     P 36e     ,0.0686,0.76,-0.007397,0,0.06353085,0.76,0,0,0,1,0,0,1,0.085,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6794636,2,1,6309.066143,2.50E-27,0.01602,1984.0459,21,23,1984.0459,       4 1 1 13,       1 1 1 02,               ,     P 11e     ,0.0811,0.7,-0.005715,0,0.079413562,0.7,0,0,0,1,0,0,1,0.108,0.7,0,0,0.1,0.7,0,0,0,1,0,0,1
6794637,2,1,6309.076281,1.36E-30,0.02404,3977.4233,123,121,3977.4233,       5 0 0 14,       2 0 0 03,               ,     R 60e     ,0.0658,0.7,-0.007997,0,0.079413562,0.7,0,0,0,1,0,0,1,0.069,0.7,0,0,0.1,0.7,0,0,0,1,0,0,1
6794638,2,1,6309.165405,6.44E-30,0.04114,3361.1975,17,15,3361.1975,       5 1 1 13,       2 1 1 02,               ,     R  7e     ,0.0844,0.73,-0.005027,0,0.071472206,0.73,0,0,0,1,0,0,1,0.112,0.73,0,0,0.09,0.73,0,0,0,1,0,0,1
6794643,2,1,6309.310231,1.17E-30,0.0002539,3032.6055,101,99,3032.6055,       6 0 0 02,       1 1 1 01,               ,     R 49e     ,0.0673,0.73,-0.006993,0,0.071472206,0.73,0,0,0,1,0,0,1,0.074,0.73,0,0,0.09,0.73,0,0,0,1,0,0,1
6794645,2,1,6309.332963,3.35E-30,0.02278,3673.8933,73,71,3673.8933,       5 1 1 14,       2 1 1 03,               ,     R 35e     ,0.0686,0.76,-0.007377,0,0.06353085,0.76,0,0,0,1,0,0,1,0.085,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6794646,2,1,6309.406588,2.61E-30,0.00342,3340.6855,75,77,3340.6855,       3 1 1 23,       1 2 2 01,               ,     P 38e     ,0.0684,0.76,-0.008018,0,0.06353085,0.76,0,0,0,1,0,0,1,0.084,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6794647,2,1,6309.440012,5.55E-30,0.01401,3501.0747,85,87,3501.0747,       4 2 2 12,       1 2 2 01,               ,     P 43f     ,0.068,0.75,-0.007465,0,0.066177969,0.75,0,0,0,1,0,0,1,0.079,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6794648,2,1,6309.459372,1.44E-28,0.0007078,2231.2373,91,93,2231.2373,       2 1 1 23,       1 0 0 01,               ,     P 46e     ,0.0678,0.75,-0.008157,0,0.066177969,0.75,0,0,0,1,0,0,1,0.077,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6794649,2,1,6309.462651,1.34E-30,0.03392,3914.2031,63,65,3914.2031,       5 1 1 12,       2 1 1 01,               ,     P 32f     ,0.069,0.76,-0.007314,0,0.06353085,0.76,0,0,0,1,0,0,1,0.089,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6794652,2,1,6309.511389,2.67E-30,0.0002882,2712.6011,43,41,2712.6011,       6 1 1 03,       2 0 0 03,               ,     R 20e     ,0.0723,0.71,-0.006317,0,0.076766443,0.71,0,0,0,1,0,0,1,0.099,0.71,0,0,0.096666667,0.71,0,0,0,1,0,0,1
6794653,2,1,6309.553534,4.20E-30,0.01378,3360.7622,33,35,3360.7622,       4 3 3 13,       1 3 3 02,               ,     P 17e     ,0.0752,0.69,-0.006631,0,0.082060681,0.69,0,0,0,1,0,0,1,0.102,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6794654,2,1,6309.573762,6.18E-28,0.006508,2413.5137,103,105,2413.5137,       3 2 2 12,       0 2 2 01,               ,     P 52e     ,0.0671,0.73,-0.007656,0,0.071472206,0.73,0,0,0,1,0,0,1,0.073,0.73,0,0,0.09,0.73,0,0,0,1,0,0,1
6794655,2,1,6309.583454,5.76E-29,8.25E-06,1512.6365,95,93,1512.6365,       2 3 3 12,       0 1 1 01,               ,     R 46f     ,0.0677,0.74,-0.007543,0,0.068825087,0.74,0,0,0,1,0,0,1,0.076,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0,1
6794656,2,1,6309.586428,4.91E-27,3.39E-06,316.7699,59,57,316.7699,       2 2 2 12,       0 0 0 01,               ,     R 28e     ,0.0694,0.75,-0.007267,0,0.066177969,0.75,0,0,0,1,0,0,1,0.092,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6794657,2,1,6309.587734,1.85E-29,0.006084,3125.0825,105,107,3125.0825,       3 3 3 12,       0 3 3 01,               ,     P 53e     ,0.067,0.73,-0.007689,0,0.071472206,0.73,0,0,0,1,0,0,1,0.073,0.73,0,0,0.09,0.73,0,0,0,1,0,0,1
6794663,2,1,6309.678589,2.33E-26,0.006688,1664.1946,99,101,1664.1946,       3 1 1 12,       0 1 1 01,               ,     P 50f     ,0.0673,0.73,-0.007616,0,0.071472206,0.73,0,0,0,1,0,0,1,0.074,0.73,0,0,0.09,0.73,0,0,0,1,0,0,1
6794664,2,1,6309.712786,3.67E-30,0.02267,3648.1128,71,69,3648.1128,       5 1 1 14,       2 1 1 03,               ,     R 34f     ,0.0687,0.76,-0.007362,0,0.06353085,0.76,0,0,0,1,0,0,1,0.086,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6794667,2,1,6309.747947,4.01E-30,0.00594,3371.2275,77,79,3371.2275,       3 1 1 23,       1 2 2 01,               ,     P 39f     ,0.0684,0.76,-0.008028,0,0.06353085,0.76,0,0,0,1,0,0,1,0.083,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6794670,2,1,6309.872613,1.08E-28,0.01464,2679.0798,29,31,2679.0798,       4 2 2 13,       1 2 2 02,               ,     P 15f     ,0.0771,0.69,-0.006377,0,0.082060681,0.69,0,0,0,1,0,0,1,0.104,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6794672,2,1,6309.959748,7.05E-30,0.04155,3367.5198,19,17,3367.5198,       5 1 1 13,       2 1 1 02,               ,     R  8f     ,0.0833,0.72,-0.005203,0,0.074119325,0.72,0,0,0,1,0,0,1,0.111,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0,1
6794673,2,1,6309.973769,3.63E-29,8.22E-07,1157.774,107,109,1157.774,       3 3 3 01,       0 0 0 01,               ,     P 54e     ,0.0668,0.72,-0.007099,0,0.074119325,0.72,0,0,0,1,0,0,1,0.072,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0,1
6794675,2,1,6309.975987,2.37E-27,0.0161,1975.5542,19,21,1975.5542,       4 1 1 13,       1 1 1 02,               ,     P 10f     ,0.0822,0.71,-0.005558,0,0.076766443,0.71,0,0,0,1,0,0,1,0.109,0.71,0,0,0.096666667,0.71,0,0,0,1,0,0,1
6794676,2,1,6309.984072,2.19E-28,0.04614,2868.2271,47,45,2868.2271,       5 0 0 13,       2 0 0 02,               ,     R 22e     ,0.0713,0.72,-0.006993,0,0.074119325,0.72,0,0,0,1,0,0,1,0.097,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0,1
6794678,2,1,6310.048236,7.29E-30,0.016,3467.3943,83,85,3467.3943,       4 2 2 12,       1 2 2 01,               ,     P 42e     ,0.0681,0.76,-0.00744,0,0.06353085,0.76,0,0,0,1,0,0,1,0.08,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6794680,2,1,6310.094495,7.89E-27,0.01663,2027.7856,79,81,2027.7856,       4 0 0 12,       1 0 0 01,               ,     P 40e     ,0.0682,0.76,-0.007427,0,0.06353085,0.76,0,0,0,1,0,0,1,0.082,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6794681,2,1,6310.108219,1.53E-29,2.40E-05,1977.0938,83,81,1977.0938,       5 1 1 02,       0 2 2 01,               ,     R 40e     ,0.0681,0.76,-0.006831,0,0.06353085,0.76,0,0,0,1,0,0,1,0.081,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6794682,2,1,6310.13822,2.68E-30,0.02284,3730.9192,77,75,3730.9192,       5 1 1 14,       2 1 1 03,               ,     R 37e     ,0.0684,0.76,-0.007403,0,0.06353085,0.76,0,0,0,1,0,0,1,0.083,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6794683,2,1,6310.185366,2.06E-29,1.79E-05,1828.4126,73,71,1828.4126,       5 1 1 02,       0 2 2 01,               ,     R 35f     ,0.0685,0.76,-0.006769,0,0.06353085,0.76,0,0,0,1,0,0,1,0.085,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6794684,2,1,6310.187118,2.21E-30,0.0001895,2814.8682,89,91,2814.8682,       2 2 2 23,       0 3 3 01,               ,     P 45e     ,0.0679,0.75,-0.008135,0,0.066177969,0.75,0,0,0,1,0,0,1,0.078,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6794687,2,1,6310.261996,6.33E-29,7.73E-06,1475.423,93,91,1475.423,       2 3 3 12,       0 1 1 01,               ,     R 45e     ,0.0678,0.75,-0.007514,0,0.066177969,0.75,0,0,0,1,0,0,1,0.077,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6794690,2,1,6310.347261,2.69E-28,0.01839,2748.7686,81,83,2748.7686,       4 1 1 12,       1 1 1 01,               ,     P 41e     ,0.0682,0.76,-0.00743,0,0.06353085,0.76,0,0,0,1,0,0,1,0.081,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6794691,2,1,6310.379966,1.23E-28,4.10E-05,1559.4493,51,53,1559.4493,       5 1 1 02,       1 0 0 02,               ,     P 26e     ,0.0701,0.74,-0.006585,0,0.068825087,0.74,0,0,0,1,0,0,1,0.095,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0,1
6794695,2,1,6310.44847,4.20E-30,0.01378,3347.4148,31,33,3347.4148,       4 3 3 13,       1 3 3 02,               ,     P 16f     ,0.0761,0.69,-0.006514,0,0.082060681,0.69,0,0,0,1,0,0,1,0.103,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6794697,2,1,6310.535865,2.33E-28,0.01841,2783.2102,83,85,2783.2102,       4 1 1 12,       1 1 1 01,               ,     P 42f     ,0.0681,0.76,-0.00744,0,0.06353085,0.76,0,0,0,1,0,0,1,0.08,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6794699,2,1,6310.565747,2.33E-26,0.01518,1287.7511,7,5,1287.7511,       4 0 0 13,       1 0 0 02,               ,     R  2e     ,0.0885,0.78,-0.004698,0,0.058236612,0.78,0,0,0,1,0,0,1,0.119,0.78,0,0,0.073333333,0.78,0,0,0,1,0,0,1
6794700,2,1,6310.57314,7.59E-30,0.04191,3374.458,21,19,3374.458,       5 1 1 13,       2 1 1 02,               ,     R  9e     ,0.0822,0.71,-0.00541,0,0.076766443,0.71,0,0,0,1,0,0,1,0.109,0.71,0,0,0.096666667,0.71,0,0,0,1,0,0,1
6794704,2,1,6310.628018,2.95E-30,0.02261,3703.7639,75,73,3703.7639,       5 1 1 14,       2 1 1 03,               ,     R 36f     ,0.0684,0.76,-0.007387,0,0.06353085,0.76,0,0,0,1,0,0,1,0.084,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6794705,2,1,6310.67524,2.24E-29,0.00613,3083.575,103,105,3083.575,       3 3 3 12,       0 3 3 01,               ,     P 52f     ,0.0671,0.73,-0.007656,0,0.071472206,0.73,0,0,0,1,0,0,1,0.073,0.73,0,0,0.09,0.73,0,0,0,1,0,0,1
6794707,2,1,6310.754191,4.92E-29,9.70E-06,1586.8582,99,97,1586.8582,       2 3 3 12,       0 1 1 01,               ,     R 48f     ,0.0674,0.74,-0.007594,0,0.068825087,0.74,0,0,0,1,0,0,1,0.075,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0,1
6794709,2,1,6310.763669,1.06E-28,0.01466,2667.3242,27,29,2667.3242,       4 2 2 13,       1 2 2 02,               ,     P 14e     ,0.0781,0.69,-0.006222,0,0.082060681,0.69,0,0,0,1,0,0,1,0.105,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6794710,2,1,6310.782306,1.36E-30,0.03126,3887.8208,61,63,3887.8208,       5 1 1 12,       2 1 1 01,               ,     P 31e     ,0.0691,0.75,-0.007288,0,0.066177969,0.75,0,0,0,1,0,0,1,0.09,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6794711,2,1,6310.799726,2.21E-27,0.01617,1967.636,17,19,1967.636,       4 1 1 13,       1 1 1 02,               ,     P  9e     ,0.0833,0.72,-0.005404,0,0.074119325,0.72,0,0,0,1,0,0,1,0.111,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0,1
6794713,2,1,6310.881861,7.40E-28,0.006524,2372.8613,101,103,2372.8613,       3 2 2 12,       0 2 2 01,               ,     P 51f     ,0.0672,0.73,-0.007632,0,0.071472206,0.73,0,0,0,1,0,0,1,0.074,0.73,0,0,0.09,0.73,0,0,0,1,0,0,1
6794714,2,1,6310.883379,2.86E-24,0.007144,639.6004,79,81,639.6004,       3 0 0 12,       0 0 0 01,               ,     P 40e     ,0.06871211,0.88,-0.006387894,0,0.031765425,0.88,0,0,0.003099312,1,0,0,1,0.081,0.88,0,0,0.04,0.88,0,0,0,1,0,0,1
6794715,2,1,6310.889841,2.81E-30,0.0003266,2746.2219,47,45,2746.2219,       6 1 1 03,       2 0 0 03,               ,     R 22e     ,0.0713,0.72,-0.006416,0,0.074119325,0.72,0,0,0,1,0,0,1,0.097,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0,1
6794716,2,1,6310.903081,2.11E-30,0.02287,3791.062,81,79,3791.062,       5 1 1 14,       2 1 1 03,               ,     R 39e     ,0.0682,0.76,-0.00743,0,0.06353085,0.76,0,0,0,1,0,0,1,0.082,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6794717,2,1,6310.929009,5.44E-27,4.40E-06,362.7883,63,61,362.7883,       2 2 2 12,       0 0 0 01,               ,     R 30e     ,0.0691,0.75,-0.007313,0,0.066177969,0.75,0,0,0,1,0,0,1,0.09,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6794718,2,1,6310.94346,1.33E-30,2.41E-05,2453.9246,73,73,2453.9246,       4 1 1 13,       1 1 1 02,               ,     Q 36f     ,0.0685,0.76,-0.007391,0,0.06353085,0.76,0,0,0,1,0,0,1,0.085,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6794721,2,1,6310.98974,2.94E-29,0.02944,3261.8196,67,69,3261.8196,       5 0 0 12,       2 0 0 01,               ,     P 34e     ,0.0688,0.76,-0.007364,0,0.06353085,0.76,0,0,0,1,0,0,1,0.087,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6794725,2,1,6311.148339,4.67E-29,7.34E-07,1074.4305,103,105,1074.4305,       3 3 3 01,       0 0 0 01,               ,     P 52e     ,0.067,0.73,-0.007029,0,0.071472206,0.73,0,0,0,1,0,0,1,0.073,0.73,0,0,0.09,0.73,0,0,0,1,0,0,1
6794726,2,1,6311.188827,1.99E-28,0.04611,2904.8318,51,49,2904.8318,       5 0 0 13,       2 0 0 02,               ,     R 24e     ,0.0705,0.73,-0.007101,0,0.071472206,0.73,0,0,0,1,0,0,1,0.096,0.73,0,0,0.09,0.73,0,0,0,1,0,0,1
6794729,2,1,6311.297547,3.91E-26,0.006789,1547.973,93,95,1547.973,       3 1 1 12,       0 1 1 01,               ,     P 47e     ,0.0676,0.74,-0.007555,0,0.068825087,0.74,0,0,0,1,0,0,1,0.076,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0,1
6794731,2,1,6311.332606,1.60E-30,0.03418,3864.874,59,61,3864.874,       5 1 1 12,       2 1 1 01,               ,     P 30f     ,0.0693,0.75,-0.007273,0,0.066177969,0.75,0,0,0,1,0,0,1,0.091,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6794732,2,1,6311.336255,1.29E-29,2.64E-05,2042.0312,87,85,2042.0312,       5 1 1 02,       0 2 2 01,               ,     R 42e     ,0.068,0.75,-0.006856,0,0.066177969,0.75,0,0,0,1,0,0,1,0.079,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6794733,2,1,6311.336271,4.18E-30,0.01377,3334.8523,29,31,3334.8523,       4 3 3 13,       1 3 3 02,               ,     P 15e     ,0.0771,0.69,-0.006377,0,0.082060681,0.69,0,0,0,1,0,0,1,0.104,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6794736,2,1,6311.356467,2.49E-30,0.0001843,2779.6055,87,89,2779.6055,       2 2 2 23,       0 3 3 01,               ,     P 44f     ,0.068,0.75,-0.008102,0,0.066177969,0.75,0,0,0,1,0,0,1,0.078,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6794737,2,1,6311.38681,8.05E-30,0.04215,3382.3833,23,21,3382.3833,       5 1 1 13,       2 1 1 02,               ,     R 10f     ,0.0811,0.7,-0.005618,0,0.079413562,0.7,0,0,0,1,0,0,1,0.108,0.7,0,0,0.1,0.7,0,0,0,1,0,0,1
6794741,2,1,6311.539179,7.02E-30,0.01346,3434.5901,81,83,3434.5901,       4 2 2 12,       1 2 2 01,               ,     P 41f     ,0.0682,0.76,-0.00743,0,0.06353085,0.76,0,0,0,1,0,0,1,0.081,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6794742,2,1,6311.554902,5.49E-29,9.15E-06,1547.973,97,95,1547.973,       2 3 3 12,       0 1 1 01,               ,     R 47e     ,0.0675,0.74,-0.007567,0,0.068825087,0.74,0,0,0,1,0,0,1,0.075,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0,1
6794743,2,1,6311.580388,2.12E-30,0.02048,3762.5425,79,77,3762.5425,       5 4 4 03,       2 1 1 03,               ,     R 38f     ,0.0682,0.76,-0.006808,0,0.06353085,0.76,0,0,0,1,0,0,1,0.082,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6794744,2,1,6311.627828,1.63E-30,0.02291,3854.3208,85,83,3854.3208,       5 1 1 14,       2 1 1 03,               ,     R 41e     ,0.0681,0.76,-0.007454,0,0.06353085,0.76,0,0,0,1,0,0,1,0.08,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6794745,2,1,6311.649074,1.04E-28,0.01467,2656.3508,25,27,2656.3508,       4 2 2 13,       1 2 2 02,               ,     P 13f     ,0.0791,0.69,-0.006054,0,0.082060681,0.69,0,0,0,1,0,0,1,0.106,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6794746,2,1,6311.673719,2.03E-27,0.01626,1960.6711,15,17,1960.6711,       4 1 1 13,       1 1 1 02,               ,     P  8f     ,0.0844,0.73,-0.00527,0,0.071472206,0.73,0,0,0,1,0,0,1,0.112,0.73,0,0,0.09,0.73,0,0,0,1,0,0,1
