,Unnamed: 0,molec_id,local_iso_id,elower,nu,nu_err,nu_vary,sw,sw_err,sw_vary,sw_scale_factor,gamma0_O2,gamma0_O2_err,gamma0_O2_vary,n_gamma0_O2,gamma0_N2,gamma0_N2_err,gamma0_N2_vary,n_gamma0_N2,delta0_O2,delta0_O2_err,delta0_O2_vary,n_delta0_O2,delta0_N2,delta0_N2_err,delta0_N2_vary,n_delta0_N2,nuVC_O2,nuVC_O2_err,nuVC_O2_vary,n_nuVC_O2,nuVC_N2,nuVC_N2_err,nuVC_N2_vary,n_nuVC_N2,SD_gamma_O2,SD_gamma_O2_err,SD_gamma_O2_vary,n_gamma2_O2,SD_gamma_N2,SD_gamma_N2_err,SD_gamma_N2_vary,n_gamma2_N2,SD_delta_O2,SD_delta_O2_err,SD_delta_O2_vary,n_delta2_O2,SD_delta_N2,SD_delta_N2_err,SD_delta_N2_vary,n_delta2_N2,eta_O2,eta_O2_err,eta_O2_vary,eta_N2,eta_N2_err,eta_N2_vary,y_O2,y_O2_err,y_O2_vary,n_y_O2,y_N2,y_N2_err,y_N2_vary,n_y_N2,BIA_slope_O2,BIA_slope_N2,BIA_collision_duration_O2,BIA_collision_duration_N2
2265,2265.0,1,1,2572.1392,7682.2797,0.0,False,2.4100000000000005e-07,0.0,False,1e-20,0.0749,0.0,False,0.68,0.0749,0.0,False,0.68,-0.016,0.0,False,0.0,-0.016,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.68,0.0,0.0,False,0.68,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2266,2266.0,1,1,3822.2463,7682.317058,0.0,False,1.3000000000000003e-09,0.0,False,1e-20,0.0497,0.0,False,0.61,0.0497,0.0,False,0.61,-0.00624,0.0,False,0.0,-0.00624,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.61,0.0,0.0,False,0.61,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2267,2267.0,1,1,3940.5194,7682.341134,0.0,False,5.230000000000001e-10,0.0,False,1e-20,0.0454,0.0,False,0.43,0.0454,0.0,False,0.43,-0.01545,0.0,False,0.0,-0.01545,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.43,0.0,0.0,False,0.43,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2268,2268.0,1,1,2905.4306,7682.52363,0.0,False,1.9e-08,0.0,False,1e-20,0.0424,0.0,False,0.43,0.0424,0.0,False,0.43,-0.02243,0.0,False,0.0,-0.02243,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.43,0.0,0.0,False,0.43,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2269,2269.0,1,1,2905.4334,7682.52363,0.0,False,5.7e-08,0.0,False,1e-20,0.0424,0.0,False,0.43,0.0424,0.0,False,0.43,-0.02245,0.0,False,0.0,-0.02245,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.43,0.0,0.0,False,0.43,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2270,2270.0,1,1,1774.6163,7682.532976,0.0,False,1.8300000000000003e-09,0.0,False,1e-20,0.0599,0.0,False,0.62,0.0599,0.0,False,0.62,-0.00191,0.0,False,0.0,-0.00191,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.62,0.0,0.0,False,0.62,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2271,2271.0,1,1,1446.1283,7682.574343,0.0,False,1.3900000000000002e-09,0.0,False,1e-20,0.0711,0.0,False,0.69,0.0711,0.0,False,0.69,-0.0095,0.0,False,0.0,-0.0095,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.69,0.0,0.0,False,0.69,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2272,2272.0,1,1,2551.4835,7682.80971,0.0,False,1.3900000000000001e-07,0.0,False,1e-20,0.0329,0.0,False,0.31,0.0329,0.0,False,0.31,0.00096,0.0,False,0.0,0.00096,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.31,0.0,0.0,False,0.31,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2273,2273.0,1,1,3083.8653,7682.896142,0.0,False,1.21e-10,0.0,False,1e-20,0.027,0.0,False,0.27,0.027,0.0,False,0.27,-0.01035,0.0,False,0.0,-0.01035,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.27,0.0,0.0,False,0.27,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2274,2274.0,1,1,2739.4286,7683.184696,0.0,False,1.44e-08,0.0,False,1e-20,0.0348,0.0,False,0.32,0.0348,0.0,False,0.32,-0.0161,0.0,False,0.0,-0.0161,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.32,0.0,0.0,False,0.32,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2275,2275.0,1,1,3032.6904,7683.189123,0.0,False,1.26e-10,0.0,False,1e-20,0.035,0.0,False,0.47,0.035,0.0,False,0.47,-0.02575,0.0,False,0.0,-0.02575,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.47,0.0,0.0,False,0.47,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2276,2276.0,1,1,3032.6898,7683.189734,0.0,False,3.78e-10,0.0,False,1e-20,0.035,0.0,False,0.47,0.035,0.0,False,0.47,-0.02573,0.0,False,0.0,-0.02573,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.47,0.0,0.0,False,0.47,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2277,2277.0,1,1,2981.3584,7683.418262,0.0,False,1.89e-10,0.0,False,1e-20,0.0301,0.0,False,0.37,0.0301,0.0,False,0.37,-0.01461,0.0,False,0.0,-0.01461,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.37,0.0,0.0,False,0.37,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2278,2278.0,1,1,2327.8838,7683.517176,0.0,False,7.51e-08,0.0,False,1e-20,0.0302,0.0,False,0.29,0.0302,0.0,False,0.29,-0.01629,0.0,False,0.0,-0.01629,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.29,0.0,0.0,False,0.29,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2279,2279.0,1,1,2880.8342,7683.535896,0.0,False,4.03e-10,0.0,False,1e-20,0.0578,0.0,False,0.4,0.0578,0.0,False,0.4,0.01561,0.0,False,0.0,0.01561,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.4,0.0,0.0,False,0.4,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2280,2280.0,1,1,3758.3968,7683.544893,0.0,False,1.32e-09,0.0,False,1e-20,0.0619,0.0,False,0.57,0.0619,0.0,False,0.57,0.02,0.0,False,0.0,0.02,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.57,0.0,0.0,False,0.57,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2281,2281.0,1,1,3567.2542,7683.6472,0.0,False,3.54e-10,0.0,False,1e-20,0.0151,0.0,False,0.03,0.0151,0.0,False,0.03,-0.03009,0.0,False,0.0,-0.03009,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.03,0.0,0.0,False,0.03,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2282,2282.0,1,1,2105.8679,7683.700149,0.0,False,8.76e-10,0.0,False,1e-20,0.0643,0.0,False,0.6,0.0643,0.0,False,0.6,0.00475,0.0,False,0.0,0.00475,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.6,0.0,0.0,False,0.6,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2283,2283.0,1,1,446.6966,7683.700235,0.0,False,1.99e-10,0.0,False,1e-20,0.0781,0.0,False,0.67,0.0781,0.0,False,0.67,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.67,0.0,0.0,False,0.67,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2284,2284.0,1,1,744.0637,7683.707654,0.0,False,2.85e-10,0.0,False,1e-20,0.0779,0.0,False,0.69,0.0779,0.0,False,0.69,0.0018,0.0,False,0.0,0.0018,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.69,0.0,0.0,False,0.69,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2285,2285.0,1,1,222.0528,7683.768221,0.0,False,1.0200000000000001e-07,0.0,False,1e-20,0.0874,0.0,False,0.69,0.0874,0.0,False,0.69,0.00094,0.0,False,0.0,0.00094,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.69,0.0,0.0,False,0.69,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2286,2286.0,1,1,2358.3016,7683.899677,0.0,False,3.73e-09,0.0,False,1e-20,0.0655,0.0,False,0.65,0.0655,0.0,False,0.65,-0.01891,0.0,False,0.0,-0.01891,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.65,0.0,0.0,False,0.65,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2287,2287.0,1,1,1050.1577,7684.05475,0.0,False,5.130000000000001e-05,0.0,False,1e-20,0.0829,0.0,False,0.71,0.0829,0.0,False,0.71,-0.0097,0.0,False,0.0,-0.0097,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.71,0.0,0.0,False,0.71,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2288,2288.0,1,1,1114.5323,7684.071327,0.0,False,1.3400000000000001e-08,0.0,False,1e-20,0.0722,0.0,False,0.67,0.0722,0.0,False,0.67,-0.0024,0.0,False,0.0,-0.0024,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.67,0.0,0.0,False,0.67,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2289,2289.0,1,1,1690.6644,7684.117651,0.0,False,9.55e-09,0.0,False,1e-20,0.0725,0.0,False,0.68,0.0725,0.0,False,0.68,0.00145,0.0,False,0.0,0.00145,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.68,0.0,0.0,False,0.68,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2290,2290.0,1,1,1806.67,7684.141203,0.0,False,1.9099999999999999e-10,0.0,False,1e-20,0.0746,0.0,False,0.7,0.0746,0.0,False,0.7,0.00841,0.0,False,0.0,0.00841,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.7,0.0,0.0,False,0.7,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2291,2291.0,1,1,2321.9057,7684.146668,0.0,False,3.8699999999999996e-10,0.0,False,1e-20,0.0551,0.0,False,0.53,0.0551,0.0,False,0.53,-0.02112,0.0,False,0.0,-0.02112,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.53,0.0,0.0,False,0.53,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2292,2292.0,1,1,1437.9686,7684.219198,0.0,False,9.92e-08,0.0,False,1e-20,0.0635,0.0,False,0.65,0.0635,0.0,False,0.65,0.0047,0.0,False,0.0,0.0047,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.65,0.0,0.0,False,0.65,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2293,2293.0,1,1,3319.4476,7684.261436,0.0,False,1.66e-08,0.0,False,1e-20,0.0112,0.0,False,-0.08,0.0112,0.0,False,-0.08,-0.03124,0.0,False,0.0,-0.03124,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,-0.08,0.0,0.0,False,-0.08,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2294,2294.0,1,1,3319.4476,7684.261582,0.0,False,5.54e-09,0.0,False,1e-20,0.0112,0.0,False,-0.08,0.0112,0.0,False,-0.08,-0.03124,0.0,False,0.0,-0.03124,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,-0.08,0.0,0.0,False,-0.08,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2295,2295.0,1,1,1899.0082,7684.268088,0.0,False,2.76e-05,0.0,False,1e-20,0.0731,0.0,False,0.65,0.0731,0.0,False,0.65,-0.01743,0.0,False,0.0,-0.01743,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.65,0.0,0.0,False,0.65,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2296,2296.0,1,1,2105.8679,7684.413275,0.0,False,1.14e-10,0.0,False,1e-20,0.0619,0.0,False,0.59,0.0619,0.0,False,0.59,-0.00305,0.0,False,0.0,-0.00305,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.59,0.0,0.0,False,0.59,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2297,2297.0,1,1,3058.3984,7684.49107,0.0,False,1.5100000000000002e-09,0.0,False,1e-20,0.0621,0.0,False,0.57,0.0621,0.0,False,0.57,0.00101,0.0,False,0.0,0.00101,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.57,0.0,0.0,False,0.57,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2298,2298.0,1,1,1813.2234,7684.70565,0.0,False,8.870000000000001e-06,0.0,False,1e-20,0.062,0.0,False,0.55,0.062,0.0,False,0.55,-0.00527,0.0,False,0.0,-0.00527,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.55,0.0,0.0,False,0.55,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2299,2299.0,1,1,222.0528,7684.912016,0.0,False,1.4400000000000002e-07,0.0,False,1e-20,0.0924,0.0,False,0.73,0.0924,0.0,False,0.73,-0.0012,0.0,False,0.0,-0.0012,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.73,0.0,0.0,False,0.73,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2300,2300.0,1,1,1538.1495,7685.236362,0.0,False,5.67e-06,0.0,False,1e-20,0.0691,0.0,False,0.6,0.0691,0.0,False,0.6,-0.00613,0.0,False,0.0,-0.00613,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.6,0.0,0.0,False,0.6,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2301,2301.0,1,1,1817.4511,7685.249714,0.0,False,4.4000000000000004e-08,0.0,False,1e-20,0.091,0.0,False,0.72,0.091,0.0,False,0.72,-0.00145,0.0,False,0.0,-0.00145,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.72,0.0,0.0,False,0.72,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2302,2302.0,1,1,3567.1738,7685.274107,0.0,False,1.8700000000000004e-09,0.0,False,1e-20,0.0151,0.0,False,0.03,0.0151,0.0,False,0.03,-0.0302,0.0,False,0.0,-0.0302,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.03,0.0,0.0,False,0.03,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2303,2303.0,1,1,212.1564,7685.289308,0.0,False,6.57e-10,0.0,False,1e-20,0.094,0.0,False,0.73,0.094,0.0,False,0.73,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.73,0.0,0.0,False,0.73,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2304,2304.0,1,1,1690.6644,7685.29221,0.0,False,6.42e-05,0.0,False,1e-20,0.0526,0.0,False,0.48,0.0526,0.0,False,0.48,-0.00276,0.0,False,0.0,-0.00276,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.48,0.0,0.0,False,0.48,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2305,2305.0,1,1,1590.6901,7685.357909,0.0,False,1.01e-10,0.0,False,1e-20,0.0727,0.0,False,0.67,0.0727,0.0,False,0.67,-0.01229,0.0,False,0.0,-0.01229,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.67,0.0,0.0,False,0.67,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2306,2306.0,1,1,2705.0969,7685.397281,0.0,False,1.68e-09,0.0,False,1e-20,0.0784,0.0,False,0.69,0.0784,0.0,False,0.69,0.00561,0.0,False,0.0,0.00561,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.69,0.0,0.0,False,0.69,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2307,2307.0,1,1,2569.508,7685.690495,0.0,False,7.26e-08,0.0,False,1e-20,0.0673,0.0,False,0.6,0.0673,0.0,False,0.6,-0.01315,0.0,False,0.0,-0.01315,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.6,0.0,0.0,False,0.6,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2308,2308.0,1,1,1282.9191,7685.73473,0.0,False,5.130000000000001e-05,0.0,False,1e-20,0.0772,0.0,False,0.67,0.0772,0.0,False,0.67,-0.00985,0.0,False,0.0,-0.00985,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.67,0.0,0.0,False,0.67,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2309,2309.0,1,1,2724.167,7685.766094,0.0,False,6.07e-10,0.0,False,1e-20,0.0616,0.0,False,0.67,0.0616,0.0,False,0.67,-0.00919,0.0,False,0.0,-0.00919,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.67,0.0,0.0,False,0.67,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2310,2310.0,1,1,2161.2859,7685.823195,0.0,False,2.05e-09,0.0,False,1e-20,0.0723,0.0,False,0.63,0.0723,0.0,False,0.63,0.00884,0.0,False,0.0,0.00884,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.63,0.0,0.0,False,0.63,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2311,2311.0,1,1,648.9787,7685.873552,0.0,False,3.7199999999999996e-09,0.0,False,1e-20,0.0781,0.0,False,0.67,0.0781,0.0,False,0.67,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.67,0.0,0.0,False,0.67,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2312,2312.0,1,1,2724.0414,7685.89167,0.0,False,2.04e-10,0.0,False,1e-20,0.061,0.0,False,0.67,0.061,0.0,False,0.67,-0.00915,0.0,False,0.0,-0.00915,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.67,0.0,0.0,False,0.67,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2313,2313.0,1,1,648.9787,7685.976485,0.0,False,0.00118,0.0,False,1e-20,0.0769,0.0,False,0.66,0.0769,0.0,False,0.66,-0.00505,0.0,False,0.0,-0.00505,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.66,0.0,0.0,False,0.66,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2314,2314.0,1,1,446.6966,7686.001257,0.0,False,2.62e-09,0.0,False,1e-20,0.0886,0.0,False,0.72,0.0886,0.0,False,0.72,-0.00362,0.0,False,0.0,-0.00362,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.72,0.0,0.0,False,0.72,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2315,2315.0,1,1,3253.738,7686.048164,0.0,False,3.69e-09,0.0,False,1e-20,0.0779,0.0,False,0.71,0.0779,0.0,False,0.71,-0.01925,0.0,False,0.0,-0.01925,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.71,0.0,0.0,False,0.71,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
