trans_id,molec_id,local_iso_id,nu,sw,a,elower,gp,gpp,elower,global_upper_quanta,global_lower_quanta,local_upper_quanta,local_lower_quanta,gamma0_air,n_gamma0_air,delta0_air,n_delta0_air,SD_gamma_air,n_gamma2_air,SD_delta_air,n_delta2_air,nuVC_air,n_nuVC_air,eta_air,y_air,gamma0_self,n_gamma0_self,delta0_self,n_delta0_self,SD_gamma_self,n_gamma2_self,SD_delta_self,n_delta2_self,nuVC_self,n_nuVC_self,eta_self,y_self
6281085,7,3,13127.3,4.93E-32,0.02164,4380.86725,30,18,4.5865,       b      0,       X      0,               ,R55Q56,0.021461984,0.71,-0.010916883,0,0.087729932,0.71,0,0,0.017372377,1,0,0,0.02555159,0.71,-0.010916883,0,0.095185825,0.71,0,0,0.011728045,1,0,0
,7,3,13127.31881,5.9E-28,0.00935,4.58648,,,,,,,R1R1,0.056443327,0.71,-0.00611751,0,0.087729932,0.71,0,0,0.014938892,1,0,0,0.054753407,0.71,-0.00611751,0,0.095185825,0.71,0,0,0.00236,1,0,0
6281089,7,3,13129.20346,1.36E-27,0.02138,2.70183,30,30,2.7018,       b      0,       X      0,               ,R1Q2,0.056443327,0.71,-0.00611751,0,0.087729932,0.71,0,0,0.014905094,1,0,0,0.054753407,0.71,-0.00611751,0,0.095185825,0.71,0,0,0.00236,1,0,0
6281090,7,3,13129.83882,1.15E-27,0.01336,10.16767,42,30,10.1677,       b      0,       X      0,               ,R2R2,0.054415423,0.7,-0.006252704,0,0.090755102,0.7,0,0,0.015074086,1,0,0,0.053063487,0.7,-0.006252704,0,0.098468095,0.7,0,0,0.00253,1,0,0
6281095,7,3,13131.76527,1.91E-27,0.02197,8.24122,42,42,8.2412,       b      0,       X      0,               ,R2Q3,0.054415423,0.7,-0.006252704,0,0.090755102,0.7,0,0,0.015040288,1,0,0,0.053063487,0.7,-0.006252704,0,0.098468095,0.7,0,0,0.00253,1,0,0
6281096,7,3,13132.26834,1.65E-27,0.01559,18.53917,54,42,18.5392,       b      0,       X      0,               ,R3R3,0.053063487,0.72,-0.006421696,0,0.084704762,0.72,0,0,0.01520928,1,0,0,0.051711551,0.72,-0.006421696,0,0.091903555,0.72,0,0,0.00268,1,0,0
6281101,7,3,13134.2215,2.39E-27,0.02229,16.58601,54,54,16.586,       b      0,       X      0,               ,R3Q4,0.053063487,0.72,-0.006421696,0,0.084704762,0.72,0,0,0.015107884,1,0,0,0.051711551,0.72,-0.006421696,0,0.091903555,0.72,0,0,0.00268,1,0,0
6281102,7,3,13134.60722,2.09E-27,0.017,29.70066,66,54,29.7006,       b      0,       X      0,               ,R4R4,0.051711551,0.74,-0.006556889,0,0.078654422,0.74,0,0,0.015310675,1,0,0,0.050697599,0.74,-0.006556889,0,0.085339015,0.74,0,0,0.0028,1,0,0
6281106,7,3,13136.58031,2.79E-27,0.02249,27.72757,66,66,27.7276,       b      0,       X      0,               ,R4Q5,0.051711551,0.74,-0.006556889,0,0.078654422,0.74,0,0,0.015175481,1,0,0,0.050697599,0.74,-0.006556889,0,0.085339015,0.74,0,0,0.0028,1,0,0
6281107,7,3,13136.8553,2.44E-27,0.01799,43.65172,78,66,43.6517,       b      0,       X      0,               ,R5R5,0.050697599,0.73,-0.006692083,0,0.081679592,0.73,0,0,0.01541207,1,0,0,0.049683647,0.73,-0.006692083,0,0.088621285,0.73,0,0,0.00291,1,0,0
6281112,7,3,13138.8447,3.1E-27,0.02263,41.66232,78,78,41.6623,       b      0,       X      0,               ,R5Q6,0.050697599,0.73,-0.006692083,0,0.081679592,0.73,0,0,0.015243078,1,0,0,0.049683647,0.73,-0.006692083,0,0.088621285,0.73,0,0,0.00291,1,0,0
6281113,7,3,13139.01238,2.7E-27,0.01871,60.39178,90,78,60.3917,       b      0,       X      0,               ,R6R6,0.049683647,0.73,-0.006827277,0,0.081679592,0.73,0,0,0.015479667,1,0,0,0.049007679,0.73,-0.006827277,0,0.088621285,0.73,0,0,0.003,1,0,0
6281117,7,3,13141.01593,3.31E-27,0.02273,58.38823,90,90,58.3882,       b      0,       X      0,               ,R6Q7,0.049683647,0.73,-0.006827277,0,0.081679592,0.73,0,0,0.015276876,1,0,0,0.049007679,0.73,-0.006827277,0,0.088621285,0.73,0,0,0.003,1,0,0
6281118,7,3,13141.07829,2.86E-27,0.01926,79.9202,102,90,79.9201,       b      0,       X      0,               ,R7R7,0.049007679,0.74,-0.006996269,0,0.078654422,0.74,0,0,0.015547264,1,0,0,0.048331711,0.74,-0.006996269,0,0.085339015,0.74,0,0,0.00308,1,0,0
6281123,7,3,13142.79,3.31E-30,0.02168,3491.98955,114,102,102.2361,       b      0,       X      0,               ,R49Q50,0.022137952,0.74,-0.010714093,0,0.078654422,0.74,0,0,0.017338579,1,0,0,0.026227558,0.74,-0.010714093,0,0.085339015,0.74,0,0,0.010578899,1,0,0
6281124,7,3,13143.05281,2.93E-27,0.01969,102.23621,102,102,77.9038,       b      0,       X      0,               ,R8R8,0.048331711,0.74,-0.007131462,0,0.078654422,0.74,0,0,0.01561486,1,0,0,0.047655743,0.74,-0.007131462,0,0.085339015,0.74,0,0,0.00316,1,0,0
6281128,7,3,13144.93574,2.92E-27,0.02004,127.33895,126,114,127.3387,       b      0,       X      0,               ,R9R9,0.047993727,0.73,-0.007266656,0,0.081679592,0.73,0,0,0.015648659,1,0,0,0.046979775,0.73,-0.007266656,0,0.088621285,0.73,0,0,0.00322,1,0,0
6281129,7,3,13145.0809,3.44E-27,0.02287,100.20813,114,114,100.208,       b      0,       X      0,               ,R8Q9,0.048331711,0.74,-0.007131462,0,0.078654422,0.74,0,0,0.015344473,1,0,0,0.047655743,0.74,-0.007131462,0,0.085339015,0.74,0,0,0.00316,1,0,0
6281134,7,3,13146.72685,2.83E-27,0.02033,155.22743,138,126,155.2271,       b      0,       X      0,               ,R10R10,0.047317759,0.72,-0.007368051,0,0.084704762,0.72,0,0,0.015682457,1,0,0,0.046641791,0.72,-0.007368051,0,0.091903555,0.72,0,0,0.00329,1,0,0
6281135,7,3,13146.97495,3.37E-27,0.02292,125.29975,126,126,125.2995,       b      0,       X      0,               ,R9Q10,0.047993727,0.73,-0.007266656,0,0.081679592,0.73,0,0,0.015378272,1,0,0,0.046979775,0.73,-0.007266656,0,0.088621285,0.73,0,0,0.00322,1,0,0
6281141,7,3,13148.4259,2.68E-27,0.02058,185.90056,150,138,185.9002,       b      0,       X      0,               ,R11R11,0.046979775,0.72,-0.007503245,0,0.084704762,0.72,0,0,0.015750054,1,0,0,0.045965823,0.72,-0.007503245,0,0.091903555,0.72,0,0,0.00334,1,0,0
6281143,7,3,13148.77667,3.23E-27,0.02296,153.17761,138,138,153.1773,       b      0,       X      0,               ,R10Q11,0.047317759,0.72,-0.007368051,0,0.084704762,0.72,0,0,0.01541207,1,0,0,0.046641791,0.72,-0.007368051,0,0.091903555,0.72,0,0,0.00329,1,0,0
6281145,7,3,13150.03265,2.49E-27,0.02079,219.35715,162,150,219.3566,       b      0,       X      0,               ,R12R12,0.046303807,0.7,-0.007638438,0,0.090755102,0.7,0,0,0.015783852,1,0,0,0.045627839,0.7,-0.007638438,0,0.098468095,0.7,0,0,0.0034,1,0,0
6281149,7,3,13150.48596,3.03E-27,0.023,183.84051,150,150,183.8401,       b      0,       X      0,               ,R11Q12,0.046979775,0.72,-0.007503245,0,0.084704762,0.72,0,0,0.015445868,1,0,0,0.045965823,0.72,-0.007503245,0,0.091903555,0.72,0,0,0.00334,1,0,0
6281153,7,3,13151.54682,2.26E-27,0.02097,255.59588,174,162,255.5952,       b      0,       X      0,               ,R13R13,0.045965823,0.67,-0.007773632,0,0.099830613,0.67,0,0,0.015817651,1,0,0,0.044951871,0.67,-0.007773632,0,0.108314904,0.67,0,0,0.00346,1,0,0
6281156,7,3,13152.10264,2.78E-27,0.02303,217.28715,162,162,217.2866,       b      0,       X      0,               ,R12Q13,0.046303807,0.7,-0.007638438,0,0.090755102,0.7,0,0,0.015479667,1,0,0,0.045627839,0.7,-0.007638438,0,0.098468095,0.7,0,0,0.0034,1,0,0
6281158,7,3,13152.96815,2.01E-27,0.02112,294.61534,186,174,294.6144,       b      0,       X      0,               ,R14R14,0.045289855,0.66,-0.007875027,0,0.102855783,0.66,0,0,0.015851449,1,0,0,0.044613887,0.66,-0.007875027,0,0.111597174,0.66,0,0,0.00351,1,0,0
6281162,7,3,13153.62652,2.51E-27,0.02305,253.51617,174,174,253.5155,       b      0,       X      0,               ,R13Q14,0.045965823,0.67,-0.007773632,0,0.099830613,0.67,0,0,0.015513465,1,0,0,0.044951871,0.67,-0.007773632,0,0.108314904,0.67,0,0,0.00346,1,0,0
6281166,7,3,13154.29635,1.76E-27,0.02126,336.414,198,186,336.4128,       b      0,       X      0,               ,R15R15,0.044613887,0.65,-0.008010221,0,0.105880953,0.65,0,0,0.015919046,1,0,0,0.043937919,0.65,-0.008010221,0,0.114879444,0.65,0,0,0.00357,1,0,0
6281169,7,3,13155.05738,2.22E-27,0.02307,292.52611,186,186,292.5252,       b      0,       X      0,               ,R14Q15,0.045289855,0.66,-0.007875027,0,0.102855783,0.66,0,0,0.015513465,1,0,0,0.044613887,0.66,-0.007875027,0,0.111597174,0.66,0,0,0.00351,1,0,0
6281171,7,3,13155.53113,1.51E-27,0.02138,380.99023,210,198,380.9887,       b      0,       X      0,               ,R16R16,0.043937919,0.65,-0.008111616,0,0.105880953,0.65,0,0,0.015952844,1,0,0,0.043599935,0.65,-0.008111616,0,0.114879444,0.65,0,0,0.00363,1,0,0
,7,3,13156.16396,3.72E-31,0.022462,277.92727,,,,,,,R40R40,0.024233452,0.67,-0.010274713,0,0.099830613,0.67,0,0,0.017642764,1,0,0,0.028323059,0.67,-0.010274713,0,0.108314904,0.67,0,0,0.00535,1,0,0
6281175,7,3,13156.39495,1.93E-27,0.02309,334.3154,198,198,334.3142,       b      0,       X      0,               ,R15Q16,0.044613887,0.65,-0.008010221,0,0.105880953,0.65,0,0,0.015547264,1,0,0,0.043937919,0.65,-0.008010221,0,0.114879444,0.65,0,0,0.00357,1,0,0
6281178,7,3,13156.67218,1.27E-27,0.02149,428.34229,222,210,428.3404,       b      0,       X      0,               ,R17R17,0.043261951,0.65,-0.008246809,0,0.105880953,0.65,0,0,0.016020441,1,0,0,0.042923967,0.65,-0.008246809,0,0.114879444,0.65,0,0,0.0037,1,0,0
,7,3,13157.29056,6.21E-31,0.022452,167.46318,,,,,,,R39R39,0.024639033,0.63,-0.010207117,0,0.111931293,0.63,0,0,0.017608966,1,0,0,0.028661043,0.63,-0.010207117,0,0.121443983,0.63,0,0,0.00531,1,0,0
6281182,7,3,13157.63898,1.65E-27,0.02311,378.88238,210,210,378.8809,       b      0,       X      0,               ,R16Q17,0.043937919,0.65,-0.008111616,0,0.105880953,0.65,0,0,0.015581062,1,0,0,0.043599935,0.65,-0.008111616,0,0.114879444,0.65,0,0,0.00363,1,0,0
6281183,7,3,13157.71919,1.06E-27,0.02158,478.46832,234,222,478.466,       b      0,       X      0,               ,R18R18,0.042585983,0.64,-0.008348205,0,0.108906123,0.64,0,0,0.016088038,1,0,0,0.042247999,0.64,-0.008348205,0,0.118161713,0.64,0,0,0.00376,1,0,0
,7,3,13158.31313,1.02E-30,0.02243,2059.70473,,,,,,,R38R38,0.025044614,0.64,-0.01013952,0,0.108906123,0.64,0,0,0.017575168,1,0,0,0.029032825,0.64,-0.01013952,0,0.118161713,0.64,0,0,0.00527,1,0,0
,7,3,13158.48074,3.89E-31,0.0232,2275.61049,,,,,,,R40Q41,0.024233452,0.64,-0.010274713,0,0.108906123,0.64,0,0,0.016696409,1,0,0,0.028323059,0.64,-0.010274713,0,0.118161713,0.64,0,0,0.00535,1,0,0
6281187,7,3,13158.67181,8.63E-28,0.02167,531.36635,246,234,531.3635,       b      0,       X      0,               ,R19R19,0.041572031,0.64,-0.0084496,0,0.108906123,0.64,0,0,0.016155635,1,0,0,0.041572031,0.64,-0.0084496,0,0.118161713,0.64,0,0,0.00384,1,0,0
6281191,7,3,13158.78918,1.39E-27,0.02312,426.22529,222,222,426.2234,       b      0,       X      0,               ,R17Q18,0.043261951,0.65,-0.008246809,0,0.105880953,0.65,0,0,0.015648659,1,0,0,0.042923967,0.65,-0.008246809,0,0.114879444,0.65,0,0,0.0037,1,0,0
,7,3,13159.23223,1.66E-30,0.02241,1954.65617,,,,,,,R37R37,0.025517791,0.63,-0.010071923,0,0.111931293,0.63,0,0,0.017541369,1,0,0,0.029472204,0.63,-0.010071923,0,0.121443983,0.63,0,0,0.00522,1,0,0
6281196,7,3,13159.5297,6.93E-28,0.02175,587.03433,258,246,587.0309,       b      0,       X      0,               ,R20R20,0.040896063,0.63,-0.008584793,0,0.111931293,0.63,0,0,0.01625703,1,0,0,0.040896063,0.63,-0.008584793,0,0.121443983,0.63,0,0,0.00391,1,0,0
,7,3,13159.5988,6.49E-31,0.0232,2165.15494,,,,,,,R39Q40,0.024639033,0.63,-0.010207117,0,0.111931293,0.63,0,0,0.016662611,1,0,0,0.028661043,0.63,-0.010207117,0,0.121443983,0.63,0,0,0.00531,1,0,0
6281197,7,3,13159.84524,1.14E-27,0.02314,476.34226,234,234,476.34,       b      0,       X      0,               ,R18Q19,0.042585983,0.64,-0.008348205,0,0.108906123,0.64,0,0,0.015682457,1,0,0,0.042247999,0.64,-0.008348205,0,0.118161713,0.64,0,0,0.00376,1,0,0
,7,3,13160.04844,2.65E-30,0.0224,1852.32164,,,,,,,R36R36,0.026024767,0.64,-0.010004326,0,0.108906123,0.64,0,0,0.017507571,1,0,0,0.029911583,0.64,-0.010004326,0,0.118161713,0.64,0,0,0.00517,1,0,0
6281200,7,3,13160.29252,5.47E-28,0.02182,645.47007,270,258,645.466,       b      0,       X      0,               ,R21R21,0.039882111,0.63,-0.008686189,0,0.111931293,0.63,0,0,0.016324627,1,0,0,0.040220095,0.63,-0.008686189,0,0.121443983,0.63,0,0,0.00399,1,0,0
,7,3,13160.61283,1.07E-30,0.02321,2057.40503,,,,,,,R38Q39,0.025044614,0.65,-0.01013952,0,0.105880953,0.65,0,0,0.016628812,1,0,0,0.029032825,0.65,-0.01013952,0,0.114879444,0.65,0,0,0.00527,1,0,0
6281203,7,3,13160.7381,4.19E-30,0.02238,1752.6762,438,426,1752.6762,       b      0,       X      0,               , R 35R 35     d,0.0266,0.63,-0.0105,0,0.111931293,0.63,0,0,0,1,0,0,0.03,0.63,0,0,0.121443983,0.63,0,0,0,1,0,0
,7,3,13160.76231,4.19E-30,0.02237,1752.70517,,,,,,,R35R35,0.026565542,0.63,-0.009936729,0,0.111931293,0.63,0,0,0.017439974,1,0,0,0.030418559,0.63,-0.009936729,0,0.121443983,0.63,0,0,0.00511,1,0,0
6281206,7,3,13160.80684,9.31E-28,0.02315,529.23132,246,246,529.2285,       b      0,       X      0,               ,R19Q20,0.041572031,0.64,-0.0084496,0,0.108906123,0.64,0,0,0.015716256,1,0,0,0.041572031,0.64,-0.0084496,0,0.118161713,0.64,0,0,0.00384,1,0,0
6281210,7,3,13160.95989,4.26E-28,0.02188,706.67127,282,270,706.6664,       b      0,       X      0,               ,R22R22,0.038868159,0.63,-0.008787584,0,0.111931293,0.63,0,0,0.016426022,1,0,0,0.039544127,0.63,-0.008787584,0,0.121443983,0.63,0,0,4080,1,0,0
6281212,7,3,13161.37437,6.51E-30,0.02235,1655.81069,426,414,1655.7848,       b      0,       X      0,               ,R34R34,0.027173913,0.63,-0.009835334,0,0.111931293,0.63,0,0,0.017406176,1,0,0,0.030925535,0.63,-0.009835334,0,0.121443983,0.63,0,0,0.00505,1,0,0
,7,3,13161.52339,1.74E-30,0.02321,1952.36501,,,,,,,R37Q38,0.025517791,0.63,-0.010071923,0,0.111931293,0.63,0,0,0.016628812,1,0,0,0.029472204,0.63,-0.010071923,0,0.121443983,0.63,0,0,0.00522,1,0,0
6281215,7,3,13161.53144,3.26E-28,0.02194,770.63555,294,282,770.6298,       b      0,       X      0,               ,R23R23,0.037516223,0.63,-0.008888979,0,0.111931293,0.63,0,0,0.016527417,1,0,0,0.038868159,0.63,-0.008888979,0,0.121443983,0.63,0,0,0.00416,1,0,0
6281218,7,3,13161.67366,7.45E-28,0.02316,584.89037,258,258,584.887,       b      0,       X      0,               ,R20Q21,0.040896063,0.63,-0.008584793,0,0.111931293,0.63,0,0,0.015783852,1,0,0,0.040896063,0.63,-0.008584793,0,0.121443983,0.63,0,0,0.00391,1,0,0
6281220,7,3,13161.88516,9.99E-30,0.02233,1561.64201,414,402,1561.619,       b      0,       X      0,               ,R33R33,0.027849881,0.63,-0.009767737,0,0.111931293,0.63,0,0,0.017338579,1,0,0,0.031500108,0.63,-0.009767737,0,0.121443983,0.63,0,0,0.00499,1,0,0
6281223,7,3,13162.00678,2.46E-28,0.022,837.3604,306,294,837.3536,       b      0,       X      0,               ,R24R24,0.036502271,0.63,-0.008990374,0,0.111931293,0.63,0,0,0.016595014,1,0,0,0.037854207,0.63,-0.008990374,0,0.121443983,0.63,0,0,0.00425,1,0,0
6281226,7,3,13162.29521,1.51E-29,0.0223,1470.20284,402,390,1470.1824,       b      0,       X      0,               ,R32R32,0.028593446,0.63,-0.009700141,0,0.111931293,0.63,0,0,0.017270982,1,0,0,0.032108479,0.63,-0.009700141,0,0.121443983,0.63,0,0,0.00492,1,0,0
,7,3,13162.33104,2.78E-30,0.02321,1850.03903,,,,,,,R36Q37,0.026024767,0.63,-0.010004326,0,0.111931293,0.63,0,0,0.016595014,1,0,0,0.029911583,0.63,-0.010004326,0,0.121443983,0.63,0,0,0.00517,1,0,0
6281228,7,3,13162.3855,1.83E-28,0.02205,906.8432,318,306,906.8353,       b      0,       X      0,               ,R25R25,0.035488319,0.63,-0.009091769,0,0.111931293,0.63,0,0,0.016696409,1,0,0,0.037178239,0.63,-0.009091769,0,0.121443983,0.63,0,0,0.00434,1,0,0
6281230,7,3,13162.44534,5.87E-28,0.02317,643.31724,270,270,643.3132,       b      0,       X      0,               ,R21Q22,0.039882111,0.63,-0.008686189,0,0.111931293,0.63,0,0,0.015817651,1,0,0,0.040220095,0.63,-0.008686189,0,0.121443983,0.63,0,0,0.00399,1,0,0
6281235,7,3,13162.605,2.25E-29,0.02227,1381.49677,390,378,1381.4787,       b      0,       X      0,               ,R31R31,0.029404607,0.63,-0.009598745,0,0.111931293,0.63,0,0,0.017203385,1,0,0,0.032750649,0.63,-0.009598745,0,0.121443983,0.63,0,0,0.00485,1,0,0
6281236,7,3,13162.6672,1.34E-28,0.02209,979.08123,330,318,979.072,       b      0,       X      0,               ,R26R26,0.034136383,0.63,-0.009159366,0,0.111931293,0.63,0,0,0.016797804,1,0,0,0.036502271,0.63,-0.009159366,0,0.121443983,0.63,0,0,0.00443,1,0,0
6281240,7,3,13162.81504,3.31E-29,0.02224,1295.5273,378,366,1295.5114,       b      0,       X      0,               ,R30R30,0.030283366,0.63,-0.009531149,0,0.111931293,0.63,0,0,0.017135788,1,0,0,0.033426617,0.63,-0.009531149,0,0.121443983,0.63,0,0,0.00477,1,0,0
6281242,7,3,13162.84486,9.65E-29,0.02214,1054.061,342,330,1054.061,       b      0,       X      0,               , R 27R 27     d,0.0332,0.63,-0.0095,0,0.111931293,0.63,0,0,0,1,0,0,0.035,0.63,0,0,0.121443983,0.63,0,0,0,1,0,0
6281244,7,3,13162.85144,9.65E-29,0.02213,1054.07165,366,354,1212.2838,       b      0,       X      0,               ,R27R27,0.033223827,0.63,-0.009260761,0,0.111931293,0.63,0,0,0.0168992,1,0,0,0.035488319,0.63,-0.009260761,0,0.121443983,0.63,0,0,0.00452,1,0,0
,7,3,13162.92582,4.8E-29,0.02221,1212.29779,,,,,,,R29R29,0.031195923,0.63,-0.009429753,0,0.111931293,0.63,0,0,0.017068192,1,0,0,0.034136383,0.63,-0.009429753,0,0.121443983,0.63,0,0,0.00469,1,0,0
6281245,7,3,13162.9378,6.86E-29,0.02217,1131.81152,354,342,1131.7993,       b      0,       X      0,               ,R28R28,0.032176076,0.63,-0.009362157,0,0.111931293,0.63,0,0,0.016966796,1,0,0,0.034812351,0.63,-0.009362157,0,0.121443983,0.63,0,0,0.00461,1,0,0
6281247,7,3,13163.01218,4.39E-30,0.02322,1750.4021,438,438,1750.4021,       b      0,       X      0,               , R 35Q 36     d,0.0266,0.63,-0.01,0,0.111931293,0.63,0,0,0,1,0,0,0.03,0.63,0,0,0.121443983,0.63,0,0,0,1,0,0
,7,3,13163.03635,0.00439,0.02321,1750.43112,,,,,,,R35Q36,0.026565542,0.63,-0.009936729,0,0.111931293,0.63,0,0,0.016561216,1,0,0,0.030418559,0.63,-0.009936729,0,0.121443983,0.63,0,0,0.00511,1,0,0
6281252,7,3,13163.12154,4.55E-28,0.02317,704.50963,282,282,704.5048,       b      0,       X      0,               ,R22Q23,0.038868159,0.63,-0.008787584,0,0.111931293,0.63,0,0,0.015885248,1,0,0,0.039544127,0.63,-0.008787584,0,0.121443983,0.63,0,0,0.00408,1,0,0
6281255,7,3,13163.61891,6.84E-30,0.02322,1653.5193,426,426,1653.5193,       b      0,       X      0,               , R 34Q 35     d,2.72E-02,0.63,-0.0097,0,0.111931293,0.63,0,0,0,1,0,0,0.031,0.63,0,0,0.121443983,0.63,0,0,0,1,0,0
,7,3,13163.63985,6.84E-30,0.02321,1653.54521,,,,,,,R34Q35,0.027173913,0.63,-0.009835334,0,0.111931293,0.63,0,0,0.016527417,1,0,0,0.030925535,0.63,-0.009835334,0,0.121443983,0.63,0,0,0.00505,1,0,0
6281257,7,3,13163.70187,3.48E-28,0.02318,768.46513,294,294,768.4594,       b      0,       X      0,               ,R23Q24,0.037516223,0.63,-0.008888979,0,0.111931293,0.63,0,0,0.015952844,1,0,0,0.038868159,0.63,-0.008888979,0,0.121443983,0.63,0,0,0.00416,1,0,0
6281262,7,3,13164.14208,1.05E-29,0.02321,1559.3851,414,414,1559.362,       b      0,       X      0,               ,R33Q34,0.027849881,0.63,-0.009767737,0,0.111931293,0.63,0,0,0.016493619,1,0,0,0.031500108,0.63,-0.009767737,0,0.121443983,0.63,0,0,0.00499,1,0,0
6281264,7,3,13164.18595,2.62E-28,0.02319,835.18123,306,306,835.1744,       b      0,       X      0,               ,R24Q25,0.036502271,0.63,-0.008990374,0,0.111931293,0.63,0,0,0.016020441,1,0,0,0.037854207,0.63,-0.008990374,0,0.121443983,0.63,0,0,0.00425,1,0,0
6281268,7,3,13164.54354,1.59E-29,0.02321,1467.95451,402,402,1467.934,       b      0,       X      0,               ,R32Q33,0.028593446,0.63,-0.009700141,0,0.111931293,0.63,0,0,0.01645982,1,0,0,0.032108479,0.63,-0.009700141,0,0.121443983,0.63,0,0,0.00492,1,0,0
6281269,7,3,13164.57339,1.94E-28,0.02319,904.65531,318,318,904.6474,       b      0,       X      0,               ,R25Q26,0.035488319,0.63,-0.009091769,0,0.111931293,0.63,0,0,0.016088038,1,0,0,0.037178239,0.63,-0.009091769,0,0.121443983,0.63,0,0,0.00434,1,0,0
6281275,7,3,13164.84474,2.37E-29,0.02321,1379.25703,390,390,1379.2389,       b      0,       X      0,               ,R31Q32,0.029404607,0.63,-0.009598745,0,0.111931293,0.63,0,0,0.016392224,1,0,0,0.032750649,0.63,-0.009598745,0,0.121443983,0.63,0,0,0.00485,1,0,0
6281276,7,3,13164.86378,1.42E-28,0.0232,976.88465,330,330,976.8754,       b      0,       X      0,               ,R26Q27,0.034136383,0.63,-0.009159366,0,0.111931293,0.63,0,0,0.016121836,1,0,0,0.036502271,0.63,-0.009159366,0,0.121443983,0.63,0,0,0.00443,1,0,0
6281280,7,3,13165.04619,3.49E-29,0.02321,1293.29615,378,378,1293.2802,       b      0,       X      0,               ,R30Q31,0.030283366,0.63,-0.009531149,0,0.111931293,0.63,0,0,0.016358425,1,0,0,0.033426617,0.63,-0.009531149,0,0.121443983,0.63,0,0,0.00477,1,0,0
6281281,7,3,13165.05669,1.02E-28,0.0232,1051.8664,342,342,1051.8558,       b      0,       X      0,               ,R27Q28,0.033223827,0.63,-0.009260761,0,0.111931293,0.63,0,0,0.016189433,1,0,0,0.035488319,0.63,-0.009260761,0,0.121443983,0.63,0,0,0.00452,1,0,0
6281284,7,3,13165.14835,5.07E-29,0.02321,1210.07526,366,366,1210.0613,       b      0,       X      0,               ,R29Q30,0.031195923,0.63,-0.009429753,0,0.111931293,0.63,0,0,0.016290828,1,0,0,0.034136383,0.63,-0.009429753,0,0.121443983,0.63,0,0,0.00469,1,0,0
6281285,7,3,13165.1517,7.25E-29,0.0232,1129.59762,354,354,1129.5854,       b      0,       X      0,               ,R28Q29,0.032176076,0.63,-0.009362157,0,0.111931293,0.63,0,0,0.01625703,1,0,0,0.034812351,0.63,-0.009362157,0,0.121443983,0.63,0,0,0.00461,1,0,0
