Band,Exchange (cm-1 amagat-2),Header Value (cm-1 amagat-2),Spin Orbit (cm-1 amagat-2),Temperature,Wavenumber (cm-1),Exchange Area,Exchange Normalized,Spin Orbit Area,Spin Orbit Normalized,Ratio Exchange to Spin Orbit Areas,Exchange (cm-1 amagat-2) Area,Exchange (cm-1 amagat-2) Normalized,Spin Orbit (cm-1 amagat-2) Area,Spin Orbit (cm-1 amagat-2) Normalized,SO Temp Dep - a,SO Temp Dep - a err,SO Temp Dep - b,SO Temp Dep - b err,SO Temp Dep - c,SO Temp Dep - c err,SO Temp Dep - d,SO Temp Dep - d err,SO Temp Dep - err,EXCH Temp Dep - a,EXCH Temp Dep - a err,EXCH Temp Dep - b,EXCH Temp Dep - b err,EXCH Temp Dep - c,EXCH Temp Dep - c err,EXCH Temp Dep - d,EXCH Temp Dep - d err,EXCH Temp Dep - err
A Band,1.01E-08,1.46E-07,1.07E-10,296,12875,3.94E-05,0.000255817,6.21E-06,1.72E-05,6.351227236,3.94E-05,0.000255817,6.21E-06,1.72E-05,1,0,0.011446603,2.36E-06,2.66E-05,3.87E-08,-5.34E-08,6.85E-10,0.000175759,1,0,0.005698378,2.96E-06,-2.12E-06,4.85E-08,-2.12E-08,8.58E-10,0.00021824
A Band,1.01E-08,1.46E-07,1.07E-10,296,12875.1,3.94E-05,0.000256183,6.21E-06,1.72E-05,6.351227236,3.94E-05,0.000256183,6.21E-06,1.72E-05,1,0,0.011438926,2.16E-06,2.66E-05,3.53E-08,-5.27E-08,6.26E-10,0.000160762,1,0,0.005693891,3.64E-06,-2.11E-06,5.95E-08,-2.07E-08,1.05E-09,0.000265412
A Band,1.01E-08,1.46E-07,1.07E-10,296,12875.2,3.94E-05,0.00025655,6.21E-06,1.73E-05,6.351227236,3.94E-05,0.00025655,6.21E-06,1.73E-05,1,0,0.011428157,1.66E-06,2.64E-05,2.72E-08,-5.33E-08,4.82E-10,0.000120743,1,0,0.005690403,2.91E-06,-2.10E-06,4.77E-08,-2.06E-08,8.44E-10,0.000215263
A Band,1.01E-08,1.46E-07,1.07E-10,296,12875.3,3.94E-05,0.000257099,6.21E-06,1.73E-05,6.351227236,3.94E-05,0.000257099,6.21E-06,1.73E-05,1,0,0.011414422,2.16E-06,2.61E-05,3.54E-08,-5.52E-08,6.27E-10,0.000149467,1,0,0.00568801,3.90E-06,-2.41E-06,6.38E-08,-2.38E-08,1.13E-09,0.000263907
A Band,1.01E-08,1.46E-07,1.08E-10,296,12875.4,3.94E-05,0.000257465,6.21E-06,1.74E-05,6.351227236,3.94E-05,0.000257465,6.21E-06,1.74E-05,1,0,0.011407382,2.41E-06,2.61E-05,3.94E-08,-5.47E-08,6.98E-10,0.000167554,1,0,0.005684445,3.54E-06,-2.37E-06,5.79E-08,-2.32E-08,1.03E-09,0.000252725
A Band,1.02E-08,1.46E-07,1.08E-10,296,12875.5,3.94E-05,0.000257831,6.21E-06,1.74E-05,6.351227236,3.94E-05,0.000257831,6.21E-06,1.74E-05,1,0,0.011398642,1.45E-06,2.61E-05,2.37E-08,-5.40E-08,4.19E-10,0.000104242,1,0,0.005679916,3.10E-06,-2.35E-06,5.07E-08,-2.27E-08,8.97E-10,0.000222857
A Band,1.02E-08,1.46E-07,1.08E-10,296,12875.6,3.94E-05,0.000258198,6.21E-06,1.75E-05,6.351227236,3.94E-05,0.000258198,6.21E-06,1.75E-05,1,0,0.011391051,1.73E-06,2.62E-05,2.84E-08,-5.34E-08,5.02E-10,0.000126957,1,0,0.005676034,2.73E-06,-2.33E-06,4.46E-08,-2.24E-08,7.90E-10,0.000203912
A Band,1.02E-08,1.46E-07,1.09E-10,296,12875.7,3.94E-05,0.000258564,6.21E-06,1.75E-05,6.351227236,3.94E-05,0.000258564,6.21E-06,1.75E-05,1,0,0.011377975,3.20E-06,2.58E-05,5.25E-08,-5.62E-08,9.29E-10,0.000221023,1,0,0.00567221,2.65E-06,-2.28E-06,4.33E-08,-2.17E-08,7.67E-10,0.000193853
A Band,1.02E-08,1.46E-07,1.09E-10,296,12875.8,3.94E-05,0.00025893,6.21E-06,1.76E-05,6.351227236,3.94E-05,0.00025893,6.21E-06,1.76E-05,1,0,0.01136626,2.14E-06,2.58E-05,3.51E-08,-5.43E-08,6.21E-10,0.000160375,1,0,0.005667406,3.70E-06,-2.25E-06,6.05E-08,-2.10E-08,1.07E-09,0.000276017
A Band,1.02E-08,1.46E-07,1.09E-10,296,12875.9,3.94E-05,0.000259296,6.21E-06,1.76E-05,6.351227236,3.94E-05,0.000259296,6.21E-06,1.76E-05,1,0,0.011360535,1.60E-06,2.59E-05,2.62E-08,-5.37E-08,4.64E-10,0.000116869,1,0,0.00566421,2.53E-06,-2.23E-06,4.14E-08,-2.09E-08,7.33E-10,0.000188765
A Band,1.02E-08,1.46E-07,1.10E-10,296,12876,3.94E-05,0.000259663,6.21E-06,1.77E-05,6.351227236,3.94E-05,0.000259663,6.21E-06,1.77E-05,1,0,0.011349606,3.13E-06,2.59E-05,5.13E-08,-5.28E-08,9.09E-10,0.000216009,1,0,0.005658526,3.41E-06,-2.20E-06,5.58E-08,-2.02E-08,9.88E-10,0.000250699
A Band,1.03E-08,1.46E-07,1.10E-10,296,12876.1,3.94E-05,0.000260212,6.21E-06,1.77E-05,6.351227236,3.94E-05,0.000260212,6.21E-06,1.77E-05,1,0,0.011337346,1.54E-06,2.56E-05,2.52E-08,-5.45E-08,4.46E-10,0.000111465,1,0,0.005658095,3.88E-06,-2.49E-06,6.35E-08,-2.35E-08,1.12E-09,0.00026876
A Band,1.03E-08,1.46E-07,1.10E-10,296,12876.2,3.94E-05,0.000260578,6.21E-06,1.78E-05,6.351227236,3.94E-05,0.000260578,6.21E-06,1.78E-05,1,0,0.011329188,1.54E-06,2.56E-05,2.53E-08,-5.37E-08,4.48E-10,0.00011258,1,0,0.005652396,3.59E-06,-2.46E-06,5.87E-08,-2.27E-08,1.04E-09,0.000258375
A Band,1.03E-08,1.46E-07,1.11E-10,296,12876.3,3.94E-05,0.000260944,6.21E-06,1.78E-05,6.351227236,3.94E-05,0.000260944,6.21E-06,1.78E-05,1,0,0.011319813,2.17E-06,2.54E-05,3.55E-08,-5.60E-08,6.29E-10,0.000152052,1,0,0.005648134,3.23E-06,-2.44E-06,5.29E-08,-2.21E-08,9.37E-10,0.000241736
A Band,1.03E-08,1.46E-07,1.11E-10,296,12876.4,3.94E-05,0.000261311,6.21E-06,1.79E-05,6.351227236,3.94E-05,0.000261311,6.21E-06,1.79E-05,1,0,0.011309276,1.46E-06,2.55E-05,2.39E-08,-5.33E-08,4.23E-10,0.000108403,1,0,0.005645719,2.83E-06,-2.41E-06,4.62E-08,-2.20E-08,8.19E-10,0.000201608
A Band,1.03E-08,1.46E-07,1.11E-10,296,12876.5,3.94E-05,0.000261677,6.21E-06,1.79E-05,6.351227236,3.94E-05,0.000261677,6.21E-06,1.79E-05,1,0,0.011301256,2.87E-06,2.52E-05,4.70E-08,-5.60E-08,8.32E-10,0.000190557,1,0,0.005641794,2.86E-06,-2.32E-06,4.68E-08,-2.09E-08,8.28E-10,0.000213737
A Band,1.03E-08,1.46E-07,1.12E-10,296,12876.6,3.94E-05,0.000262043,6.21E-06,1.80E-05,6.351227236,3.94E-05,0.000262043,6.21E-06,1.80E-05,1,0,0.011287359,2.00E-06,2.53E-05,3.27E-08,-5.43E-08,5.79E-10,0.000148644,1,0,0.005636784,2.22E-06,-2.34E-06,3.64E-08,-2.08E-08,6.44E-10,0.000165867
A Band,1.03E-08,1.46E-07,1.12E-10,296,12876.7,3.94E-05,0.000262409,6.21E-06,1.80E-05,6.351227236,3.94E-05,0.000262409,6.21E-06,1.80E-05,1,0,0.011278334,3.07E-06,2.50E-05,5.03E-08,-5.66E-08,8.90E-10,0.000206526,1,0,0.005631993,3.08E-06,-2.31E-06,5.04E-08,-2.02E-08,8.93E-10,0.000220105
A Band,1.04E-08,1.46E-07,1.12E-10,296,12876.8,3.94E-05,0.000262959,6.21E-06,1.81E-05,6.351227236,3.94E-05,0.000262959,6.21E-06,1.81E-05,1,0,0.011267558,2.29E-06,2.52E-05,3.75E-08,-5.38E-08,6.64E-10,0.00016817,1,0,0.005630195,3.82E-06,-2.55E-06,6.26E-08,-2.27E-08,1.11E-09,0.000273358
A Band,1.04E-08,1.46E-07,1.13E-10,296,12876.9,3.94E-05,0.000263325,6.21E-06,1.81E-05,6.351227236,3.94E-05,0.000263325,6.21E-06,1.81E-05,1,0,0.011256465,2.63E-06,2.49E-05,4.30E-08,-5.56E-08,7.61E-10,0.00018107,1,0,0.005626875,2.58E-06,-2.52E-06,4.22E-08,-2.24E-08,7.48E-10,0.000187521
A Band,1.04E-08,1.46E-07,1.13E-10,296,12877,3.94E-05,0.000263691,6.21E-06,1.82E-05,6.351227236,3.94E-05,0.000263691,6.21E-06,1.82E-05,1,0,0.011245801,2.36E-06,2.50E-05,3.87E-08,-5.35E-08,6.85E-10,0.000171883,1,0,0.005620363,3.22E-06,-2.53E-06,5.27E-08,-2.19E-08,9.33E-10,0.00024041
A Band,1.04E-08,1.46E-07,1.13E-10,296,12877.1,3.94E-05,0.000264057,6.21E-06,1.82E-05,6.351227236,3.94E-05,0.000264057,6.21E-06,1.82E-05,1,0,0.011238365,2.58E-06,2.48E-05,4.22E-08,-5.53E-08,7.46E-10,0.000175975,1,0,0.005620067,3.02E-06,-2.45E-06,4.95E-08,-2.15E-08,8.76E-10,0.000220111
A Band,1.04E-08,1.46E-07,1.14E-10,296,12877.2,3.94E-05,0.000264424,6.21E-06,1.83E-05,6.351227236,3.94E-05,0.000264424,6.21E-06,1.83E-05,1,0,0.011226155,3.84E-06,2.46E-05,6.28E-08,-5.68E-08,1.11E-09,0.000251261,1,0,0.005614547,2.61E-06,-2.42E-06,4.27E-08,-2.08E-08,7.55E-10,0.000194175
A Band,1.04E-08,1.46E-07,1.14E-10,296,12877.3,3.94E-05,0.00026479,6.21E-06,1.83E-05,6.351227236,3.94E-05,0.00026479,6.21E-06,1.83E-05,1,0,0.011221569,1.45E-06,2.48E-05,2.37E-08,-5.41E-08,4.20E-10,0.000106965,1,0,0.005608789,3.30E-06,-2.38E-06,5.40E-08,-2.00E-08,9.56E-10,0.00023975
A Band,1.05E-08,1.46E-07,1.14E-10,296,12877.4,3.94E-05,0.000265156,6.21E-06,1.84E-05,6.351227236,3.94E-05,0.000265156,6.21E-06,1.84E-05,1,0,0.011208431,1.62E-06,2.46E-05,2.65E-08,-5.54E-08,4.69E-10,0.000113767,1,0,0.005605279,2.95E-06,-2.34E-06,4.82E-08,-1.95E-08,8.54E-10,0.000217744
A Band,1.05E-08,1.46E-07,1.15E-10,296,12877.5,3.94E-05,0.000265706,6.21E-06,1.85E-05,6.351227236,3.94E-05,0.000265706,6.21E-06,1.85E-05,1,0,0.011197377,4.44E-06,2.44E-05,7.27E-08,-5.63E-08,1.29E-09,0.00028513,1,0,0.005602991,2.94E-06,-2.63E-06,4.81E-08,-2.25E-08,8.51E-10,0.000211167
A Band,1.05E-08,1.46E-07,1.15E-10,296,12877.6,3.94E-05,0.000266072,6.21E-06,1.85E-05,6.351227236,3.94E-05,0.000266072,6.21E-06,1.85E-05,1,0,0.011187483,1.58E-06,2.45E-05,2.59E-08,-5.43E-08,4.58E-10,0.000116482,1,0,0.005599966,2.82E-06,-2.62E-06,4.62E-08,-2.24E-08,8.17E-10,0.000200303
A Band,1.05E-08,1.46E-07,1.15E-10,296,12877.7,3.94E-05,0.000266438,6.21E-06,1.86E-05,6.351227236,3.94E-05,0.000266438,6.21E-06,1.86E-05,1,0,0.011176492,2.13E-06,2.44E-05,3.49E-08,-5.47E-08,6.18E-10,0.000158247,1,0,0.00559524,2.93E-06,-2.52E-06,4.79E-08,-2.10E-08,8.48E-10,0.000218868
A Band,1.05E-08,1.46E-07,1.16E-10,296,12877.8,3.94E-05,0.000266804,6.21E-06,1.86E-05,6.351227236,3.94E-05,0.000266804,6.21E-06,1.86E-05,1,0,0.011167338,2.09E-06,2.42E-05,3.43E-08,-5.67E-08,6.07E-10,0.000145213,1,0,0.005590911,3.34E-06,-2.46E-06,5.47E-08,-2.03E-08,9.69E-10,0.000243513
A Band,1.05E-08,1.46E-07,1.16E-10,296,12877.9,3.94E-05,0.00026717,6.21E-06,1.87E-05,6.351227236,3.94E-05,0.00026717,6.21E-06,1.87E-05,1,0,0.011156586,2.78E-06,2.41E-05,4.56E-08,-5.65E-08,8.07E-10,0.000184824,1,0,0.005586683,2.79E-06,-2.49E-06,4.57E-08,-2.05E-08,8.09E-10,0.000208578
A Band,1.05E-08,1.46E-07,1.16E-10,296,12878,3.94E-05,0.000267537,6.21E-06,1.87E-05,6.351227236,3.94E-05,0.000267537,6.21E-06,1.87E-05,1,0,0.011148458,1.72E-06,2.43E-05,2.81E-08,-5.37E-08,4.98E-10,0.000124292,1,0,0.005581549,3.19E-06,-2.40E-06,5.21E-08,-1.91E-08,9.23E-10,0.000236243
A Band,1.06E-08,1.46E-07,1.17E-10,296,12878.1,3.94E-05,0.000268086,6.21E-06,1.88E-05,6.351227236,3.94E-05,0.000268086,6.21E-06,1.88E-05,1,0,0.011136672,1.83E-06,2.41E-05,2.99E-08,-5.51E-08,5.30E-10,0.000136328,1,0,0.005579924,3.49E-06,-2.69E-06,5.72E-08,-2.22E-08,1.01E-09,0.000253129
A Band,1.06E-08,1.46E-07,1.17E-10,296,12878.2,3.94E-05,0.000268452,6.21E-06,1.88E-05,6.351227236,3.94E-05,0.000268452,6.21E-06,1.88E-05,1,0,0.011128175,1.53E-06,2.40E-05,2.50E-08,-5.53E-08,4.42E-10,0.000105359,1,0,0.005575916,2.84E-06,-2.66E-06,4.64E-08,-2.18E-08,8.22E-10,0.000201065
A Band,1.06E-08,1.46E-07,1.17E-10,296,12878.3,3.94E-05,0.000268819,6.21E-06,1.89E-05,6.351227236,3.94E-05,0.000268819,6.21E-06,1.89E-05,1,0,0.011117466,1.77E-06,2.39E-05,2.89E-08,-5.56E-08,5.12E-10,0.00013169,1,0,0.005571123,2.85E-06,-2.56E-06,4.66E-08,-2.05E-08,8.26E-10,0.000213022
A Band,1.06E-08,1.46E-07,1.18E-10,296,12878.4,3.94E-05,0.000269185,6.21E-06,1.90E-05,6.351227236,3.94E-05,0.000269185,6.21E-06,1.90E-05,1,0,0.011106341,3.20E-06,2.38E-05,5.24E-08,-5.60E-08,9.27E-10,0.00022549,1,0,0.005566846,3.38E-06,-2.51E-06,5.54E-08,-1.97E-08,9.81E-10,0.000248165
A Band,1.06E-08,1.46E-07,1.18E-10,296,12878.5,3.94E-05,0.000269551,6.21E-06,1.90E-05,6.351227236,3.94E-05,0.000269551,6.21E-06,1.90E-05,1,0,0.011095149,2.03E-06,2.36E-05,3.32E-08,-5.66E-08,5.88E-10,0.000139962,1,0,0.005562069,3.01E-06,-2.51E-06,4.93E-08,-1.96E-08,8.73E-10,0.000209977
A Band,1.06E-08,1.46E-07,1.18E-10,296,12878.6,3.94E-05,0.0002701,6.21E-06,1.91E-05,6.351227236,3.94E-05,0.0002701,6.21E-06,1.91E-05,1,0,0.011085605,2.06E-06,2.35E-05,3.38E-08,-5.71E-08,5.98E-10,0.000142374,1,0,0.005558631,3.90E-06,-2.76E-06,6.39E-08,-2.19E-08,1.13E-09,0.000278845
A Band,1.07E-08,1.46E-07,1.19E-10,296,12878.7,3.94E-05,0.000270467,6.21E-06,1.91E-05,6.351227236,3.94E-05,0.000270467,6.21E-06,1.91E-05,1,0,0.011074371,2.90E-06,2.35E-05,4.75E-08,-5.67E-08,8.41E-10,0.000194554,1,0,0.005557428,2.51E-06,-2.72E-06,4.11E-08,-2.18E-08,7.27E-10,0.000185191
A Band,1.07E-08,1.46E-07,1.19E-10,296,12878.8,3.94E-05,0.000270833,6.21E-06,1.92E-05,6.351227236,3.94E-05,0.000270833,6.21E-06,1.92E-05,1,0,0.011065812,1.75E-06,2.37E-05,2.87E-08,-5.37E-08,5.08E-10,0.00012755,1,0,0.005552457,3.19E-06,-2.63E-06,5.22E-08,-2.05E-08,9.23E-10,0.000238175
A Band,1.07E-08,1.46E-07,1.19E-10,296,12878.9,3.94E-05,0.000271199,6.21E-06,1.92E-05,6.351227236,3.94E-05,0.000271199,6.21E-06,1.92E-05,1,0,0.011058938,2.09E-06,2.36E-05,3.42E-08,-5.42E-08,6.06E-10,0.00014723,1,0,0.005547646,2.93E-06,-2.59E-06,4.80E-08,-1.98E-08,8.49E-10,0.000217942
A Band,1.07E-08,1.46E-07,1.20E-10,296,12879,3.94E-05,0.000271565,6.21E-06,1.93E-05,6.351227236,3.94E-05,0.000271565,6.21E-06,1.93E-05,1,0,0.011044538,2.86E-06,2.34E-05,4.68E-08,-5.46E-08,8.28E-10,0.00019172,1,0,0.00554436,2.27E-06,-2.56E-06,3.71E-08,-1.94E-08,6.58E-10,0.000169649
A Band,1.07E-08,1.46E-07,1.20E-10,296,12879.1,3.94E-05,0.000272115,6.21E-06,1.94E-05,6.351227236,3.94E-05,0.000272115,6.21E-06,1.94E-05,1,0,0.011033769,1.44E-06,2.34E-05,2.36E-08,-5.43E-08,4.18E-10,0.000105626,1,0,0.005540548,4.30E-06,-2.84E-06,7.03E-08,-2.21E-08,1.25E-09,0.000297446
A Band,1.07E-08,1.46E-07,1.20E-10,296,12879.2,3.94E-05,0.000272481,6.21E-06,1.94E-05,6.351227236,3.94E-05,0.000272481,6.21E-06,1.94E-05,1,0,0.011022889,2.20E-06,2.33E-05,3.61E-08,-5.44E-08,6.39E-10,0.000154939,1,0,0.005534349,3.45E-06,-2.78E-06,5.65E-08,-2.11E-08,1.00E-09,0.000253929
A Band,1.08E-08,1.46E-07,1.21E-10,296,12879.3,3.94E-05,0.000272847,6.21E-06,1.95E-05,6.351227236,3.94E-05,0.000272847,6.21E-06,1.95E-05,1,0,0.011013174,2.77E-06,2.29E-05,4.53E-08,-5.74E-08,8.02E-10,0.000188452,1,0,0.005533298,2.73E-06,-2.69E-06,4.48E-08,-2.04E-08,7.93E-10,0.000199538
A Band,1.08E-08,1.46E-07,1.21E-10,296,12879.4,3.94E-05,0.000273213,6.21E-06,1.95E-05,6.351227236,3.94E-05,0.000273213,6.21E-06,1.95E-05,1,0,0.011000208,2.16E-06,2.29E-05,3.54E-08,-5.69E-08,6.27E-10,0.000152432,1,0,0.005527458,2.73E-06,-2.65E-06,4.47E-08,-1.95E-08,7.91E-10,0.000201857
A Band,1.08E-08,1.46E-07,1.22E-10,296,12879.5,3.94E-05,0.00027358,6.21E-06,1.96E-05,6.351227236,3.94E-05,0.00027358,6.21E-06,1.96E-05,1,0,0.010991377,2.08E-06,2.28E-05,3.40E-08,-5.68E-08,6.02E-10,0.000143551,1,0,0.005523327,3.63E-06,-2.59E-06,5.94E-08,-1.88E-08,1.05E-09,0.00025691
A Band,1.08E-08,1.46E-07,1.22E-10,296,12879.6,3.94E-05,0.000274129,6.21E-06,1.97E-05,6.351227236,3.94E-05,0.000274129,6.21E-06,1.97E-05,1,0,0.010978942,3.45E-06,2.28E-05,5.64E-08,-5.61E-08,9.99E-10,0.000241168,1,0,0.005521815,3.16E-06,-2.84E-06,5.17E-08,-2.14E-08,9.15E-10,0.000223407
A Band,1.08E-08,1.46E-07,1.22E-10,296,12879.7,3.94E-05,0.000274495,6.21E-06,1.97E-05,6.351227236,3.94E-05,0.000274495,6.21E-06,1.97E-05,1,0,0.010970776,3.08E-06,2.27E-05,5.04E-08,-5.68E-08,8.93E-10,0.000213359,1,0,0.00551561,3.03E-06,-2.79E-06,4.96E-08,-2.05E-08,8.79E-10,0.000222955
A Band,1.08E-08,1.46E-07,1.23E-10,296,12879.8,3.94E-05,0.000274861,6.21E-06,1.98E-05,6.351227236,3.94E-05,0.000274861,6.21E-06,1.98E-05,1,0,0.010961233,2.12E-06,2.27E-05,3.47E-08,-5.61E-08,6.15E-10,0.000147579,1,0,0.005512658,3.10E-06,-2.68E-06,5.08E-08,-1.94E-08,8.99E-10,0.000228734
A Band,1.08E-08,1.46E-07,1.23E-10,296,12879.9,3.94E-05,0.000275228,6.21E-06,1.98E-05,6.351227236,3.94E-05,0.000275228,6.21E-06,1.98E-05,1,0,0.010951919,2.05E-06,2.26E-05,3.35E-08,-5.65E-08,5.94E-10,0.000150413,1,0,0.005507694,3.19E-06,-2.69E-06,5.23E-08,-1.92E-08,9.25E-10,0.000236529
A Band,1.09E-08,1.46E-07,1.23E-10,296,12880,3.94E-05,0.000275777,6.21E-06,1.99E-05,6.351227236,3.94E-05,0.000275777,6.21E-06,1.99E-05,1,0,0.010940451,2.08E-06,2.26E-05,3.41E-08,-5.56E-08,6.03E-10,0.000155631,1,0,0.005504813,3.39E-06,-2.90E-06,5.55E-08,-2.11E-08,9.82E-10,0.000243662
A Band,1.09E-08,1.46E-07,1.24E-10,296,12880.1,3.94E-05,0.000276143,6.21E-06,1.99E-05,6.351227236,3.94E-05,0.000276143,6.21E-06,1.99E-05,1,0,0.010933956,1.18E-06,2.25E-05,1.93E-08,-5.57E-08,3.42E-10,8.45E-05,1,0,0.005500606,3.14E-06,-2.86E-06,5.14E-08,-2.07E-08,9.10E-10,0.000234925
A Band,1.09E-08,1.46E-07,1.24E-10,296,12880.2,3.94E-05,0.00027651,6.21E-06,2.00E-05,6.351227236,3.94E-05,0.00027651,6.21E-06,2.00E-05,1,0,0.010921567,2.69E-06,2.22E-05,4.39E-08,-5.81E-08,7.78E-10,0.000177683,1,0,0.005497874,2.99E-06,-2.78E-06,4.89E-08,-1.99E-08,8.67E-10,0.000216857
A Band,1.09E-08,1.46E-07,1.25E-10,296,12880.3,3.94E-05,0.000276876,6.21E-06,2.01E-05,6.351227236,3.94E-05,0.000276876,6.21E-06,2.01E-05,1,0,0.010907199,2.50E-06,2.22E-05,4.10E-08,-5.73E-08,7.26E-10,0.000173854,1,0,0.005493634,2.31E-06,-2.72E-06,3.78E-08,-1.90E-08,6.69E-10,0.000168256
A Band,1.09E-08,1.46E-07,1.25E-10,296,12880.4,3.94E-05,0.000277425,6.21E-06,2.01E-05,6.351227236,3.94E-05,0.000277425,6.21E-06,2.01E-05,1,0,0.010902492,2.14E-06,2.22E-05,3.50E-08,-5.66E-08,6.20E-10,0.000156824,1,0,0.005490058,4.40E-06,-2.95E-06,7.21E-08,-2.12E-08,1.28E-09,0.000305695
A Band,1.10E-08,1.46E-07,1.25E-10,296,12880.5,3.94E-05,0.000277791,6.21E-06,2.02E-05,6.351227236,3.94E-05,0.000277791,6.21E-06,2.02E-05,1,0,0.010890554,2.05E-06,2.22E-05,3.35E-08,-5.56E-08,5.94E-10,0.000148988,1,0,0.005487355,2.51E-06,-2.89E-06,4.11E-08,-2.08E-08,7.27E-10,0.000175353
A Band,1.10E-08,1.46E-07,1.26E-10,296,12880.6,3.94E-05,0.000278158,6.21E-06,2.02E-05,6.351227236,3.94E-05,0.000278158,6.21E-06,2.02E-05,1,0,0.010878566,2.34E-06,2.21E-05,3.84E-08,-5.53E-08,6.80E-10,0.000175389,1,0,0.005482866,2.41E-06,-2.80E-06,3.95E-08,-1.94E-08,6.99E-10,0.000180406
A Band,1.10E-08,1.46E-07,1.26E-10,296,12880.7,3.94E-05,0.000278524,6.21E-06,2.03E-05,6.351227236,3.94E-05,0.000278524,6.21E-06,2.03E-05,1,0,0.010870682,3.09E-06,2.18E-05,5.05E-08,-5.83E-08,8.95E-10,0.000207082,1,0,0.005478006,2.78E-06,-2.74E-06,4.54E-08,-1.86E-08,8.04E-10,0.000201136
A Band,1.10E-08,1.46E-07,1.26E-10,296,12880.8,3.94E-05,0.000279073,6.21E-06,2.04E-05,6.351227236,3.94E-05,0.000279073,6.21E-06,2.04E-05,1,0,0.010858135,2.53E-06,2.18E-05,4.14E-08,-5.72E-08,7.34E-10,0.00017484,1,0,0.005474327,3.42E-06,-2.96E-06,5.59E-08,-2.06E-08,9.90E-10,0.000244967
A Band,1.10E-08,1.46E-07,1.27E-10,296,12880.9,3.94E-05,0.000279439,6.21E-06,2.04E-05,6.351227236,3.94E-05,0.000279439,6.21E-06,2.04E-05,1,0,0.010849746,1.65E-06,2.18E-05,2.70E-08,-5.66E-08,4.78E-10,0.000123116,1,0,0.005470911,3.28E-06,-2.94E-06,5.37E-08,-2.04E-08,9.50E-10,0.000234426
A Band,1.10E-08,1.46E-07,1.27E-10,296,12881,3.94E-05,0.000279806,6.21E-06,2.05E-05,6.351227236,3.94E-05,0.000279806,6.21E-06,2.05E-05,1,0,0.010837337,2.38E-06,2.18E-05,3.90E-08,-5.55E-08,6.90E-10,0.000175489,1,0,0.005467048,2.37E-06,-2.82E-06,3.87E-08,-1.89E-08,6.86E-10,0.000176967
A Band,1.10E-08,1.46E-07,1.28E-10,296,12881.1,3.94E-05,0.000280172,6.21E-06,2.06E-05,6.351227236,3.94E-05,0.000280172,6.21E-06,2.06E-05,1,0,0.0108277,2.45E-06,2.18E-05,4.02E-08,-5.46E-08,7.11E-10,0.000183166,1,0,0.005461138,3.58E-06,-2.76E-06,5.86E-08,-1.81E-08,1.04E-09,0.000255181
A Band,1.11E-08,1.46E-07,1.28E-10,296,12881.2,3.94E-05,0.000280721,6.21E-06,2.06E-05,6.351227236,3.94E-05,0.000280721,6.21E-06,2.06E-05,1,0,0.010815704,2.44E-06,2.16E-05,4.00E-08,-5.65E-08,7.08E-10,0.000174429,1,0,0.00546042,3.35E-06,-2.99E-06,5.48E-08,-2.05E-08,9.71E-10,0.000231838
A Band,1.11E-08,1.46E-07,1.28E-10,296,12881.3,3.94E-05,0.000281088,6.21E-06,2.07E-05,6.351227236,3.94E-05,0.000281088,6.21E-06,2.07E-05,1,0,0.010807718,2.35E-06,2.15E-05,3.84E-08,-5.65E-08,6.80E-10,0.000165213,1,0,0.005455065,2.59E-06,-2.94E-06,4.25E-08,-1.98E-08,7.52E-10,0.000193077
A Band,1.11E-08,1.46E-07,1.29E-10,296,12881.4,3.94E-05,0.000281454,6.21E-06,2.07E-05,6.351227236,3.94E-05,0.000281454,6.21E-06,2.07E-05,1,0,0.010797618,1.64E-06,2.15E-05,2.68E-08,-5.54E-08,4.75E-10,0.000118839,1,0,0.005450886,2.93E-06,-2.81E-06,4.79E-08,-1.82E-08,8.48E-10,0.000210317
A Band,1.11E-08,1.46E-07,1.29E-10,296,12881.5,3.94E-05,0.000282003,6.21E-06,2.08E-05,6.351227236,3.94E-05,0.000282003,6.21E-06,2.08E-05,1,0,0.010787097,3.45E-06,2.13E-05,5.64E-08,-5.70E-08,1.00E-09,0.000235845,1,0,0.005446238,3.86E-06,-3.09E-06,6.31E-08,-2.08E-08,1.12E-09,0.000275903
A Band,1.11E-08,1.46E-07,1.30E-10,296,12881.6,3.94E-05,0.000282369,6.21E-06,2.09E-05,6.351227236,3.94E-05,0.000282369,6.21E-06,2.09E-05,1,0,0.01077871,2.71E-06,2.13E-05,4.44E-08,-5.64E-08,7.85E-10,0.000193128,1,0,0.005443858,2.41E-06,-2.98E-06,3.94E-08,-1.97E-08,6.98E-10,0.000175406
A Band,1.11E-08,1.46E-07,1.30E-10,296,12881.7,3.94E-05,0.000282736,6.21E-06,2.09E-05,6.351227236,3.94E-05,0.000282736,6.21E-06,2.09E-05,1,0,0.010767061,2.32E-06,2.13E-05,3.79E-08,-5.60E-08,6.72E-10,0.000170999,1,0,0.005438267,2.89E-06,-2.93E-06,4.73E-08,-1.90E-08,8.37E-10,0.000215996
